arrival_time,route_short_name,route_long_name,headsign,service_days
18:47:09,146,Inner Lake Shore/Michigan Express,,Sun
14:57:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:33:25,146,Inner Lake Shore/Michigan Express,,Sat
19:34:39,146,Inner Lake Shore/Michigan Express,,Sun
18:05:25,146,Inner Lake Shore/Michigan Express,,Sat
09:52:54,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:52:54,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:27:25,146,Inner Lake Shore/Michigan Express,,Sun
14:02:54,146,Inner Lake Shore/Michigan Express,,Sun
15:06:02,146,Inner Lake Shore/Michigan Express,,Sun
11:32:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:12:09,146,Inner Lake Shore/Michigan Express,,Sun
15:26:39,146,Inner Lake Shore/Michigan Express,,Sat
22:11:25,146,Inner Lake Shore/Michigan Express,,Sun
14:14:39,146,Inner Lake Shore/Michigan Express,,Sat
09:33:38,146,Inner Lake Shore/Michigan Express,,Sun
23:17:39,146,Inner Lake Shore/Michigan Express,,Sun
13:12:39,146,Inner Lake Shore/Michigan Express,,Sat
16:00:55,146,Inner Lake Shore/Michigan Express,,Sat
18:13:25,146,Inner Lake Shore/Michigan Express,,Sat
15:40:11,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:11:25,146,Inner Lake Shore/Michigan Express,,Sun
15:44:55,146,Inner Lake Shore/Michigan Express,,Sat
24:03:24,146,Inner Lake Shore/Michigan Express,,Sat
14:27:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:04:32,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:51:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:48:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:37:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:50:09,146,Inner Lake Shore/Michigan Express,,Sat
11:32:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:36:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:57:09,146,Inner Lake Shore/Michigan Express,,Sun
10:34:24,146,Inner Lake Shore/Michigan Express,,Sun
18:44:52,146,Inner Lake Shore/Michigan Express,,Sat
08:54:38,146,Inner Lake Shore/Michigan Express,,Sun
12:12:54,146,Inner Lake Shore/Michigan Express,,Sun
17:51:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:06:22,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:43:54,146,Inner Lake Shore/Michigan Express,,Sun
19:35:35,146,Inner Lake Shore/Michigan Express,,Sat
16:54:20,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:16:39,146,Inner Lake Shore/Michigan Express,,Sat
11:00:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:26:39,146,Inner Lake Shore/Michigan Express,,Sun
07:49:38,146,Inner Lake Shore/Michigan Express,,Sun
19:02:25,146,Inner Lake Shore/Michigan Express,,Sun
19:19:25,146,Inner Lake Shore/Michigan Express,,Sun
17:58:25,146,Inner Lake Shore/Michigan Express,,Sun
21:21:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
06:47:24,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:54:02,146,Inner Lake Shore/Michigan Express,,Sun
19:16:18,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
14:38:39,146,Inner Lake Shore/Michigan Express,,Sat
18:23:55,146,Inner Lake Shore/Michigan Express,,Sun
16:51:55,146,Inner Lake Shore/Michigan Express,,Sat
10:37:24,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:51:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:23:55,146,Inner Lake Shore/Michigan Express,,Sun
07:27:54,146,Inner Lake Shore/Michigan Express,,Sun
14:48:02,146,Inner Lake Shore/Michigan Express,,Sun
23:54:54,146,Inner Lake Shore/Michigan Express,,Sun
16:09:25,146,Inner Lake Shore/Michigan Express,,Sat
13:21:24,146,Inner Lake Shore/Michigan Express,,Sun
18:32:09,146,Inner Lake Shore/Michigan Express,,Sun
16:42:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:47:38,146,Inner Lake Shore/Michigan Express,,Sat
14:12:02,146,Inner Lake Shore/Michigan Express,,Sun
14:07:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:12:08,146,Inner Lake Shore/Michigan Express,,Sun
16:50:30,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
23:00:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:32:20,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
15:24:02,146,Inner Lake Shore/Michigan Express,,Sun
23:01:25,146,Inner Lake Shore/Michigan Express,,Sun
19:20:05,146,Inner Lake Shore/Michigan Express,,Sat
08:33:38,146,Inner Lake Shore/Michigan Express,,Sun
13:16:11,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:38:38,146,Inner Lake Shore/Michigan Express,,Sat
14:47:35,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:33:25,146,Inner Lake Shore/Michigan Express,,Sat
21:29:25,146,Inner Lake Shore/Michigan Express,,Sun
19:12:25,146,Inner Lake Shore/Michigan Express,,Sat
09:41:24,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:03:25,146,Inner Lake Shore/Michigan Express,,Sat
18:51:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:25:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:14:08,146,Inner Lake Shore/Michigan Express,,Sun
11:22:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:04:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:47:38,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
14:36:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:41:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:24:11,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:01:24,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:13:25,146,Inner Lake Shore/Michigan Express,,Sat
