arrival_time,route_short_name,route_long_name,headsign,service_days
05:39:51,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
15:58:29,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:41:02,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:23:51,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:31:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:31:35,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:45:54,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
16:21:59,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:23:51,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
15:58:29,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:01:51,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
16:45:02,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:31:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:17:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:39:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:17:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:54:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:55:05,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
16:21:59,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:01:51,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:08:05,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:19:02,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:31:35,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:41:02,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:08:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
09:01:57,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
09:01:57,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:45:54,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:55:05,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
16:45:02,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:39:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:54:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
05:39:51,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
15:34:59,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
15:34:59,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:19:02,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:08:05,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:08:27,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
