arrival_time,route_short_name,route_long_name,headsign,service_days
06:13:08,147,Outer DuSable Lake Shore Express,,Sun
15:49:20,147,Outer DuSable Lake Shore Express,,Sat
21:57:24,147,Outer DuSable Lake Shore Express,,Sat
07:59:20,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:33:46,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:52:35,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:20:20,147,Outer DuSable Lake Shore Express,,Sat
19:10:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:12:54,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:30:01,147,Outer DuSable Lake Shore Express,,Sat
21:33:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
23:57:54,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:03:01,147,Outer DuSable Lake Shore Express,,Sun
05:42:38,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:50:24,147,Outer DuSable Lake Shore Express,,Sat
08:27:16,147,Outer DuSable Lake Shore Express,,Sun
18:33:01,147,Outer DuSable Lake Shore Express,,Sun
16:30:31,147,Outer DuSable Lake Shore Express,,Sun
17:14:20,147,Outer DuSable Lake Shore Express,,Sun
05:32:38,147,Outer DuSable Lake Shore Express,,Sun
10:19:54,147,Outer DuSable Lake Shore Express,,Sun
15:47:01,147,Outer DuSable Lake Shore Express,,Sun
17:03:50,147,Outer DuSable Lake Shore Express,,Sun
17:57:31,147,Outer DuSable Lake Shore Express,,Sat
14:55:39,147,Outer DuSable Lake Shore Express,,Sat
17:14:35,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:31:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:02:31,147,Outer DuSable Lake Shore Express,,Sat
18:53:01,147,Outer DuSable Lake Shore Express,,Sun
12:39:31,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
