arrival_time,route_short_name,route_long_name,headsign,service_days
06:59:30,,Green Line,,Sun
09:36:30,,Green Line,,Sun
11:57:30,,Green Line,,Sun
14:47:30,,Green Line,,Sun
22:48:30,,Green Line,,Sun
20:17:30,,Green Line,,Sun
01:12:30,,Green Line,,Mon
12:27:30,,Green Line,,Sun
14:57:30,,Green Line,,Sun
17:47:30,,Green Line,,Sun
23:24:30,,Green Line,,Sun
01:36:30,,Green Line,,Mon
07:12:30,,Green Line,,Sun
17:17:30,,Green Line,,Sun
20:07:30,,Green Line,,Sun
20:47:30,,Green Line,,Sun
01:48:30,,Green Line,,Mon
09:48:30,,Green Line,,Sun
12:17:30,,Green Line,,Sun
15:07:30,,Green Line,,Sun
17:37:30,,Green Line,,Sun
23:12:30,,Green Line,,Sun
20:27:30,,Green Line,,Sun
07:24:30,,Green Line,,Sun
10:00:30,,Green Line,,Sun
12:47:30,,Green Line,,Sun
15:17:30,,Green Line,,Sun
20:37:30,,Green Line,,Sun
02:00:30,,Green Line,,Mon
07:36:30,,Green Line,,Sun
10:12:30,,Green Line,,Sun
12:37:30,,Green Line,,Sun
15:27:30,,Green Line,,Sun
17:57:30,,Green Line,,Sun
18:07:30,,Green Line,,Sun
07:48:30,,Green Line,,Sun
13:07:30,,Green Line,,Sun
10:24:30,,Green Line,,Sun
15:37:30,,Green Line,,Sun
23:48:30,,Green Line,,Sun
08:00:30,,Green Line,,Sun
10:36:30,,Green Line,,Sun
12:57:30,,Green Line,,Sun
15:47:30,,Green Line,,Sun
18:17:30,,Green Line,,Sun
21:07:30,,Green Line,,Sun
23:36:30,,Green Line,,Sun
13:27:30,,Green Line,,Sun
18:27:30,,Green Line,,Sun
20:57:30,,Green Line,,Sun
24:12:30,,Green Line,,Sun
11:07:30,,Green Line,,Sun
15:57:30,,Green Line,,Sun
21:17:30,,Green Line,,Sun
18:47:30,,Green Line,,Sun
08:12:30,,Green Line,,Sun
10:47:30,,Green Line,,Sun
13:17:30,,Green Line,,Sun
16:07:30,,Green Line,,Sun
18:37:30,,Green Line,,Sun
21:27:30,,Green Line,,Sun
24:00:30,,Green Line,,Sun
05:44:30,,Green Line,,Sun
08:24:30,,Green Line,,Sun
10:57:30,,Green Line,,Sun
13:47:30,,Green Line,,Sun
19:07:30,,Green Line,,Sun
16:17:30,,Green Line,,Sun
21:37:30,,Green Line,,Sun
13:37:30,,Green Line,,Sun
24:24:30,,Green Line,,Sun
16:27:30,,Green Line,,Sun
18:57:30,,Green Line,,Sun
21:48:30,,Green Line,,Sun
11:27:30,,Green Line,,Sun
13:57:30,,Green Line,,Sun
16:47:30,,Green Line,,Sun
22:12:30,,Green Line,,Sun
19:17:30,,Green Line,,Sun
24:36:30,,Green Line,,Sun
06:14:30,,Green Line,,Sun
08:48:30,,Green Line,,Sun
11:17:30,,Green Line,,Sun
22:00:30,,Green Line,,Sun
05:59:30,,Green Line,,Sun
08:36:30,,Green Line,,Sun
22:24:30,,Green Line,,Sun
24:48:30,,Green Line,,Sun
06:44:30,,Green Line,,Sun
09:24:30,,Green Line,,Sun
14:07:30,,Green Line,,Sun
16:37:30,,Green Line,,Sun
19:27:30,,Green Line,,Sun
06:29:30,,Green Line,,Sun
09:00:30,,Green Line,,Sun
11:47:30,,Green Line,,Sun
14:17:30,,Green Line,,Sun
17:07:30,,Green Line,,Sun
19:37:30,,Green Line,,Sun
22:36:30,,Green Line,,Sun
01:00:30,,Green Line,,Mon
09:12:30,,Green Line,,Sun
11:37:30,,Green Line,,Sun
16:57:30,,Green Line,,Sun
14:27:30,,Green Line,,Sun
19:47:30,,Green Line,,Sun
12:07:30,,Green Line,,Sun
14:37:30,,Green Line,,Sun
01:24:30,,Green Line,,Mon
08:00:30,,Green Line,,Sat
10:12:30,,Green Line,,Sat
12:27:30,,Green Line,,Sat
14:37:30,,Green Line,,Sat
16:47:30,,Green Line,,Sat
18:57:30,,Green Line,,Sat
21:17:30,,Green Line,,Sat
24:00:30,,Green Line,,Sat
06:14:30,,Green Line,,Sat
08:24:30,,Green Line,,Sat
10:36:30,,Green Line,,Sat
17:27:30,,Green Line,,Sun
19:57:30,,Green Line,,Sun
23:00:30,,Green Line,,Sun
19:57:30,,Green Line,,Sat
07:24:30,,Green Line,,Sat
09:36:30,,Green Line,,Sat
12:47:30,,Green Line,,Sat
