arrival_time,route_short_name,route_long_name,headsign,service_days
10:54:30,6,Jackson Park Express,,Sat
18:57:28,6,Jackson Park Express,,Sat
08:36:30,6,Jackson Park Express,,Sat
04:06:56,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:43:50,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
16:10:00,6,Jackson Park Express,,Sat
10:51:32,6,Jackson Park Express,,Sun
06:53:34,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:00:48,6,Jackson Park Express,,Sat
20:08:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:01:30,6,Jackson Park Express,,Sun
10:48:00,6,Jackson Park Express,,Sun
10:35:00,6,Jackson Park Express,,Sat
06:37:28,6,Jackson Park Express,,Sun
09:43:26,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
23:51:52,6,Jackson Park Express,,Sat
17:10:18,6,Jackson Park Express,,Sat
04:56:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:39:42,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:25:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:04:02,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:46:28,6,Jackson Park Express,,Sun
05:02:28,6,Jackson Park Express,,Sun
14:54:18,6,Jackson Park Express,,Sat
11:01:00,6,Jackson Park Express,,Sun
20:25:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:33:44,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:04:18,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
18:41:02,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:33:18,6,Jackson Park Express,,Sat
12:16:30,6,Jackson Park Express,,Sun
08:50:30,6,Jackson Park Express,,Sat
23:25:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
20:20:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:06:50,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
15:52:02,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:29:21,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
21:15:58,6,Jackson Park Express,,Sun
06:52:28,6,Jackson Park Express,,Sat
12:07:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:08:08,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
11:20:50,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:59:30,6,Jackson Park Express,,Sat
14:15:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
19:38:58,6,Jackson Park Express,,Sat
15:39:18,6,Jackson Park Express,,Sat
12:05:30,6,Jackson Park Express,,Sat
14:12:00,6,Jackson Park Express,,Sat
07:30:46,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:16:00,6,Jackson Park Express,,Sun
18:12:28,6,Jackson Park Express,,Sun
11:17:00,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:41:21,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
13:54:30,6,Jackson Park Express,,Sat
10:57:48,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
22:33:40,6,Jackson Park Express,,Sat
16:45:00,6,Jackson Park Express,,Sun
20:03:28,6,Jackson Park Express,,Sat
23:36:28,6,Jackson Park Express,,Sat
15:15:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:43:51,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
10:27:25,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
07:43:28,6,Jackson Park Express,,Sat
11:45:32,6,Jackson Park Express,,Sun
12:48:18,6,Jackson Park Express,,Sat
20:03:00,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:51:00,6,Jackson Park Express,,Sun
05:11:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
11:57:38,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
14:19:50,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:36:00,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:08:21,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
23:04:28,6,Jackson Park Express,,Sat
06:34:48,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
07:13:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:51:30,6,Jackson Park Express,,Sat
05:02:28,6,Jackson Park Express,,Sun
07:14:52,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
19:51:44,6,Jackson Park Express,,Sun
09:40:00,6,Jackson Park Express,,Sun
14:51:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
20:55:58,6,Jackson Park Express,,Sun
19:37:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:53:28,6,Jackson Park Express,,Sat
19:13:44,6,Jackson Park Express,,Sun
12:23:32,6,Jackson Park Express,,Sun
21:07:44,6,Jackson Park Express,,Sun
05:26:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:23:32,6,Jackson Park Express,,Sun
13:27:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:08:22,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
22:19:28,6,Jackson Park Express,,Sat
23:19:28,6,Jackson Park Express,,Sat
04:51:56,6,Jackson Park Express,,Sat
11:31:30,6,Jackson Park Express,,Sat
10:08:30,6,Jackson Park Express,,Sun
11:41:00,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:21:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
11:29:00,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:08:32,6,Jackson Park Express,,Sun
08:11:06,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:02:42,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
00:12:28,6,Jackson Park Express,,Sun
10:41:00,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:56:18,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:00:34,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
10:45:00,6,Jackson Park Express,,Sat
13:24:18,6,Jackson Park Express,,Sat
05:51:56,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:03:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:15:00,6,Jackson Park Express,,Sun
17:55:02,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:07:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
20:18:14,6,Jackson Park Express,,Sat
18:18:44,6,Jackson Park Express,,Sun
12:39:48,6,Jackson Park Express,,Sat
17:10:34,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:01:44,6,Jackson Park Express,,Sun
00:06:40,6,Jackson Park Express,,Mon
13:03:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:14:58,6,Jackson Park Express,,Sat
14:33:30,6,Jackson Park Express,,Sun
14:29:30,6,Jackson Park Express,,Sat
13:16:50,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
