arrival_time,route_short_name,route_long_name,headsign,service_days
10:53:06,6,Jackson Park Express,,Sat
18:56:09,6,Jackson Park Express,,Sat
08:35:06,6,Jackson Park Express,,Sat
04:05:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:42:32,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
16:08:36,6,Jackson Park Express,,Sat
10:50:02,6,Jackson Park Express,,Sun
06:51:59,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:59:16,6,Jackson Park Express,,Sat
20:07:09,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:00:06,6,Jackson Park Express,,Sun
10:46:36,6,Jackson Park Express,,Sun
10:33:36,6,Jackson Park Express,,Sat
06:36:09,6,Jackson Park Express,,Sun
09:42:00,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
23:50:50,6,Jackson Park Express,,Sat
17:08:46,6,Jackson Park Express,,Sat
04:55:13,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:38:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:24:02,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:02:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:45:09,6,Jackson Park Express,,Sun
05:01:09,6,Jackson Park Express,,Sun
14:52:46,6,Jackson Park Express,,Sat
10:59:36,6,Jackson Park Express,,Sun
20:24:09,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:32:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:02:42,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
18:39:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:31:46,6,Jackson Park Express,,Sat
12:15:06,6,Jackson Park Express,,Sun
08:49:06,6,Jackson Park Express,,Sat
23:24:13,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
20:19:06,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:05:32,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
15:50:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:27:38,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
21:14:39,6,Jackson Park Express,,Sun
06:51:09,6,Jackson Park Express,,Sat
12:05:55,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:06:47,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
11:19:12,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:58:06,6,Jackson Park Express,,Sat
14:14:02,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
19:37:39,6,Jackson Park Express,,Sat
15:37:46,6,Jackson Park Express,,Sat
12:04:06,6,Jackson Park Express,,Sat
14:10:36,6,Jackson Park Express,,Sat
07:29:19,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:14:36,6,Jackson Park Express,,Sun
18:11:09,6,Jackson Park Express,,Sun
11:15:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:39:38,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
13:53:06,6,Jackson Park Express,,Sat
10:56:16,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
22:32:30,6,Jackson Park Express,,Sat
16:43:36,6,Jackson Park Express,,Sun
20:02:09,6,Jackson Park Express,,Sat
23:35:09,6,Jackson Park Express,,Sat
15:14:02,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:42:08,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
10:25:59,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
07:42:09,6,Jackson Park Express,,Sat
11:44:02,6,Jackson Park Express,,Sun
12:46:46,6,Jackson Park Express,,Sat
20:01:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:49:36,6,Jackson Park Express,,Sun
