arrival_time,route_short_name,route_long_name,headsign,service_days
08:25:30,,Green Line,,Sun
13:21:30,,Green Line,,Sun
11:01:30,,Green Line,,Sun
16:21:30,,Green Line,,Sun
21:49:30,,Green Line,,Sun
06:01:30,,Green Line,,Sun
18:41:30,,Green Line,,Sun
24:37:30,,Green Line,,Sun
13:41:30,,Green Line,,Sun
19:01:30,,Green Line,,Sun
16:41:30,,Green Line,,Sun
08:49:30,,Green Line,,Sun
11:21:30,,Green Line,,Sun
06:25:30,,Green Line,,Sun
14:01:30,,Green Line,,Sun
19:21:30,,Green Line,,Sun
09:13:30,,Green Line,,Sun
11:41:30,,Green Line,,Sun
06:49:30,,Green Line,,Sun
14:21:30,,Green Line,,Sun
19:41:30,,Green Line,,Sun
01:01:30,,Green Line,,Mon
12:01:30,,Green Line,,Sun
17:01:30,,Green Line,,Sun
22:13:30,,Green Line,,Sun
23:01:30,,Green Line,,Sun
01:31:30,,Green Line,,Mon
17:21:30,,Green Line,,Sun
22:37:30,,Green Line,,Sun
14:41:30,,Green Line,,Sun
09:37:30,,Green Line,,Sun
20:01:30,,Green Line,,Sun
07:13:30,,Green Line,,Sun
12:21:30,,Green Line,,Sun
17:41:30,,Green Line,,Sun
15:01:30,,Green Line,,Sun
20:21:30,,Green Line,,Sun
20:41:30,,Green Line,,Sun
15:21:30,,Green Line,,Sun
23:25:30,,Green Line,,Sun
02:01:30,,Green Line,,Mon
07:37:30,,Green Line,,Sun
12:41:30,,Green Line,,Sun
10:01:30,,Green Line,,Sun
18:01:30,,Green Line,,Sun
10:21:30,,Green Line,,Sun
15:41:30,,Green Line,,Sun
23:49:30,,Green Line,,Sun
21:01:30,,Green Line,,Sun
08:01:30,,Green Line,,Sun
13:01:30,,Green Line,,Sun
18:21:30,,Green Line,,Sun
10:41:30,,Green Line,,Sun
16:01:30,,Green Line,,Sun
24:13:30,,Green Line,,Sun
11:21:30,,Green Line,,Sat
15:41:30,,Green Line,,Sat
07:13:30,,Green Line,,Sat
21:25:30,,Green Line,,Sun
11:41:30,,Green Line,,Sat
16:21:30,,Green Line,,Sat
07:37:30,,Green Line,,Sat
12:21:30,,Green Line,,Sat
14:41:30,,Green Line,,Sat
23:25:30,,Green Line,,Sat
02:01:30,,Green Line,,Sun
08:01:30,,Green Line,,Sat
12:41:30,,Green Line,,Sat
19:01:30,,Green Line,,Sat
24:13:30,,Green Line,,Sat
22:21:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
16:37:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
17:45:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
22:01:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
05:01:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
21:01:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
11:42:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
13:42:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
19:41:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
08:58:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
09:32:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
23:49:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
06:21:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
07:16:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
16:54:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
08:41:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
14:42:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
06:59:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
17:28:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
09:49:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
18:21:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
18:41:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
19:01:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
19:21:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
21:21:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
20:41:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
20:21:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
23:01:30,,Green Line,,Sat
14:21:30,,Green Line,,Sat
20:01:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
21:41:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
23:01:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
22:41:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
24:13:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
18:41:30,,Green Line,,Sat
01:01:30,,Green Line,,Tue,Wed,Thu,Fri,Sat
23:25:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
02:01:30,,Green Line,,Tue,Wed,Thu,Fri,Sat
24:37:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
01:31:30,,Green Line,,Tue,Wed,Thu,Fri,Sat
01:31:30,,Green Line,,Sun
10:01:30,,Green Line,,Sat
06:01:30,,Green Line,,Sat
06:49:30,,Green Line,,Sat
16:41:30,,Green Line,,Sat
20:41:30,,Green Line,,Sat
14:01:30,,Green Line,,Sat
10:21:30,,Green Line,,Sat
16:01:30,,Green Line,,Sat
18:01:30,,Green Line,,Sat
21:01:30,,Green Line,,Sat
06:25:30,,Green Line,,Sat
22:01:30,,Green Line,,Sat
15:21:30,,Green Line,,Sat
20:01:30,,Green Line,,Sat
15:01:30,,Green Line,,Sat
08:25:30,,Green Line,,Sat
13:21:30,,Green Line,,Sat
11:01:30,,Green Line,,Sat
23:49:30,,Green Line,,Sat
05:31:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
13:01:30,,Green Line,,Sat
12:01:30,,Green Line,,Sat
06:41:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
08:07:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
09:37:30,,Green Line,,Sat
21:41:30,,Green Line,,Sat
06:01:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
08:24:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
07:33:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
08:49:30,,Green Line,,Sat
17:41:30,,Green Line,,Sat
22:21:30,,Green Line,,Sat
07:50:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
11:22:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
19:41:30,,Green Line,,Sat
17:21:30,,Green Line,,Sat
09:15:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
12:02:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
12:22:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
14:02:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
13:22:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
22:41:30,,Green Line,,Sat
01:01:30,,Green Line,,Sun
19:21:30,,Green Line,,Sat
10:41:30,,Green Line,,Sat
10:06:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
10:23:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
10:42:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
11:02:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
15:02:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
15:22:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
14:22:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
16:20:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
09:13:30,,Green Line,,Sat
24:37:30,,Green Line,,Sat
17:01:30,,Green Line,,Sat
12:42:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
13:02:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
15:42:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
16:02:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
13:41:30,,Green Line,,Sat
18:21:30,,Green Line,,Sat
20:21:30,,Green Line,,Sat
21:21:30,,Green Line,,Sat
17:11:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
18:02:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
