arrival_time,route_short_name,route_long_name,headsign,service_days
07:32:06,6,Jackson Park Express,,Sun
10:25:53,6,Jackson Park Express,,Sat
01:09:06,6,Jackson Park Express,,Mon
18:37:42,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:06:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:38:57,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:10:23,6,Jackson Park Express,,Sat
22:24:45,6,Jackson Park Express,,Sun
18:12:53,6,Jackson Park Express,,Sun
06:04:58,6,Jackson Park Express,,Sat
14:02:53,6,Jackson Park Express,,Sun
16:26:47,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
17:52:34,6,Jackson Park Express,,Sun
13:23:23,6,Jackson Park Express,,Sat
16:28:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:52:53,6,Jackson Park Express,,Sun
10:29:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:58:48,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:58:20,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:23:36,6,Jackson Park Express,,Sat
18:02:57,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
07:24:15,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:40:42,6,Jackson Park Express,,Sat
11:42:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:29:53,6,Jackson Park Express,,Sun
20:36:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:45:47,6,Jackson Park Express,,Sat
14:22:42,6,Jackson Park Express,,Sat
18:16:53,6,Jackson Park Express,,Sat
21:26:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:54:04,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:28:31,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:39:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:22:23,6,Jackson Park Express,,Sun
17:50:36,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
20:30:15,6,Jackson Park Express,,Sat
15:19:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:26:57,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:57:23,6,Jackson Park Express,,Sat
12:38:23,6,Jackson Park Express,,Sat
21:57:15,6,Jackson Park Express,,Sun
22:12:04,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:19:36,6,Jackson Park Express,,Sun
10:53:53,6,Jackson Park Express,,Sun
17:40:53,6,Jackson Park Express,,Sat
13:43:23,6,Jackson Park Express,,Sun
20:27:45,6,Jackson Park Express,,Sun
15:49:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:07:53,6,Jackson Park Express,,Sat
14:13:42,6,Jackson Park Express,,Sat
20:54:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:09:58,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
08:00:36,6,Jackson Park Express,,Sat
09:53:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:52:23,6,Jackson Park Express,,Sat
13:55:12,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
22:29:25,6,Jackson Park Express,,Sat
13:10:23,6,Jackson Park Express,,Sat
16:38:20,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:53:23,6,Jackson Park Express,,Sat
15:16:23,6,Jackson Park Express,,Sat
00:35:17,6,Jackson Park Express,,Sun
18:57:42,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:10:28,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
14:31:42,6,Jackson Park Express,,Sat
14:13:01,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
19:00:31,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:47:45,6,Jackson Park Express,,Sat
17:19:20,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:24:58,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
00:37:47,6,Jackson Park Express,,Mon
20:06:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:35:36,6,Jackson Park Express,,Sat
08:54:58,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
13:49:01,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:00:23,6,Jackson Park Express,,Sat
21:23:45,6,Jackson Park Express,,Sat
12:47:53,6,Jackson Park Express,,Sat
19:08:42,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
00:50:06,6,Jackson Park Express,,Sun
19:23:23,6,Jackson Park Express,,Sat
21:03:45,6,Jackson Park Express,,Sun
11:14:53,6,Jackson Park Express,,Sat
11:16:23,6,Jackson Park Express,,Sat
08:03:01,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:19:12,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:10:53,6,Jackson Park Express,,Sat
08:32:45,6,Jackson Park Express,,Sat
14:48:23,6,Jackson Park Express,,Sun
17:43:53,6,Jackson Park Express,,Sat
16:12:23,6,Jackson Park Express,,Sun
23:40:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
23:35:15,6,Jackson Park Express,,Sat
15:48:20,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
01:25:47,6,Jackson Park Express,,Mon
16:19:23,6,Jackson Park Express,,Sun
19:14:34,6,Jackson Park Express,,Sun
07:24:34,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
21:53:25,6,Jackson Park Express,,Sat
18:28:31,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:56:23,6,Jackson Park Express,,Sun
19:19:42,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:53:34,6,Jackson Park Express,,Sun
15:52:53,6,Jackson Park Express,,Sat
24:00:45,6,Jackson Park Express,,Sun
12:30:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:38:57,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
11:53:01,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:08:16,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
23:50:55,6,Jackson Park Express,,Sat
08:52:23,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:07:37,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:27:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:40:53,6,Jackson Park Express,,Sun
07:37:04,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
11:40:53,6,Jackson Park Express,,Sun
18:21:53,6,Jackson Park Express,,Sat
23:10:45,6,Jackson Park Express,,Sun
09:36:23,6,Jackson Park Express,,Sun
