arrival_time,route_short_name,route_long_name,headsign,service_days
18:16:18,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:38:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:11:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:12:21,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:50:18,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:08:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:08:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:12:21,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:50:18,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:40:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:58:07,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:58:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:06:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:28:21,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:34:51,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:06:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:41:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:11:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:58:07,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:41:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:50:21,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:19:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:19:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:24:07,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:28:21,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:38:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:32:07,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
10:11:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:58:59,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
18:16:18,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:40:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:50:21,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:41:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
10:11:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:34:51,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:41:37,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:24:07,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:32:07,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
