arrival_time,route_short_name,route_long_name,headsign,service_days
18:44:25,146,Inner Lake Shore/Michigan Express,,Sun
14:54:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:30:27,146,Inner Lake Shore/Michigan Express,,Sat
19:31:55,146,Inner Lake Shore/Michigan Express,,Sun
17:05:21,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:02:27,146,Inner Lake Shore/Michigan Express,,Sat
09:50:23,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:50:23,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:24:27,146,Inner Lake Shore/Michigan Express,,Sun
14:00:23,146,Inner Lake Shore/Michigan Express,,Sun
15:03:24,146,Inner Lake Shore/Michigan Express,,Sun
11:29:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:24:19,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
20:09:25,146,Inner Lake Shore/Michigan Express,,Sun
15:23:55,146,Inner Lake Shore/Michigan Express,,Sat
22:08:27,146,Inner Lake Shore/Michigan Express,,Sun
14:11:55,146,Inner Lake Shore/Michigan Express,,Sat
09:31:21,146,Inner Lake Shore/Michigan Express,,Sun
23:14:55,146,Inner Lake Shore/Michigan Express,,Sun
13:09:55,146,Inner Lake Shore/Michigan Express,,Sat
15:57:57,146,Inner Lake Shore/Michigan Express,,Sat
18:10:27,146,Inner Lake Shore/Michigan Express,,Sat
15:36:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:08:27,146,Inner Lake Shore/Michigan Express,,Sun
15:41:57,146,Inner Lake Shore/Michigan Express,,Sat
24:00:53,146,Inner Lake Shore/Michigan Express,,Sat
14:23:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:01:54,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:48:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:45:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:34:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:47:25,146,Inner Lake Shore/Michigan Express,,Sat
11:29:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:33:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:54:25,146,Inner Lake Shore/Michigan Express,,Sun
10:31:53,146,Inner Lake Shore/Michigan Express,,Sun
18:41:31,146,Inner Lake Shore/Michigan Express,,Sat
08:52:21,146,Inner Lake Shore/Michigan Express,,Sun
12:10:23,146,Inner Lake Shore/Michigan Express,,Sun
17:33:19,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:48:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:03:01,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:41:23,146,Inner Lake Shore/Michigan Express,,Sun
19:32:29,146,Inner Lake Shore/Michigan Express,,Sat
17:13:55,146,Inner Lake Shore/Michigan Express,,Sat
10:57:56,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:23:55,146,Inner Lake Shore/Michigan Express,,Sun
07:47:21,146,Inner Lake Shore/Michigan Express,,Sun
18:59:27,146,Inner Lake Shore/Michigan Express,,Sun
19:16:27,146,Inner Lake Shore/Michigan Express,,Sun
17:55:27,146,Inner Lake Shore/Michigan Express,,Sun
21:18:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
06:44:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:51:24,146,Inner Lake Shore/Michigan Express,,Sun
14:35:55,146,Inner Lake Shore/Michigan Express,,Sat
18:20:57,146,Inner Lake Shore/Michigan Express,,Sun
16:48:57,146,Inner Lake Shore/Michigan Express,,Sat
10:34:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:48:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:20:57,146,Inner Lake Shore/Michigan Express,,Sun
07:25:23,146,Inner Lake Shore/Michigan Express,,Sun
14:45:24,146,Inner Lake Shore/Michigan Express,,Sun
23:52:23,146,Inner Lake Shore/Michigan Express,,Sun
16:06:27,146,Inner Lake Shore/Michigan Express,,Sat
13:18:53,146,Inner Lake Shore/Michigan Express,,Sun
18:29:25,146,Inner Lake Shore/Michigan Express,,Sun
16:39:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:45:21,146,Inner Lake Shore/Michigan Express,,Sat
14:09:24,146,Inner Lake Shore/Michigan Express,,Sun
14:03:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:09:51,146,Inner Lake Shore/Michigan Express,,Sun
22:57:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:21:24,146,Inner Lake Shore/Michigan Express,,Sun
22:58:27,146,Inner Lake Shore/Michigan Express,,Sun
19:16:59,146,Inner Lake Shore/Michigan Express,,Sat
08:31:21,146,Inner Lake Shore/Michigan Express,,Sun
13:12:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:36:21,146,Inner Lake Shore/Michigan Express,,Sat
14:44:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:30:27,146,Inner Lake Shore/Michigan Express,,Sat
21:26:27,146,Inner Lake Shore/Michigan Express,,Sun
19:09:27,146,Inner Lake Shore/Michigan Express,,Sat
09:38:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:53:51,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
22:00:27,146,Inner Lake Shore/Michigan Express,,Sat
16:41:21,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:48:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:22:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:11:51,146,Inner Lake Shore/Michigan Express,,Sun
11:19:56,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:01:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:33:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:38:56,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:20:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:10:27,146,Inner Lake Shore/Michigan Express,,Sat
23:39:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:24:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:47:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:13:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:22:55,146,Inner Lake Shore/Michigan Express,,Sat
10:46:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:32:25,146,Inner Lake Shore/Michigan Express,,Sun
14:03:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:43:01,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:31:21,146,Inner Lake Shore/Michigan Express,,Sun
23:14:55,146,Inner Lake Shore/Michigan Express,,Sun
15:21:24,146,Inner Lake Shore/Michigan Express,,Sun
15:12:23,146,Inner Lake Shore/Michigan Express,,Sun
18:29:19,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
20:31:27,146,Inner Lake Shore/Michigan Express,,Sat
16:14:57,146,Inner Lake Shore/Michigan Express,,Sat
08:03:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:55:55,146,Inner Lake Shore/Michigan Express,,Sat
13:29:55,146,Inner Lake Shore/Michigan Express,,Sat
17:55:57,146,Inner Lake Shore/Michigan Express,,Sat
16:53:51,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
13:41:53,146,Inner Lake Shore/Michigan Express,,Sun
07:49:21,146,Inner Lake Shore/Michigan Express,,Sat
20:40:27,146,Inner Lake Shore/Michigan Express,,Sat
15:49:57,146,Inner Lake Shore/Michigan Express,,Sat
23:14:25,146,Inner Lake Shore/Michigan Express,,Sat
13:18:53,146,Inner Lake Shore/Michigan Express,,Sun
11:19:21,146,Inner Lake Shore/Michigan Express,,Sat
20:32:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:11:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:43:01,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:56:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
23:55:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:39:55,146,Inner Lake Shore/Michigan Express,,Sun
13:30:24,146,Inner Lake Shore/Michigan Express,,Sun
18:53:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:37:26,146,Inner Lake Shore/Michigan Express,,Sun
08:09:51,146,Inner Lake Shore/Michigan Express,,Sun
12:34:53,146,Inner Lake Shore/Michigan Express,,Sat
24:11:53,146,Inner Lake Shore/Michigan Express,,Sun
13:53:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
