arrival_time,route_short_name,route_long_name,headsign,service_days
11:13:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
12:59:30,55N,55th/Narragansett,,Sat
12:45:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:27:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
05:44:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:56:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
18:28:16,55N,55th/Narragansett,,Sat
08:59:25,55N,55th/Narragansett,,Sat
15:59:25,55N,55th/Narragansett,,Sat
16:04:30,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
13:29:30,55N,55th/Narragansett,,Sat
07:29:25,55N,55th/Narragansett,,Sat
07:48:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
06:39:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
10:50:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
12:29:30,55N,55th/Narragansett,,Sat
05:58:41,55N,55th/Narragansett,,Sat
14:42:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:28:16,55N,55th/Narragansett,,Sat
14:59:25,55N,55th/Narragansett,,Sat
10:27:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
15:06:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
15:06:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
07:29:25,55N,55th/Narragansett,,Sat
15:59:25,55N,55th/Narragansett,,Sat
06:17:21,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
15:29:25,55N,55th/Narragansett,,Sat
13:59:25,55N,55th/Narragansett,,Sat
12:29:30,55N,55th/Narragansett,,Sat
15:29:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
08:33:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
11:59:30,55N,55th/Narragansett,,Sat
13:55:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
13:08:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
09:59:25,55N,55th/Narragansett,,Sat
18:47:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:28:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:03:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
14:29:25,55N,55th/Narragansett,,Sat
10:59:25,55N,55th/Narragansett,,Sat
06:39:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
08:11:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
07:36:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
10:29:25,55N,55th/Narragansett,,Sat
14:59:25,55N,55th/Narragansett,,Sat
15:53:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
11:59:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
08:29:25,55N,55th/Narragansett,,Sat
13:59:25,55N,55th/Narragansett,,Sat
17:38:30,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:50:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
11:59:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
10:29:25,55N,55th/Narragansett,,Sat
18:58:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:28:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:02:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:50:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
14:29:25,55N,55th/Narragansett,,Sat
17:58:16,55N,55th/Narragansett,,Sat
06:28:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
11:36:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:04:30,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:06:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:59:25,55N,55th/Narragansett,,Sat
05:33:21,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
20:30:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
13:55:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
20:30:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
15:53:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:51:30,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
09:29:25,55N,55th/Narragansett,,Sat
10:04:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
19:44:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:16:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:03:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
07:36:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:22:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:44:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:22:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
19:28:16,55N,55th/Narragansett,,Sat
07:25:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
11:59:30,55N,55th/Narragansett,,Sat
15:29:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
08:11:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:58:16,55N,55th/Narragansett,,Sat
09:41:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
07:59:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:13:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
20:07:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
18:02:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
13:08:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:28:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
06:59:25,55N,55th/Narragansett,,Sat
06:06:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
13:31:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
19:28:16,55N,55th/Narragansett,,Sat
17:15:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
05:55:21,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
07:48:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:28:51,55N,55th/Narragansett,,Sat
09:18:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
11:13:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
12:45:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
06:17:21,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
18:58:16,55N,55th/Narragansett,,Sat
07:59:25,55N,55th/Narragansett,,Sat
06:28:46,55N,55th/Narragansett,,Sat
05:33:21,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
18:25:25,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:50:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
10:50:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
10:59:25,55N,55th/Narragansett,,Sat
07:02:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
12:22:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:38:30,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:47:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
09:59:25,55N,55th/Narragansett,,Sat
05:55:21,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
08:29:25,55N,55th/Narragansett,,Sat
06:59:25,55N,55th/Narragansett,,Sat
14:18:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
12:22:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
19:21:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:58:16,55N,55th/Narragansett,,Sat
14:18:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
11:36:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:16:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
20:07:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
07:13:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
11:29:30,55N,55th/Narragansett,,Sat
18:58:16,55N,55th/Narragansett,,Sat
16:58:16,55N,55th/Narragansett,,Sat
19:21:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
08:56:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:27:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
18:58:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
18:28:16,55N,55th/Narragansett,,Sat
14:42:30,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
19:44:51,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
09:18:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
09:07:25,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
12:59:30,55N,55th/Narragansett,,Sat
09:41:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
18:36:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
05:58:41,55N,55th/Narragansett,,Sat
06:50:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
09:07:25,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:02:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
16:51:30,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
15:29:25,55N,55th/Narragansett,,Sat
16:40:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
10:27:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
08:44:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
13:29:30,55N,55th/Narragansett,,Sat
07:59:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
18:13:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
05:44:21,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
15:41:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
15:41:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
10:04:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
11:29:30,55N,55th/Narragansett,,Sat
09:29:25,55N,55th/Narragansett,,Sat
06:28:46,55N,55th/Narragansett,,Sat
18:25:25,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
08:59:25,55N,55th/Narragansett,,Sat
18:36:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
13:31:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
17:15:00,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
07:13:55,55A,55th/Austin,,Mon,Tue,Wed,Thu,Fri
17:28:16,55N,55th/Narragansett,,Sat
08:33:55,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:28:51,55N,55th/Narragansett,,Sat
07:25:25,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
16:40:00,55N,55th/Narragansett,,Mon,Tue,Wed,Thu,Fri
