arrival_time,route_short_name,route_long_name,headsign,service_days
07:26:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:42:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:18:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:50:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:16:00,,Brown Line,,Sun
15:56:00,,Brown Line,,Sun
15:26:00,,Brown Line,,Sun
20:56:00,,Brown Line,,Sun
22:46:00,,Brown Line,,Sun
22:16:00,,Brown Line,,Sun
15:46:00,,Brown Line,,Sun
16:06:00,,Brown Line,,Sun
16:16:00,,Brown Line,,Sun
16:26:00,,Brown Line,,Sun
20:16:00,,Brown Line,,Sun
20:26:00,,Brown Line,,Sun
21:16:00,,Brown Line,,Sun
23:28:00,,Brown Line,,Sun
21:46:00,,Brown Line,,Sun
21:56:00,,Brown Line,,Sun
23:06:00,,Brown Line,,Sun
22:56:00,,Brown Line,,Sun
23:40:00,,Brown Line,,Sun
23:16:00,,Brown Line,,Sun
23:52:00,,Brown Line,,Sun
24:04:00,,Brown Line,,Sun
24:16:00,,Brown Line,,Sun
02:16:00,,Brown Line,,Mon
11:46:00,,Brown Line,,Sun
01:16:00,,Brown Line,,Mon
21:36:00,,Brown Line,,Sun
08:01:00,,Brown Line,,Sun
08:16:00,,Brown Line,,Sun
06:16:00,,Brown Line,,Sun
24:31:00,,Brown Line,,Sun
24:46:00,,Brown Line,,Sun
25:01:00,,Brown Line,,Sun
10:36:00,,Brown Line,,Sun
19:36:00,,Brown Line,,Sun
20:36:00,,Brown Line,,Sun
08:28:00,,Brown Line,,Sun
08:40:00,,Brown Line,,Sun
08:52:00,,Brown Line,,Sun
09:04:00,,Brown Line,,Sun
07:31:00,,Brown Line,,Sun
06:31:00,,Brown Line,,Sun
06:46:00,,Brown Line,,Sun
02:01:00,,Brown Line,,Sun
02:16:00,,Brown Line,,Sun
05:46:00,,Brown Line,,Sat
06:01:00,,Brown Line,,Sat
09:16:00,,Brown Line,,Sun
09:28:00,,Brown Line,,Sun
09:40:00,,Brown Line,,Sun
07:16:00,,Brown Line,,Sun
07:46:00,,Brown Line,,Sun
07:01:00,,Brown Line,,Sun
07:10:00,,Brown Line,,Sat
07:22:00,,Brown Line,,Sat
07:34:00,,Brown Line,,Sat
09:52:00,,Brown Line,,Sun
10:04:00,,Brown Line,,Sun
10:16:00,,Brown Line,,Sun
01:31:00,,Brown Line,,Mon
