arrival_time,route_short_name,route_long_name,headsign,service_days
21:28:30,,Blue Line,,Sun
20:48:30,,Blue Line,,Sun
22:48:30,,Blue Line,,Sun
19:08:30,,Blue Line,,Sun
19:48:30,,Blue Line,,Sun
21:48:30,,Blue Line,,Sun
19:28:30,,Blue Line,,Sun
04:08:30,,Blue Line,,Sun
04:23:30,,Blue Line,,Sun
04:38:30,,Blue Line,,Sun
04:53:30,,Blue Line,,Sun
20:08:30,,Blue Line,,Sun
22:28:30,,Blue Line,,Sun
20:28:30,,Blue Line,,Sun
12:32:30,,Blue Line,,Sun
13:20:30,,Blue Line,,Sun
05:08:30,,Blue Line,,Sun
05:23:30,,Blue Line,,Sun
05:38:30,,Blue Line,,Sun
05:53:30,,Blue Line,,Sun
06:08:30,,Blue Line,,Sun
22:08:30,,Blue Line,,Sun
17:50:30,,Blue Line,,Sun
06:23:30,,Blue Line,,Sun
06:38:30,,Blue Line,,Sun
06:48:30,,Blue Line,,Sun
06:58:30,,Blue Line,,Sun
24:23:30,,Blue Line,,Sun
03:38:30,,Blue Line,,Sun
02:58:30,,Blue Line,,Mon
09:32:30,,Blue Line,,Sun
14:26:30,,Blue Line,,Sun
07:38:30,,Blue Line,,Sun
07:48:30,,Blue Line,,Sun
07:58:30,,Blue Line,,Sun
08:28:30,,Blue Line,,Sun
03:18:30,,Blue Line,,Mon
01:23:30,,Blue Line,,Mon
23:38:30,,Blue Line,,Sun
17:26:30,,Blue Line,,Sun
12:14:30,,Blue Line,,Sun
15:02:30,,Blue Line,,Sun
08:38:30,,Blue Line,,Sun
09:06:30,,Blue Line,,Sun
09:26:30,,Blue Line,,Sun
19:38:30,,Blue Line,,Sun
01:08:30,,Blue Line,,Mon
24:08:30,,Blue Line,,Sun
14:20:30,,Blue Line,,Sun
17:38:30,,Blue Line,,Sun
18:38:30,,Blue Line,,Sun
18:58:30,,Blue Line,,Sun
19:18:30,,Blue Line,,Sun
19:58:30,,Blue Line,,Sun
17:20:30,,Blue Line,,Sun
11:38:30,,Blue Line,,Sun
15:32:30,,Blue Line,,Sun
17:14:30,,Blue Line,,Sun
16:14:30,,Blue Line,,Sun
20:58:30,,Blue Line,,Sun
20:18:30,,Blue Line,,Sun
22:38:30,,Blue Line,,Sun
20:38:30,,Blue Line,,Sun
21:18:30,,Blue Line,,Sun
13:02:30,,Blue Line,,Sun
13:08:30,,Blue Line,,Sun
17:08:30,,Blue Line,,Sun
12:50:30,,Blue Line,,Sun
21:58:30,,Blue Line,,Sun
21:38:30,,Blue Line,,Sun
22:58:30,,Blue Line,,Sun
22:18:30,,Blue Line,,Sun
23:53:30,,Blue Line,,Sun
00:53:30,,Blue Line,,Mon
00:38:30,,Blue Line,,Mon
01:58:30,,Blue Line,,Mon
02:18:30,,Blue Line,,Mon
01:38:30,,Blue Line,,Mon
03:53:30,,Blue Line,,Sun
02:38:30,,Blue Line,,Mon
23:28:30,,Blue Line,,Sun
23:08:30,,Blue Line,,Sun
21:08:30,,Blue Line,,Sun
18:48:30,,Blue Line,,Sun
01:58:30,,Blue Line,,Sun
13:56:30,,Blue Line,,Sat
12:38:30,,Blue Line,,Sat
11:38:30,,Blue Line,,Sat
10:38:30,,Blue Line,,Sat
10:02:30,,Blue Line,,Sat
03:38:30,,Blue Line,,Sat
19:38:30,,Blue Line,,Sat
21:38:30,,Blue Line,,Sat
07:08:30,,Blue Line,,Mon,Tue,Wed,Thu,Fri
16:01:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
15:46:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
09:38:30,,Blue Line,,Sat
10:56:30,,Blue Line,,Sat
11:56:30,,Blue Line,,Sat
