arrival_time,route_short_name,route_long_name,headsign,service_days
22:02:30,,Red Line,,Sun
22:42:30,,Red Line,,Sun
18:13:30,,Red Line,,Sun
18:51:00,,Red Line,,Sun
22:22:30,,Red Line,,Sun
22:32:30,,Red Line,,Sun
23:12:30,,Red Line,,Sun
23:22:30,,Red Line,,Sun
23:02:30,,Red Line,,Sun
23:42:30,,Red Line,,Sun
23:52:30,,Red Line,,Sun
00:04:30,,Red Line,,Mon
00:28:30,,Red Line,,Mon
21:22:30,,Red Line,,Sun
05:27:30,,Red Line,,Sun
01:24:30,,Red Line,,Mon
01:09:30,,Red Line,,Mon
01:39:30,,Red Line,,Mon
00:41:30,,Red Line,,Mon
06:12:30,,Red Line,,Sun
06:52:30,,Red Line,,Sun
07:52:30,,Red Line,,Sun
08:49:30,,Red Line,,Sun
00:54:30,,Red Line,,Mon
01:54:30,,Red Line,,Mon
02:39:30,,Red Line,,Mon
02:09:30,,Red Line,,Mon
02:24:30,,Red Line,,Mon
09:13:30,,Red Line,,Sun
09:36:00,,Red Line,,Sun
09:58:30,,Red Line,,Sun
10:13:30,,Red Line,,Sun
11:36:00,,Red Line,,Sun
09:13:30,,Red Line,,Sat
02:54:30,,Red Line,,Mon
10:36:00,,Red Line,,Sun
10:58:30,,Red Line,,Sun
11:13:30,,Red Line,,Sun
11:58:30,,Red Line,,Sun
12:28:30,,Red Line,,Sun
06:02:30,,Red Line,,Sat
06:12:30,,Red Line,,Sat
06:22:30,,Red Line,,Sat
19:28:30,,Red Line,,Sun
12:58:30,,Red Line,,Sun
13:28:30,,Red Line,,Sun
13:58:30,,Red Line,,Sun
14:28:30,,Red Line,,Sun
20:06:00,,Red Line,,Sun
20:43:30,,Red Line,,Sun
05:51:30,,Red Line,,Sun
07:02:30,,Red Line,,Sun
14:58:30,,Red Line,,Sun
15:28:30,,Red Line,,Sun
15:58:30,,Red Line,,Sun
16:28:30,,Red Line,,Sun
16:58:30,,Red Line,,Sun
06:52:30,,Red Line,,Sat
16:51:00,,Red Line,,Sun
09:05:30,,Red Line,,Sun
17:28:30,,Red Line,,Sun
17:58:30,,Red Line,,Sun
18:28:30,,Red Line,,Sun
18:58:30,,Red Line,,Sun
15:06:00,,Red Line,,Sun
15:43:30,,Red Line,,Sun
15:36:00,,Red Line,,Sun
16:13:30,,Red Line,,Sun
19:13:30,,Red Line,,Sun
19:36:00,,Red Line,,Sun
19:51:00,,Red Line,,Sun
20:13:30,,Red Line,,Sun
20:36:00,,Red Line,,Sun
15:13:30,,Red Line,,Sun
15:21:00,,Red Line,,Sun
15:51:00,,Red Line,,Sun
16:06:00,,Red Line,,Sun
17:06:00,,Red Line,,Sun
21:02:30,,Red Line,,Sun
21:42:30,,Red Line,,Sun
22:52:30,,Red Line,,Sun
00:16:30,,Red Line,,Mon
16:21:00,,Red Line,,Sun
16:36:00,,Red Line,,Sun
16:43:30,,Red Line,,Sun
17:36:00,,Red Line,,Sun
23:32:30,,Red Line,,Sun
17:13:30,,Red Line,,Sun
17:21:00,,Red Line,,Sun
17:43:30,,Red Line,,Sun
17:51:00,,Red Line,,Sun
18:06:00,,Red Line,,Sun
18:36:00,,Red Line,,Sun
18:43:30,,Red Line,,Sun
18:21:00,,Red Line,,Sun
19:06:00,,Red Line,,Sun
19:21:00,,Red Line,,Sun
19:43:30,,Red Line,,Sun
20:21:00,,Red Line,,Sun
20:28:30,,Red Line,,Sun
20:52:30,,Red Line,,Sun
19:58:30,,Red Line,,Sun
21:52:30,,Red Line,,Sun
22:12:30,,Red Line,,Sun
21:12:30,,Red Line,,Sun
21:32:30,,Red Line,,Sun
03:24:30,,Red Line,,Sun
03:09:30,,Red Line,,Sun
03:39:30,,Red Line,,Sun
04:39:30,,Red Line,,Sun
03:54:30,,Red Line,,Sun
04:51:30,,Red Line,,Sun
04:24:30,,Red Line,,Sun
05:03:30,,Red Line,,Sun
04:09:30,,Red Line,,Sun
05:15:30,,Red Line,,Sun
05:39:30,,Red Line,,Sun
06:02:30,,Red Line,,Sun
06:22:30,,Red Line,,Sun
06:32:30,,Red Line,,Sun
06:42:30,,Red Line,,Sun
10:28:30,,Red Line,,Sun
10:51:00,,Red Line,,Sun
11:06:00,,Red Line,,Sun
