arrival_time,route_short_name,route_long_name,headsign,service_days
09:05:00,,Red Line,,Sat
09:50:00,,Red Line,,Sat
09:12:30,,Red Line,,Sat
09:20:00,,Red Line,,Sat
14:05:00,,Red Line,,Sat
14:12:30,,Red Line,,Sat
16:12:30,,Red Line,,Sat
15:30:30,,Red Line,,Sat
17:27:30,,Red Line,,Sun
17:57:30,,Red Line,,Sun
18:27:30,,Red Line,,Sun
18:42:30,,Red Line,,Sun
09:35:00,,Red Line,,Sat
09:42:30,,Red Line,,Sat
10:05:00,,Red Line,,Sat
10:12:30,,Red Line,,Sat
15:42:30,,Red Line,,Sat
15:24:30,,Red Line,,Sat
16:24:30,,Red Line,,Sat
15:54:30,,Red Line,,Sat
18:57:30,,Red Line,,Sun
19:20:00,,Red Line,,Sun
19:42:30,,Red Line,,Sun
19:57:30,,Red Line,,Sun
16:42:30,,Red Line,,Sat
17:00:30,,Red Line,,Sat
16:54:30,,Red Line,,Sat
17:12:30,,Red Line,,Sat
17:24:30,,Red Line,,Sat
17:30:30,,Red Line,,Sat
17:42:30,,Red Line,,Sat
16:00:30,,Red Line,,Sat
17:48:30,,Red Line,,Sat
20:44:30,,Red Line,,Sun
21:42:30,,Red Line,,Sun
22:42:30,,Red Line,,Sun
00:34:30,,Red Line,,Mon
18:50:00,,Red Line,,Sat
14:54:30,,Red Line,,Sat
15:00:30,,Red Line,,Sat
18:06:30,,Red Line,,Sat
23:12:30,,Red Line,,Sat
22:42:30,,Red Line,,Sat
22:50:00,,Red Line,,Sat
23:05:00,,Red Line,,Sat
18:36:30,,Red Line,,Sat
18:12:30,,Red Line,,Sat
19:20:00,,Red Line,,Sat
19:05:00,,Red Line,,Sat
23:22:30,,Red Line,,Sat
21:50:00,,Red Line,,Sat
00:32:30,,Red Line,,Sun
20:42:30,,Red Line,,Sat
18:18:30,,Red Line,,Sat
18:42:30,,Red Line,,Sat
19:12:30,,Red Line,,Sat
20:50:00,,Red Line,,Sat
01:27:30,,Red Line,,Sun
01:12:30,,Red Line,,Sun
00:44:30,,Red Line,,Sun
18:05:00,,Red Line,,Sun
17:35:00,,Red Line,,Sun
21:22:30,,Red Line,,Sun
19:42:30,,Red Line,,Sat
19:35:00,,Red Line,,Sat
22:05:00,,Red Line,,Sat
19:50:00,,Red Line,,Sat
02:42:30,,Red Line,,Sun
18:35:00,,Red Line,,Sun
19:05:00,,Red Line,,Sun
19:35:00,,Red Line,,Sun
20:20:00,,Red Line,,Sat
20:35:00,,Red Line,,Sat
21:12:30,,Red Line,,Sat
20:05:00,,Red Line,,Sat
23:52:30,,Red Line,,Sat
23:32:30,,Red Line,,Sat
00:22:30,,Red Line,,Sun
24:02:30,,Red Line,,Sat
08:02:30,,Red Line,,Sun
20:12:30,,Red Line,,Sat
21:05:00,,Red Line,,Sat
21:20:00,,Red Line,,Sat
21:35:00,,Red Line,,Sat
01:42:30,,Red Line,,Sun
02:27:30,,Red Line,,Sun
02:12:30,,Red Line,,Sun
02:57:30,,Red Line,,Sun
07:12:30,,Red Line,,Sun
05:36:30,,Red Line,,Sun
21:42:30,,Red Line,,Sat
22:12:30,,Red Line,,Sat
22:20:00,,Red Line,,Sat
22:35:00,,Red Line,,Sat
04:48:30,,Red Line,,Sun
06:32:30,,Red Line,,Sun
07:32:30,,Red Line,,Sun
08:32:30,,Red Line,,Sun
10:20:00,,Red Line,,Sat
10:35:00,,Red Line,,Sat
10:42:30,,Red Line,,Sat
10:50:00,,Red Line,,Sat
08:56:30,,Red Line,,Sun
09:27:30,,Red Line,,Sun
10:27:30,,Red Line,,Sun
11:27:30,,Red Line,,Sun
11:05:00,,Red Line,,Sat
11:12:30,,Red Line,,Sat
11:20:00,,Red Line,,Sat
11:35:00,,Red Line,,Sat
09:42:30,,Red Line,,Sun
10:42:30,,Red Line,,Sun
11:42:30,,Red Line,,Sun
12:27:30,,Red Line,,Sun
20:28:30,,Red Line,,Sun
06:00:30,,Red Line,,Sat
06:12:30,,Red Line,,Sat
