arrival_time,route_short_name,route_long_name,headsign,service_days
07:06:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:22:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
06:58:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:30:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:56:30,,Brown Line,,Sun
15:36:30,,Brown Line,,Sun
15:06:30,,Brown Line,,Sun
15:26:30,,Brown Line,,Sun
20:36:30,,Brown Line,,Sun
22:26:30,,Brown Line,,Sun
21:56:30,,Brown Line,,Sun
15:46:30,,Brown Line,,Sun
15:56:30,,Brown Line,,Sun
16:06:30,,Brown Line,,Sun
19:56:30,,Brown Line,,Sun
20:06:30,,Brown Line,,Sun
20:56:30,,Brown Line,,Sun
23:08:30,,Brown Line,,Sun
21:26:30,,Brown Line,,Sun
21:36:30,,Brown Line,,Sun
22:46:30,,Brown Line,,Sun
22:36:30,,Brown Line,,Sun
23:20:30,,Brown Line,,Sun
22:56:30,,Brown Line,,Sun
23:32:30,,Brown Line,,Sun
23:44:30,,Brown Line,,Sun
23:56:30,,Brown Line,,Sun
05:56:30,,Brown Line,,Sun
11:26:30,,Brown Line,,Sun
00:56:30,,Brown Line,,Mon
21:16:30,,Brown Line,,Sun
07:41:30,,Brown Line,,Sun
07:56:30,,Brown Line,,Sun
08:08:30,,Brown Line,,Sun
24:11:30,,Brown Line,,Sun
24:26:30,,Brown Line,,Sun
24:41:30,,Brown Line,,Sun
10:16:30,,Brown Line,,Sun
19:16:30,,Brown Line,,Sun
20:16:30,,Brown Line,,Sun
08:20:30,,Brown Line,,Sun
08:32:30,,Brown Line,,Sun
08:44:30,,Brown Line,,Sun
07:11:30,,Brown Line,,Sun
06:11:30,,Brown Line,,Sun
06:26:30,,Brown Line,,Sun
01:56:30,,Brown Line,,Sun
05:26:30,,Brown Line,,Sat
05:41:30,,Brown Line,,Sat
08:56:30,,Brown Line,,Sun
09:08:30,,Brown Line,,Sun
09:20:30,,Brown Line,,Sun
06:56:30,,Brown Line,,Sun
07:26:30,,Brown Line,,Sun
06:41:30,,Brown Line,,Sun
01:11:30,,Brown Line,,Mon
06:50:30,,Brown Line,,Sat
07:02:30,,Brown Line,,Sat
07:14:30,,Brown Line,,Sat
07:26:30,,Brown Line,,Sat
09:32:30,,Brown Line,,Sun
09:44:30,,Brown Line,,Sun
09:56:30,,Brown Line,,Sun
10:06:30,,Brown Line,,Sun
01:26:30,,Brown Line,,Mon
18:56:30,,Brown Line,,Sun
20:46:30,,Brown Line,,Sun
22:16:30,,Brown Line,,Sun
04:56:30,,Brown Line,,Sat
05:11:30,,Brown Line,,Sat
01:41:30,,Brown Line,,Sun
10:26:30,,Brown Line,,Sun
10:36:30,,Brown Line,,Sun
10:46:30,,Brown Line,,Sun
21:06:30,,Brown Line,,Sun
19:36:30,,Brown Line,,Sun
22:06:30,,Brown Line,,Sun
06:11:30,,Brown Line,,Sat
06:26:30,,Brown Line,,Sat
06:38:30,,Brown Line,,Sat
10:56:30,,Brown Line,,Sun
11:06:30,,Brown Line,,Sun
11:16:30,,Brown Line,,Sun
21:46:30,,Brown Line,,Sun
12:36:30,,Brown Line,,Sun
01:41:30,,Brown Line,,Mon
01:56:30,,Brown Line,,Mon
11:36:30,,Brown Line,,Sun
11:46:30,,Brown Line,,Sun
11:56:30,,Brown Line,,Sun
12:06:30,,Brown Line,,Sun
17:16:30,,Brown Line,,Sun
16:16:30,,Brown Line,,Sun
16:26:30,,Brown Line,,Sun
12:16:30,,Brown Line,,Sun
12:26:30,,Brown Line,,Sun
13:16:30,,Brown Line,,Sun
16:36:30,,Brown Line,,Sun
16:46:30,,Brown Line,,Sun
16:56:30,,Brown Line,,Sun
17:06:30,,Brown Line,,Sun
12:46:30,,Brown Line,,Sun
12:56:30,,Brown Line,,Sun
13:06:30,,Brown Line,,Sun
17:26:30,,Brown Line,,Sun
17:36:30,,Brown Line,,Sun
17:46:30,,Brown Line,,Sun
13:26:30,,Brown Line,,Sun
13:36:30,,Brown Line,,Sun
13:46:30,,Brown Line,,Sun
13:56:30,,Brown Line,,Sun
18:26:30,,Brown Line,,Sun
17:56:30,,Brown Line,,Sun
18:06:30,,Brown Line,,Sun
14:36:30,,Brown Line,,Sun
14:06:30,,Brown Line,,Sun
14:16:30,,Brown Line,,Sun
18:36:30,,Brown Line,,Sun
18:46:30,,Brown Line,,Sun
19:06:30,,Brown Line,,Sun
18:16:30,,Brown Line,,Sun
14:26:30,,Brown Line,,Sun
14:46:30,,Brown Line,,Sun
15:16:30,,Brown Line,,Sun
19:26:30,,Brown Line,,Sun
19:46:30,,Brown Line,,Sun
20:26:30,,Brown Line,,Sun
17:55:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
19:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:09:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:29:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:14:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:37:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:53:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:19:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:59:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
05:26:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
