arrival_time,route_short_name,route_long_name,headsign,service_days
06:14:46,147,Outer DuSable Lake Shore Express,,Sun
15:51:35,147,Outer DuSable Lake Shore Express,,Sat
21:59:23,147,Outer DuSable Lake Shore Express,,Sat
08:01:35,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:35:34,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:54:28,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:22:35,147,Outer DuSable Lake Shore Express,,Sat
19:12:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:14:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:32:11,147,Outer DuSable Lake Shore Express,,Sat
21:35:17,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
23:59:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:05:11,147,Outer DuSable Lake Shore Express,,Sun
05:44:16,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:52:23,147,Outer DuSable Lake Shore Express,,Sat
08:29:04,147,Outer DuSable Lake Shore Express,,Sun
18:35:11,147,Outer DuSable Lake Shore Express,,Sun
16:32:41,147,Outer DuSable Lake Shore Express,,Sun
17:16:35,147,Outer DuSable Lake Shore Express,,Sun
05:34:16,147,Outer DuSable Lake Shore Express,,Sun
10:21:53,147,Outer DuSable Lake Shore Express,,Sun
15:49:11,147,Outer DuSable Lake Shore Express,,Sun
17:06:05,147,Outer DuSable Lake Shore Express,,Sun
17:59:41,147,Outer DuSable Lake Shore Express,,Sat
14:58:00,147,Outer DuSable Lake Shore Express,,Sat
17:17:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:33:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:04:41,147,Outer DuSable Lake Shore Express,,Sat
18:55:11,147,Outer DuSable Lake Shore Express,,Sun
12:41:41,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:01:35,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:17:53,147,Outer DuSable Lake Shore Express,,Sun
20:09:11,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:49:00,147,Outer DuSable Lake Shore Express,,Sat
14:02:35,147,Outer DuSable Lake Shore Express,,Sat
