arrival_time,route_short_name,route_long_name,headsign,service_days
09:05:00,,Blue Line,,Sun
10:10:00,,Blue Line,,Sun
08:45:00,,Blue Line,,Sun
18:55:00,,Blue Line,,Sun
20:05:00,,Blue Line,,Sun
19:55:00,,Blue Line,,Sun
22:15:00,,Blue Line,,Sun
19:35:00,,Blue Line,,Sun
19:45:00,,Blue Line,,Sun
20:25:00,,Blue Line,,Sun
20:45:00,,Blue Line,,Sun
21:45:00,,Blue Line,,Sun
21:35:00,,Blue Line,,Sun
23:35:00,,Blue Line,,Sun
22:35:00,,Blue Line,,Sun
20:35:00,,Blue Line,,Sun
20:15:00,,Blue Line,,Sun
21:55:00,,Blue Line,,Sun
20:55:00,,Blue Line,,Sun
18:46:00,,Blue Line,,Sun
19:05:00,,Blue Line,,Sun
21:15:00,,Blue Line,,Sun
16:22:00,,Blue Line,,Sun
15:10:00,,Blue Line,,Sun
13:16:00,,Blue Line,,Sun
15:16:00,,Blue Line,,Sun
23:15:00,,Blue Line,,Sun
22:55:00,,Blue Line,,Sun
01:55:00,,Blue Line,,Mon
16:34:00,,Blue Line,,Sun
10:34:00,,Blue Line,,Sun
12:10:00,,Blue Line,,Sun
00:55:00,,Blue Line,,Mon
09:15:00,,Blue Line,,Sun
12:04:00,,Blue Line,,Sun
17:34:00,,Blue Line,,Sun
17:04:00,,Blue Line,,Sun
03:35:00,,Blue Line,,Mon
14:34:00,,Blue Line,,Sun
01:10:00,,Blue Line,,Mon
24:40:00,,Blue Line,,Sun
18:34:00,,Blue Line,,Sun
11:16:00,,Blue Line,,Sun
13:04:00,,Blue Line,,Sun
10:16:00,,Blue Line,,Sun
01:40:00,,Blue Line,,Mon
09:25:00,,Blue Line,,Sun
03:55:00,,Blue Line,,Sun
11:22:00,,Blue Line,,Sun
18:22:00,,Blue Line,,Sun
09:58:00,,Blue Line,,Sun
21:05:00,,Blue Line,,Sun
22:05:00,,Blue Line,,Sun
22:45:00,,Blue Line,,Sun
21:25:00,,Blue Line,,Sun
22:25:00,,Blue Line,,Sun
23:05:00,,Blue Line,,Sun
23:25:00,,Blue Line,,Sun
23:45:00,,Blue Line,,Sun
24:10:00,,Blue Line,,Sun
05:10:00,,Blue Line,,Sun
04:25:00,,Blue Line,,Sun
04:10:00,,Blue Line,,Sun
02:15:00,,Blue Line,,Mon
01:25:00,,Blue Line,,Mon
02:35:00,,Blue Line,,Mon
02:55:00,,Blue Line,,Mon
04:40:00,,Blue Line,,Sun
06:10:00,,Blue Line,,Sun
05:25:00,,Blue Line,,Sun
05:40:00,,Blue Line,,Sun
05:55:00,,Blue Line,,Sun
03:15:00,,Blue Line,,Mon
04:55:00,,Blue Line,,Sun
06:25:00,,Blue Line,,Sun
06:40:00,,Blue Line,,Sun
06:55:00,,Blue Line,,Sun
07:05:00,,Blue Line,,Sun
24:25:00,,Blue Line,,Sun
08:25:00,,Blue Line,,Sun
19:25:00,,Blue Line,,Sun
10:46:00,,Blue Line,,Sun
08:05:00,,Blue Line,,Sun
07:15:00,,Blue Line,,Sun
07:35:00,,Blue Line,,Sun
08:35:00,,Blue Line,,Sun
08:15:00,,Blue Line,,Sun
23:55:00,,Blue Line,,Sun
10:58:00,,Blue Line,,Sat
03:55:00,,Blue Line,,Sat
07:45:00,,Blue Line,,Sat
08:14:00,,Blue Line,,Sat
17:28:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
23:25:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
03:15:00,,Blue Line,,Tue,Wed,Thu,Fri,Sat
17:36:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
08:32:30,,Blue Line,,Mon,Tue,Wed,Thu,Fri
20:34:00,,Blue Line,,Sat
19:34:00,,Blue Line,,Sat
08:47:30,,Blue Line,,Mon,Tue,Wed,Thu,Fri
08:55:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
24:35:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
17:44:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
08:40:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
24:05:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
10:46:00,,Blue Line,,Sat
21:40:00,,Blue Line,,Sat
22:40:00,,Blue Line,,Sat
23:40:00,,Blue Line,,Sat
03:35:00,,Blue Line,,Tue,Wed,Thu,Fri,Sat
09:02:30,,Blue Line,,Mon,Tue,Wed,Thu,Fri
17:52:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
18:16:00,,Blue Line,,Sat
20:58:00,,Blue Line,,Sat
19:16:00,,Blue Line,,Sat
11:16:00,,Blue Line,,Sat
20:16:00,,Blue Line,,Sat
23:17:30,,Blue Line,,Sat
09:10:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
16:31:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
11:58:00,,Blue Line,,Sat
12:16:00,,Blue Line,,Sat
13:16:00,,Blue Line,,Sat
15:16:00,,Blue Line,,Sat
14:16:00,,Blue Line,,Sat
16:16:00,,Blue Line,,Sat
17:16:00,,Blue Line,,Sat
22:17:30,,Blue Line,,Sat
24:17:30,,Blue Line,,Sat
09:28:00,,Blue Line,,Sat
24:45:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
09:25:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
18:45:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
09:47:30,,Blue Line,,Mon,Tue,Wed,Thu,Fri
16:51:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
10:46:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
20:02:30,,Blue Line,,Mon,Tue,Wed,Thu,Fri
19:28:00,,Blue Line,,Sat
21:55:00,,Blue Line,,Sat
19:40:00,,Blue Line,,Sat
20:04:00,,Blue Line,,Sat
09:40:00,,Blue Line,,Sat
10:16:00,,Blue Line,,Sat
08:28:00,,Blue Line,,Sat
09:04:00,,Blue Line,,Sat
01:10:00,,Blue Line,,Tue,Wed,Thu,Fri,Sat
20:25:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
02:35:00,,Blue Line,,Tue,Wed,Thu,Fri,Sat
08:10:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
23:10:00,,Blue Line,,Sat
23:55:00,,Blue Line,,Sat
08:40:00,,Blue Line,,Sat
09:16:00,,Blue Line,,Sat
11:22:00,,Blue Line,,Sat
18:13:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
15:56:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
11:22:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
17:12:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
22:47:30,,Blue Line,,Sat
24:35:00,,Blue Line,,Sat
24:02:30,,Blue Line,,Sat
23:47:30,,Blue Line,,Sat
22:10:00,,Blue Line,,Sat
19:10:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
19:25:00,,Blue Line,,Mon,Tue,Wed,Thu,Fri
