arrival_time,route_short_name,route_long_name,headsign,service_days
08:08:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:16:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:32:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:40:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:14:00,,Brown Line,,Sun
14:44:00,,Brown Line,,Sun
15:04:00,,Brown Line,,Sun
20:14:00,,Brown Line,,Sun
22:04:00,,Brown Line,,Sun
21:34:00,,Brown Line,,Sun
19:34:00,,Brown Line,,Sun
15:24:00,,Brown Line,,Sun
15:34:00,,Brown Line,,Sun
15:44:00,,Brown Line,,Sun
19:44:00,,Brown Line,,Sun
20:34:00,,Brown Line,,Sun
22:46:00,,Brown Line,,Sun
21:04:00,,Brown Line,,Sun
21:14:00,,Brown Line,,Sun
22:24:00,,Brown Line,,Sun
22:14:00,,Brown Line,,Sun
22:58:00,,Brown Line,,Sun
22:34:00,,Brown Line,,Sun
23:10:00,,Brown Line,,Sun
23:22:00,,Brown Line,,Sun
23:34:00,,Brown Line,,Sun
05:34:00,,Brown Line,,Sun
11:04:00,,Brown Line,,Sun
00:34:00,,Brown Line,,Mon
20:54:00,,Brown Line,,Sun
07:19:00,,Brown Line,,Sun
07:34:00,,Brown Line,,Sun
07:46:00,,Brown Line,,Sun
23:49:00,,Brown Line,,Sun
24:04:00,,Brown Line,,Sun
24:19:00,,Brown Line,,Sun
09:54:00,,Brown Line,,Sun
18:54:00,,Brown Line,,Sun
19:54:00,,Brown Line,,Sun
21:54:00,,Brown Line,,Sun
07:58:00,,Brown Line,,Sun
08:10:00,,Brown Line,,Sun
08:22:00,,Brown Line,,Sun
06:49:00,,Brown Line,,Sun
05:49:00,,Brown Line,,Sun
06:04:00,,Brown Line,,Sun
06:34:00,,Brown Line,,Sun
01:34:00,,Brown Line,,Sun
05:04:00,,Brown Line,,Sat
05:19:00,,Brown Line,,Sat
08:34:00,,Brown Line,,Sun
08:46:00,,Brown Line,,Sun
08:58:00,,Brown Line,,Sun
09:10:00,,Brown Line,,Sun
07:04:00,,Brown Line,,Sun
06:19:00,,Brown Line,,Sun
00:49:00,,Brown Line,,Mon
06:40:00,,Brown Line,,Sat
06:52:00,,Brown Line,,Sat
07:04:00,,Brown Line,,Sat
09:22:00,,Brown Line,,Sun
09:34:00,,Brown Line,,Sun
09:44:00,,Brown Line,,Sun
01:04:00,,Brown Line,,Mon
18:34:00,,Brown Line,,Sun
20:24:00,,Brown Line,,Sun
04:34:00,,Brown Line,,Sat
04:49:00,,Brown Line,,Sat
01:19:00,,Brown Line,,Sun
10:04:00,,Brown Line,,Sun
10:14:00,,Brown Line,,Sun
10:24:00,,Brown Line,,Sun
20:44:00,,Brown Line,,Sun
19:14:00,,Brown Line,,Sun
21:44:00,,Brown Line,,Sun
21:24:00,,Brown Line,,Sun
05:49:00,,Brown Line,,Sat
06:04:00,,Brown Line,,Sat
06:16:00,,Brown Line,,Sat
06:28:00,,Brown Line,,Sat
10:34:00,,Brown Line,,Sun
10:44:00,,Brown Line,,Sun
10:54:00,,Brown Line,,Sun
11:14:00,,Brown Line,,Sun
12:14:00,,Brown Line,,Sun
01:19:00,,Brown Line,,Mon
01:34:00,,Brown Line,,Mon
11:24:00,,Brown Line,,Sun
11:34:00,,Brown Line,,Sun
11:44:00,,Brown Line,,Sun
16:54:00,,Brown Line,,Sun
15:54:00,,Brown Line,,Sun
16:04:00,,Brown Line,,Sun
16:14:00,,Brown Line,,Sun
11:54:00,,Brown Line,,Sun
12:04:00,,Brown Line,,Sun
12:54:00,,Brown Line,,Sun
16:24:00,,Brown Line,,Sun
16:34:00,,Brown Line,,Sun
16:44:00,,Brown Line,,Sun
12:24:00,,Brown Line,,Sun
12:34:00,,Brown Line,,Sun
12:44:00,,Brown Line,,Sun
13:04:00,,Brown Line,,Sun
17:04:00,,Brown Line,,Sun
17:14:00,,Brown Line,,Sun
17:24:00,,Brown Line,,Sun
13:14:00,,Brown Line,,Sun
13:24:00,,Brown Line,,Sun
13:34:00,,Brown Line,,Sun
18:04:00,,Brown Line,,Sun
17:34:00,,Brown Line,,Sun
17:44:00,,Brown Line,,Sun
18:14:00,,Brown Line,,Sun
14:14:00,,Brown Line,,Sun
13:44:00,,Brown Line,,Sun
13:54:00,,Brown Line,,Sun
18:24:00,,Brown Line,,Sun
18:44:00,,Brown Line,,Sun
17:54:00,,Brown Line,,Sun
14:04:00,,Brown Line,,Sun
14:24:00,,Brown Line,,Sun
14:54:00,,Brown Line,,Sun
14:34:00,,Brown Line,,Sun
19:04:00,,Brown Line,,Sun
19:24:00,,Brown Line,,Sun
20:04:00,,Brown Line,,Sun
19:26:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:44:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:04:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:12:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:28:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:54:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:34:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
05:03:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:28:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:45:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:19:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:55:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:54:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:56:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:06:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:00:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:13:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:03:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:33:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:56:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:59:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
12:56:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
11:56:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
13:26:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
11:26:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
12:26:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:36:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:44:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:04:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:20:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:07:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:52:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
20:18:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
22:33:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
22:43:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
22:53:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:23:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:54:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
20:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:03:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
04:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:33:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:43:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
19:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:59:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:24:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
04:33:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:03:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
01:03:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
01:48:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
02:03:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
07:17:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:56:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:18:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
00:48:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
09:29:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
01:18:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
14:55:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:19:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:19:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:01:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
01:33:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
09:19:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
21:11:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:40:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:53:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:23:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:29:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:42:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
00:33:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
08:16:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:32:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:24:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:08:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:49:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:26:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:41:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:57:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:30:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:34:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:09:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:14:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:24:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
13:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
13:56:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:11:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:33:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
13:45:30,,Brown Line,,Sat
13:11:30,,Brown Line,,Sat
13:28:30,,Brown Line,,Sat
19:25:30,,Brown Line,,Sat
10:30:00,,Brown Line,,Sat
19:00:00,,Brown Line,,Sat
09:40:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:51:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:03:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:18:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:26:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:02:30,,Brown Line,,Sat
14:28:00,,Brown Line,,Sat
14:45:00,,Brown Line,,Sat
22:04:00,,Brown Line,,Sat
20:04:00,,Brown Line,,Sat
20:44:00,,Brown Line,,Sat
21:24:00,,Brown Line,,Sat
15:07:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:41:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
