arrival_time,route_short_name,route_long_name,headsign,service_days
10:46:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
11:36:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
12:26:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
13:16:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
14:06:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
10:56:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
11:46:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
12:36:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
13:26:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
14:16:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
11:06:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
11:56:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
12:46:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
13:36:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
14:26:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
11:16:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
12:06:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
12:56:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
13:46:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
11:26:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
12:16:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
13:06:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
13:56:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
04:40:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
05:46:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
05:16:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
06:16:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
06:46:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
07:16:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
07:46:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
08:16:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
08:49:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
15:26:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
15:56:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
16:27:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
17:01:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
17:31:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
18:01:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
18:31:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
19:01:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
19:31:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
20:01:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
20:31:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
21:01:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
21:31:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
22:01:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
22:31:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
23:01:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
05:00:00,,Yellow Line,,Mon,Tue,Wed,Thu,Fri
