arrival_time,route_short_name,route_long_name,headsign,service_days
04:50:00,,Green Line,,Sun
07:26:00,,Green Line,,Sun
09:52:00,,Green Line,,Sun
12:22:00,,Green Line,,Sun
10:02:00,,Green Line,,Sun
12:52:00,,Green Line,,Sun
15:22:00,,Green Line,,Sun
18:12:00,,Green Line,,Sun
23:02:00,,Green Line,,Sun
20:50:00,,Green Line,,Sun
23:26:00,,Green Line,,Sun
05:02:00,,Green Line,,Sun
07:38:00,,Green Line,,Sun
15:12:00,,Green Line,,Sun
17:42:00,,Green Line,,Sun
20:38:00,,Green Line,,Sun
23:50:00,,Green Line,,Sun
23:38:00,,Green Line,,Sun
10:12:00,,Green Line,,Sun
12:42:00,,Green Line,,Sun
15:32:00,,Green Line,,Sun
18:02:00,,Green Line,,Sun
21:02:00,,Green Line,,Sun
05:14:00,,Green Line,,Sun
15:42:00,,Green Line,,Sun
07:50:00,,Green Line,,Sun
10:22:00,,Green Line,,Sun
18:32:00,,Green Line,,Sun
13:12:00,,Green Line,,Sun
05:26:00,,Green Line,,Sun
08:02:00,,Green Line,,Sun
10:32:00,,Green Line,,Sun
13:02:00,,Green Line,,Sun
15:52:00,,Green Line,,Sun
18:22:00,,Green Line,,Sun
05:38:00,,Green Line,,Sun
08:14:00,,Green Line,,Sun
10:42:00,,Green Line,,Sun
13:32:00,,Green Line,,Sun
00:17:00,,Green Line,,Mon
16:02:00,,Green Line,,Sun
05:50:00,,Green Line,,Sun
08:26:00,,Green Line,,Sun
10:52:00,,Green Line,,Sun
13:22:00,,Green Line,,Sun
16:12:00,,Green Line,,Sun
18:42:00,,Green Line,,Sun
21:26:00,,Green Line,,Sun
00:02:00,,Green Line,,Mon
11:02:00,,Green Line,,Sun
13:52:00,,Green Line,,Sun
18:52:00,,Green Line,,Sun
21:14:00,,Green Line,,Sun
11:32:00,,Green Line,,Sun
00:32:00,,Green Line,,Mon
16:22:00,,Green Line,,Sun
19:12:00,,Green Line,,Sun
21:38:00,,Green Line,,Sun
13:42:00,,Green Line,,Sun
06:02:00,,Green Line,,Sun
08:38:00,,Green Line,,Sun
11:12:00,,Green Line,,Sun
16:32:00,,Green Line,,Sun
19:02:00,,Green Line,,Sun
21:50:00,,Green Line,,Sun
08:50:00,,Green Line,,Sun
06:14:00,,Green Line,,Sun
11:22:00,,Green Line,,Sun
14:12:00,,Green Line,,Sun
16:42:00,,Green Line,,Sun
19:32:00,,Green Line,,Sun
22:02:00,,Green Line,,Sun
14:02:00,,Green Line,,Sun
16:52:00,,Green Line,,Sun
19:22:00,,Green Line,,Sun
22:14:00,,Green Line,,Sun
00:47:00,,Green Line,,Mon
11:52:00,,Green Line,,Sun
17:12:00,,Green Line,,Sun
19:42:00,,Green Line,,Sun
14:22:00,,Green Line,,Sun
22:26:00,,Green Line,,Sun
01:02:00,,Green Line,,Mon
09:12:00,,Green Line,,Sun
06:38:00,,Green Line,,Sun
11:42:00,,Green Line,,Sun
06:26:00,,Green Line,,Sun
09:02:00,,Green Line,,Sun
22:38:00,,Green Line,,Sun
09:42:00,,Green Line,,Sun
14:32:00,,Green Line,,Sun
17:02:00,,Green Line,,Sun
19:52:00,,Green Line,,Sun
06:50:00,,Green Line,,Sun
09:22:00,,Green Line,,Sun
12:12:00,,Green Line,,Sun
14:42:00,,Green Line,,Sun
17:32:00,,Green Line,,Sun
22:50:00,,Green Line,,Sun
20:02:00,,Green Line,,Sun
07:02:00,,Green Line,,Sun
09:32:00,,Green Line,,Sun
12:02:00,,Green Line,,Sun
14:52:00,,Green Line,,Sun
17:22:00,,Green Line,,Sun
07:14:00,,Green Line,,Sun
20:14:00,,Green Line,,Sun
12:32:00,,Green Line,,Sun
15:02:00,,Green Line,,Sun
23:14:00,,Green Line,,Sun
08:02:00,,Green Line,,Sat
10:22:00,,Green Line,,Sat
12:32:00,,Green Line,,Sat
14:42:00,,Green Line,,Sat
16:52:00,,Green Line,,Sat
19:12:00,,Green Line,,Sat
21:52:00,,Green Line,,Sat
00:17:00,,Green Line,,Sun
08:26:00,,Green Line,,Sat
06:14:00,,Green Line,,Sat
10:42:00,,Green Line,,Sat
17:52:00,,Green Line,,Sun
20:26:00,,Green Line,,Sun
05:14:00,,Green Line,,Sat
14:02:00,,Green Line,,Sat
12:52:00,,Green Line,,Sat
15:22:00,,Green Line,,Sat
17:32:00,,Green Line,,Sat
06:38:00,,Green Line,,Sat
09:12:00,,Green Line,,Sat
11:22:00,,Green Line,,Sat
13:42:00,,Green Line,,Sat
15:52:00,,Green Line,,Sat
22:26:00,,Green Line,,Sat
01:02:00,,Green Line,,Sun
20:12:00,,Green Line,,Sat
07:02:00,,Green Line,,Sat
11:42:00,,Green Line,,Sat
09:32:00,,Green Line,,Sat
18:02:00,,Green Line,,Sat
23:14:00,,Green Line,,Sat
10:12:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
12:12:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
16:36:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
21:22:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
20:52:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
06:58:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
11:32:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
15:37:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
19:12:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
15:45:30,,Green Line,,Mon,Tue,Wed,Thu,Fri
14:32:00,,Green Line,,Mon,Tue,Wed,Thu,Fri
