arrival_time,route_short_name,route_long_name,headsign,service_days
07:30:25,6,Jackson Park Express,,Sun
10:23:47,6,Jackson Park Express,,Sat
01:07:25,6,Jackson Park Express,,Mon
18:35:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:04:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:36:57,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:08:17,6,Jackson Park Express,,Sat
22:22:51,6,Jackson Park Express,,Sun
18:10:47,6,Jackson Park Express,,Sun
06:03:30,6,Jackson Park Express,,Sat
14:00:47,6,Jackson Park Express,,Sun
16:24:53,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
17:50:34,6,Jackson Park Express,,Sun
13:21:17,6,Jackson Park Express,,Sat
16:25:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:50:47,6,Jackson Park Express,,Sun
10:27:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:56:04,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:55:55,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:21:55,6,Jackson Park Express,,Sat
18:00:57,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
07:22:21,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:38:30,6,Jackson Park Express,,Sat
11:40:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:27:47,6,Jackson Park Express,,Sun
20:34:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:44:12,6,Jackson Park Express,,Sat
14:20:30,6,Jackson Park Express,,Sat
18:14:47,6,Jackson Park Express,,Sat
21:24:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:52:04,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:26:12,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:36:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:20:17,6,Jackson Park Express,,Sun
17:48:31,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
20:28:21,6,Jackson Park Express,,Sat
15:16:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:24:57,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:55:17,6,Jackson Park Express,,Sat
12:36:17,6,Jackson Park Express,,Sat
21:55:21,6,Jackson Park Express,,Sun
22:10:04,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:17:55,6,Jackson Park Express,,Sun
10:51:47,6,Jackson Park Express,,Sun
17:38:47,6,Jackson Park Express,,Sat
13:41:17,6,Jackson Park Express,,Sun
20:25:51,6,Jackson Park Express,,Sun
15:46:30,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:05:47,6,Jackson Park Express,,Sat
14:11:30,6,Jackson Park Express,,Sat
20:52:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
