arrival_time,route_short_name,route_long_name,headsign,service_days
15:50:23,147,Outer DuSable Lake Shore Express,,Sat
19:48:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:57:21,147,Outer DuSable Lake Shore Express,,Sun
06:27:02,147,Outer DuSable Lake Shore Express,,Sun
04:35:57,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:14:48,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:17:34,147,Outer DuSable Lake Shore Express,,Sat
04:50:57,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:13:39,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:08:07,147,Outer DuSable Lake Shore Express,,Sun
15:50:51,147,Outer DuSable Lake Shore Express,,Sun
20:47:02,147,Outer DuSable Lake Shore Express,,Sat
13:13:53,147,Outer DuSable Lake Shore Express,,Sun
16:59:51,147,Outer DuSable Lake Shore Express,,Sun
21:33:02,147,Outer DuSable Lake Shore Express,,Sat
14:08:23,147,Outer DuSable Lake Shore Express,,Sat
19:30:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:06:39,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:35:39,147,Outer DuSable Lake Shore Express,,Sat
17:57:21,147,Outer DuSable Lake Shore Express,,Sun
14:30:53,147,Outer DuSable Lake Shore Express,,Sun
15:33:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:08:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:47:34,147,Outer DuSable Lake Shore Express,,Sat
08:12:04,147,Outer DuSable Lake Shore Express,,Sat
19:29:04,147,Outer DuSable Lake Shore Express,,Sun
06:21:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:50:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:54:13,147,Outer DuSable Lake Shore Express,,Sat
21:43:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:07:18,147,Outer DuSable Lake Shore Express,,Sun
05:06:13,147,Outer DuSable Lake Shore Express,,Sat
06:45:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:38:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:41:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:52:42,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:33:39,147,Outer DuSable Lake Shore Express,,Sat
16:49:37,147,Outer DuSable Lake Shore Express,,Sat
12:56:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:57:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:24:13,147,Outer DuSable Lake Shore Express,,Sat
13:32:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:08:53,147,Outer DuSable Lake Shore Express,,Sun
16:41:07,147,Outer DuSable Lake Shore Express,,Sat
18:50:07,147,Outer DuSable Lake Shore Express,,Sat
06:26:34,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:56:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:41:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:45:04,147,Outer DuSable Lake Shore Express,,Sun
13:44:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:53:39,147,Outer DuSable Lake Shore Express,,Sat
16:23:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:28:37,147,Outer DuSable Lake Shore Express,,Sun
12:07:37,147,Outer DuSable Lake Shore Express,,Sun
18:41:07,147,Outer DuSable Lake Shore Express,,Sat
16:24:07,147,Outer DuSable Lake Shore Express,,Sat
15:58:53,147,Outer DuSable Lake Shore Express,,Sat
21:47:02,147,Outer DuSable Lake Shore Express,,Sat
14:59:39,147,Outer DuSable Lake Shore Express,,Sat
12:18:37,147,Outer DuSable Lake Shore Express,,Sun
21:08:02,147,Outer DuSable Lake Shore Express,,Sat
09:58:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:21:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:35:56,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
21:05:34,147,Outer DuSable Lake Shore Express,,Sun
17:04:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:18:37,147,Outer DuSable Lake Shore Express,,Sun
21:20:02,147,Outer DuSable Lake Shore Express,,Sat
17:40:37,147,Outer DuSable Lake Shore Express,,Sat
14:34:09,147,Outer DuSable Lake Shore Express,,Sat
16:15:37,147,Outer DuSable Lake Shore Express,,Sat
15:05:23,147,Outer DuSable Lake Shore Express,,Sun
18:33:58,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:45:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:07:02,147,Outer DuSable Lake Shore Express,,Sun
11:58:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:07:37,147,Outer DuSable Lake Shore Express,,Sun
19:29:04,147,Outer DuSable Lake Shore Express,,Sun
14:45:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:40:37,147,Outer DuSable Lake Shore Express,,Sat
16:58:07,147,Outer DuSable Lake Shore Express,,Sat
06:54:46,147,Outer DuSable Lake Shore Express,,Sat
16:24:07,147,Outer DuSable Lake Shore Express,,Sat
17:39:01,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:38:42,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:01:39,147,Outer DuSable Lake Shore Express,,Sat
16:32:37,147,Outer DuSable Lake Shore Express,,Sat
06:26:34,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:28:39,147,Outer DuSable Lake Shore Express,,Sun
22:24:34,147,Outer DuSable Lake Shore Express,,Sun
10:27:39,147,Outer DuSable Lake Shore Express,,Sat
20:37:18,147,Outer DuSable Lake Shore Express,,Sat
15:39:21,147,Outer DuSable Lake Shore Express,,Sun
18:14:37,147,Outer DuSable Lake Shore Express,,Sat
07:54:04,147,Outer DuSable Lake Shore Express,,Sat
07:15:02,147,Outer DuSable Lake Shore Express,,Sun
21:33:02,147,Outer DuSable Lake Shore Express,,Sat
18:41:07,147,Outer DuSable Lake Shore Express,,Sat
14:42:23,147,Outer DuSable Lake Shore Express,,Sun
15:57:26,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:27:02,147,Outer DuSable Lake Shore Express,,Sun
21:04:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:20:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:51:09,147,Outer DuSable Lake Shore Express,,Sat
10:58:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:34:23,147,Outer DuSable Lake Shore Express,,Sat
16:59:51,147,Outer DuSable Lake Shore Express,,Sun
15:17:09,147,Outer DuSable Lake Shore Express,,Sun
06:06:13,147,Outer DuSable Lake Shore Express,,Sat
13:17:23,147,Outer DuSable Lake Shore Express,,Sat
22:06:04,147,Outer DuSable Lake Shore Express,,Sun
18:33:58,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:24:13,147,Outer DuSable Lake Shore Express,,Sat
04:35:57,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:27:34,147,Outer DuSable Lake Shore Express,,Sat
17:11:21,147,Outer DuSable Lake Shore Express,,Sun
11:12:37,147,Outer DuSable Lake Shore Express,,Sun
10:27:39,147,Outer DuSable Lake Shore Express,,Sat
22:03:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:51:23,147,Outer DuSable Lake Shore Express,,Sat
19:07:51,147,Outer DuSable Lake Shore Express,,Sat
15:05:23,147,Outer DuSable Lake Shore Express,,Sun
13:24:53,147,Outer DuSable Lake Shore Express,,Sun
15:33:39,147,Outer DuSable Lake Shore Express,,Sat
11:45:37,147,Outer DuSable Lake Shore Express,,Sun
17:49:07,147,Outer DuSable Lake Shore Express,,Sat
22:44:04,147,Outer DuSable Lake Shore Express,,Sun
17:22:51,147,Outer DuSable Lake Shore Express,,Sun
15:42:09,147,Outer DuSable Lake Shore Express,,Sat
14:08:53,147,Outer DuSable Lake Shore Express,,Sun
09:58:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
21:04:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:07:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:47:02,147,Outer DuSable Lake Shore Express,,Sun
10:08:07,147,Outer DuSable Lake Shore Express,,Sun
07:00:46,147,Outer DuSable Lake Shore Express,,Sun
16:36:51,147,Outer DuSable Lake Shore Express,,Sun
08:52:26,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:08:09,147,Outer DuSable Lake Shore Express,,Sat
13:56:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:47:34,147,Outer DuSable Lake Shore Express,,Sat
13:46:53,147,Outer DuSable Lake Shore Express,,Sun
07:58:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:44:34,147,Outer DuSable Lake Shore Express,,Sun
11:45:37,147,Outer DuSable Lake Shore Express,,Sun
14:53:53,147,Outer DuSable Lake Shore Express,,Sun
10:38:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:42:46,147,Outer DuSable Lake Shore Express,,Sat
16:25:21,147,Outer DuSable Lake Shore Express,,Sun
12:51:37,147,Outer DuSable Lake Shore Express,,Sun
17:57:37,147,Outer DuSable Lake Shore Express,,Sat
10:38:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:02:37,147,Outer DuSable Lake Shore Express,,Sun
13:02:37,147,Outer DuSable Lake Shore Express,,Sun
13:44:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:26:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:08:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:25:21,147,Outer DuSable Lake Shore Express,,Sun
14:51:09,147,Outer DuSable Lake Shore Express,,Sat
08:47:02,147,Outer DuSable Lake Shore Express,,Sun
16:09:56,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:37:34,147,Outer DuSable Lake Shore Express,,Sat
08:29:04,147,Outer DuSable Lake Shore Express,,Sat
16:49:37,147,Outer DuSable Lake Shore Express,,Sat
12:43:23,147,Outer DuSable Lake Shore Express,,Sat
07:35:04,147,Outer DuSable Lake Shore Express,,Sat
09:48:07,147,Outer DuSable Lake Shore Express,,Sun
13:35:53,147,Outer DuSable Lake Shore Express,,Sun
05:06:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:36:39,147,Outer DuSable Lake Shore Express,,Sat
11:18:39,147,Outer DuSable Lake Shore Express,,Sat
14:45:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
