arrival_time,route_short_name,route_long_name,headsign,service_days
15:46:56,147,Outer DuSable Lake Shore Express,,Sat
19:45:26,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:54:07,147,Outer DuSable Lake Shore Express,,Sun
06:24:08,147,Outer DuSable Lake Shore Express,,Sun
04:33:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:11:48,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:14:27,147,Outer DuSable Lake Shore Express,,Sat
04:48:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:10:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:04:46,147,Outer DuSable Lake Shore Express,,Sun
15:47:37,147,Outer DuSable Lake Shore Express,,Sun
20:44:08,147,Outer DuSable Lake Shore Express,,Sat
13:10:26,147,Outer DuSable Lake Shore Express,,Sun
16:56:37,147,Outer DuSable Lake Shore Express,,Sun
21:30:08,147,Outer DuSable Lake Shore Express,,Sat
14:04:56,147,Outer DuSable Lake Shore Express,,Sat
19:26:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:03:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:32:06,147,Outer DuSable Lake Shore Express,,Sat
17:54:07,147,Outer DuSable Lake Shore Express,,Sun
14:27:26,147,Outer DuSable Lake Shore Express,,Sun
15:29:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:05:16,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:44:27,147,Outer DuSable Lake Shore Express,,Sat
08:08:57,147,Outer DuSable Lake Shore Express,,Sat
19:25:57,147,Outer DuSable Lake Shore Express,,Sun
06:17:57,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:46:25,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:51:39,147,Outer DuSable Lake Shore Express,,Sat
21:39:57,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:04:18,147,Outer DuSable Lake Shore Express,,Sun
05:03:39,147,Outer DuSable Lake Shore Express,,Sat
06:42:16,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:34:56,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:37:46,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:48:55,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:30:06,147,Outer DuSable Lake Shore Express,,Sat
16:46:16,147,Outer DuSable Lake Shore Express,,Sat
12:53:26,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:53:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:21:39,147,Outer DuSable Lake Shore Express,,Sat
13:29:16,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:05:26,147,Outer DuSable Lake Shore Express,,Sun
16:37:46,147,Outer DuSable Lake Shore Express,,Sat
18:46:46,147,Outer DuSable Lake Shore Express,,Sat
06:23:27,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:53:26,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:37:46,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:41:57,147,Outer DuSable Lake Shore Express,,Sun
13:41:16,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:50:06,147,Outer DuSable Lake Shore Express,,Sat
16:19:25,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:25:16,147,Outer DuSable Lake Shore Express,,Sun
12:04:16,147,Outer DuSable Lake Shore Express,,Sun
18:37:46,147,Outer DuSable Lake Shore Express,,Sat
16:20:46,147,Outer DuSable Lake Shore Express,,Sat
15:55:26,147,Outer DuSable Lake Shore Express,,Sat
21:44:08,147,Outer DuSable Lake Shore Express,,Sat
14:56:06,147,Outer DuSable Lake Shore Express,,Sat
12:15:16,147,Outer DuSable Lake Shore Express,,Sun
21:05:08,147,Outer DuSable Lake Shore Express,,Sat
09:54:56,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:17:57,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:32:15,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
21:02:27,147,Outer DuSable Lake Shore Express,,Sun
17:00:25,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:15:16,147,Outer DuSable Lake Shore Express,,Sun
21:17:08,147,Outer DuSable Lake Shore Express,,Sat
17:37:16,147,Outer DuSable Lake Shore Express,,Sat
14:30:36,147,Outer DuSable Lake Shore Express,,Sat
16:12:16,147,Outer DuSable Lake Shore Express,,Sat
15:01:56,147,Outer DuSable Lake Shore Express,,Sun
18:30:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:42:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:04:08,147,Outer DuSable Lake Shore Express,,Sun
