arrival_time,route_short_name,route_long_name,headsign,service_days
22:36:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
12:41:20,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
15:54:49,53,Pulaski,,Sun
22:06:49,53,Pulaski,,Sat
18:31:19,53,Pulaski,,Sun
09:28:19,53,Pulaski,,Sat
03:49:48,53,Pulaski,,Sun
13:24:49,53,Pulaski,,Sun
23:51:18,53,Pulaski,,Sun
13:34:49,53,Pulaski,,Sun
21:50:34,53,Pulaski,,Sun
12:36:50,53,Pulaski,,Sat
06:18:48,53,Pulaski,,Sun
17:34:49,53,Pulaski,,Sun
17:02:14,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
15:34:49,53,Pulaski,,Sun
10:05:50,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
07:44:48,53,Pulaski,,Sun
12:01:20,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
06:40:18,53,Pulaski,,Sun
20:11:36,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
21:56:49,53,Pulaski,,Sat
13:03:50,53,Pulaski,,Sat
14:38:50,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
18:12:19,53,Pulaski,,Sun
22:55:34,53,Pulaski,,Sun
10:58:04,53,Pulaski,,Sun
16:14:49,53,Pulaski,,Sun
21:32:05,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
09:49:50,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
09:02:18,53,Pulaski,,Sun
17:43:13,53,Pulaski,,Sat
15:45:44,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
24:11:15,53,Pulaski,,Sun
20:04:42,53,Pulaski,,Sun
07:41:41,53,Pulaski,,Sat
19:30:43,53,Pulaski,,Sat
10:35:49,53,Pulaski,,Sat
22:45:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
08:23:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
23:36:26,53,Pulaski,,Sat
18:55:13,53,Pulaski,,Sat
18:19:13,53,Pulaski,,Sat
23:32:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
16:35:44,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
13:21:50,53,Pulaski,,Sat
20:31:35,53,Pulaski,,Sat
11:50:35,53,Pulaski,,Sat
18:12:44,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
05:34:48,53,Pulaski,,Sun
04:22:04,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
09:14:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
10:06:49,53,Pulaski,,Sat
14:14:49,53,Pulaski,,Sun
08:23:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
18:10:13,53,Pulaski,,Sat
21:00:34,53,Pulaski,,Sun
09:05:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
18:21:44,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
15:00:50,53,Pulaski,,Sat
21:10:34,53,Pulaski,,Sun
18:04:14,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
10:29:19,53,Pulaski,,Sun
24:31:45,53,Pulaski,,Sun
19:40:13,53,Pulaski,,Sat
14:04:49,53,Pulaski,,Sun
12:54:50,53,Pulaski,,Sat
03:40:30,53,Pulaski,,Sat
11:24:50,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
17:52:13,53,Pulaski,,Sat
16:30:50,53,Pulaski,,Sat
14:00:43,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
12:16:57,53,Pulaski,,Sun
10:56:20,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
19:49:13,53,Pulaski,,Sat
02:19:45,53,Pulaski,,Mon
08:00:03,53,Pulaski,,Sun
20:56:19,53,Pulaski,,Sat
16:12:50,53,Pulaski,,Sat
12:31:20,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
12:54:50,53,Pulaski,,Sat
20:22:57,53,Pulaski,,Sat
22:39:49,53,Pulaski,,Sat
13:03:50,53,Pulaski,,Sat
22:27:34,53,Pulaski,,Mon,Tue,Wed,Thu,Fri
11:07:34,53,Pulaski,,Sun
08:41:34,53,Pulaski,,Sat
18:28:13,53,Pulaski,,Sat
07:01:18,53,Pulaski,,Sun
23:17:49,53,Pulaski,,Sat
15:36:50,53,Pulaski,,Sat
18:21:49,53,Pulaski,,Sun
