arrival_time,route_short_name,route_long_name,headsign,service_days
16:04:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:42:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:54:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:29:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:20:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:00:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:37:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:52:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:18:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:03:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:39:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:54:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:59:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:24:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
10:31:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:14:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:39:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:44:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:20:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:42:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
19:13:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
19:27:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
19:41:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:28:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:36:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:06:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:24:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:10:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:30:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:13:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:49:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:41:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:34:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:04:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:50:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:29:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:29:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:20:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:22:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:30:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:12:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:48:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
10:09:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:34:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:19:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
19:01:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:51:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:00:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:40:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:44:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:12:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
10:19:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:06:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:52:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:53:30,,Purple Line,,Mon,Tue,Wed,Thu,Fri
