arrival_time,route_short_name,route_long_name,headsign,service_days
06:15:51,147,Outer DuSable Lake Shore Express,,Sun
15:53:07,147,Outer DuSable Lake Shore Express,,Sat
22:00:43,147,Outer DuSable Lake Shore Express,,Sat
08:03:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:36:47,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:55:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:24:07,147,Outer DuSable Lake Shore Express,,Sat
19:14:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:16:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:33:39,147,Outer DuSable Lake Shore Express,,Sat
21:36:41,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
24:01:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:06:39,147,Outer DuSable Lake Shore Express,,Sun
05:45:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:53:43,147,Outer DuSable Lake Shore Express,,Sat
08:30:17,147,Outer DuSable Lake Shore Express,,Sun
18:36:39,147,Outer DuSable Lake Shore Express,,Sun
16:34:09,147,Outer DuSable Lake Shore Express,,Sun
17:18:07,147,Outer DuSable Lake Shore Express,,Sun
05:35:21,147,Outer DuSable Lake Shore Express,,Sun
10:23:13,147,Outer DuSable Lake Shore Express,,Sun
15:50:39,147,Outer DuSable Lake Shore Express,,Sun
17:07:37,147,Outer DuSable Lake Shore Express,,Sun
18:01:09,147,Outer DuSable Lake Shore Express,,Sat
14:59:34,147,Outer DuSable Lake Shore Express,,Sat
17:18:58,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:35:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:06:09,147,Outer DuSable Lake Shore Express,,Sat
18:56:39,147,Outer DuSable Lake Shore Express,,Sun
12:43:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:03:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:19:13,147,Outer DuSable Lake Shore Express,,Sun
20:10:39,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:50:34,147,Outer DuSable Lake Shore Express,,Sat
14:04:07,147,Outer DuSable Lake Shore Express,,Sat
20:25:43,147,Outer DuSable Lake Shore Express,,Sun
21:46:13,147,Outer DuSable Lake Shore Express,,Sun
20:44:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:06:41,147,Outer DuSable Lake Shore Express,,Sat
23:40:15,147,Outer DuSable Lake Shore Express,,Sun
20:39:13,147,Outer DuSable Lake Shore Express,,Sun
22:20:43,147,Outer DuSable Lake Shore Express,,Sat
14:15:07,147,Outer DuSable Lake Shore Express,,Sat
19:14:09,147,Outer DuSable Lake Shore Express,,Sat
10:35:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:35:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:55:47,147,Outer DuSable Lake Shore Express,,Sat
18:36:39,147,Outer DuSable Lake Shore Express,,Sun
11:29:39,147,Outer DuSable Lake Shore Express,,Sat
18:32:41,147,Outer DuSable Lake Shore Express,,Sat
09:49:13,147,Outer DuSable Lake Shore Express,,Sun
10:38:09,147,Outer DuSable Lake Shore Express,,Sat
17:28:58,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:45:34,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:00:43,147,Outer DuSable Lake Shore Express,,Sat
13:46:13,147,Outer DuSable Lake Shore Express,,Sun
17:47:09,147,Outer DuSable Lake Shore Express,,Sat
08:31:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:49:13,147,Outer DuSable Lake Shore Express,,Sat
22:40:45,147,Outer DuSable Lake Shore Express,,Sun
19:29:41,147,Outer DuSable Lake Shore Express,,Sat
14:42:04,147,Outer DuSable Lake Shore Express,,Sat
19:26:39,147,Outer DuSable Lake Shore Express,,Sun
16:08:32,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:03:13,147,Outer DuSable Lake Shore Express,,Sun
15:56:34,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:35:39,147,Outer DuSable Lake Shore Express,,Sun
20:00:43,147,Outer DuSable Lake Shore Express,,Sat
16:18:37,147,Outer DuSable Lake Shore Express,,Sat
16:44:07,147,Outer DuSable Lake Shore Express,,Sat
20:40:43,147,Outer DuSable Lake Shore Express,,Sat
11:29:39,147,Outer DuSable Lake Shore Express,,Sat
17:33:37,147,Outer DuSable Lake Shore Express,,Sat
20:10:39,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:18:43,147,Outer DuSable Lake Shore Express,,Sat
06:54:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:20:43,147,Outer DuSable Lake Shore Express,,Sat
20:15:43,147,Outer DuSable Lake Shore Express,,Sat
20:26:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
24:21:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:06:39,147,Outer DuSable Lake Shore Express,,Sun
16:35:37,147,Outer DuSable Lake Shore Express,,Sat
12:04:11,147,Outer DuSable Lake Shore Express,,Sun
09:13:15,147,Outer DuSable Lake Shore Express,,Sat
15:09:04,147,Outer DuSable Lake Shore Express,,Sat
14:59:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:49:11,147,Outer DuSable Lake Shore Express,,Sat
23:21:45,147,Outer DuSable Lake Shore Express,,Sun
06:33:21,147,Outer DuSable Lake Shore Express,,Sun
05:34:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:30:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:18:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:27:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:43:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:45:39,147,Outer DuSable Lake Shore Express,,Sat
05:22:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:29:26,147,Outer DuSable Lake Shore Express,,Sat
12:49:39,147,Outer DuSable Lake Shore Express,,Sat
15:09:04,147,Outer DuSable Lake Shore Express,,Sat
11:10:09,147,Outer DuSable Lake Shore Express,,Sat
22:20:45,147,Outer DuSable Lake Shore Express,,Sun
14:47:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:44:11,147,Outer DuSable Lake Shore Express,,Sun
22:03:43,147,Outer DuSable Lake Shore Express,,Sun
15:56:34,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:06:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:39:13,147,Outer DuSable Lake Shore Express,,Sun
21:15:13,147,Outer DuSable Lake Shore Express,,Sat
16:52:02,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:12:11,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:33:32,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:16:39,147,Outer DuSable Lake Shore Express,,Sun
10:38:09,147,Outer DuSable Lake Shore Express,,Sat
09:36:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:40:45,147,Outer DuSable Lake Shore Express,,Sun
06:49:21,147,Outer DuSable Lake Shore Express,,Sun
14:42:41,147,Outer DuSable Lake Shore Express,,Sun
16:10:07,147,Outer DuSable Lake Shore Express,,Sat
16:17:02,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:57:37,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:11:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:15:21,147,Outer DuSable Lake Shore Express,,Sun
10:06:13,147,Outer DuSable Lake Shore Express,,Sun
18:06:39,147,Outer DuSable Lake Shore Express,,Sun
19:40:39,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:16:39,147,Outer DuSable Lake Shore Express,,Sun
18:01:09,147,Outer DuSable Lake Shore Express,,Sat
21:55:11,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:38:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:13:26,147,Outer DuSable Lake Shore Express,,Sat
13:05:39,147,Outer DuSable Lake Shore Express,,Sat
04:55:24,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:36:47,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:23:39,147,Outer DuSable Lake Shore Express,,Sun
10:22:09,147,Outer DuSable Lake Shore Express,,Sat
23:41:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:12:41,147,Outer DuSable Lake Shore Express,,Sat
18:40:41,147,Outer DuSable Lake Shore Express,,Sat
21:41:13,147,Outer DuSable Lake Shore Express,,Sat
21:06:43,147,Outer DuSable Lake Shore Express,,Sat
22:43:13,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:17:37,147,Outer DuSable Lake Shore Express,,Sat
14:24:37,147,Outer DuSable Lake Shore Express,,Sat
05:43:24,147,Outer DuSable Lake Shore Express,,Sat
18:01:02,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:12:41,147,Outer DuSable Lake Shore Express,,Sat
21:02:09,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:20:51,147,Outer DuSable Lake Shore Express,,Sat
15:33:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:22:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:52:37,147,Outer DuSable Lake Shore Express,,Sat
19:40:39,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:49:13,147,Outer DuSable Lake Shore Express,,Sun
24:19:49,147,Outer DuSable Lake Shore Express,,Sat
20:57:43,147,Outer DuSable Lake Shore Express,,Sat
15:50:39,147,Outer DuSable Lake Shore Express,,Sun
13:35:13,147,Outer DuSable Lake Shore Express,,Sun
15:06:39,147,Outer DuSable Lake Shore Express,,Sun
17:25:37,147,Outer DuSable Lake Shore Express,,Sat
23:01:15,147,Outer DuSable Lake Shore Express,,Sun
05:13:26,147,Outer DuSable Lake Shore Express,,Sat
12:27:11,147,Outer DuSable Lake Shore Express,,Sun
08:10:17,147,Outer DuSable Lake Shore Express,,Sun
18:49:11,147,Outer DuSable Lake Shore Express,,Sat
19:06:39,147,Outer DuSable Lake Shore Express,,Sun
11:45:39,147,Outer DuSable Lake Shore Express,,Sat
12:38:41,147,Outer DuSable Lake Shore Express,,Sun
17:46:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
