arrival_time,route_short_name,route_long_name,headsign,service_days
18:01:14,146,Inner Lake Shore/Michigan Express,,Sun
14:09:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:49:10,146,Inner Lake Shore/Michigan Express,,Sat
18:53:53,146,Inner Lake Shore/Michigan Express,,Sun
17:11:43,146,Inner Lake Shore/Michigan Express,,Sat
09:10:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:10:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:46:58,146,Inner Lake Shore/Michigan Express,,Sun
13:17:44,146,Inner Lake Shore/Michigan Express,,Sun
14:20:44,146,Inner Lake Shore/Michigan Express,,Sun
10:48:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:31:40,146,Inner Lake Shore/Michigan Express,,Sun
14:34:10,146,Inner Lake Shore/Michigan Express,,Sat
21:30:58,146,Inner Lake Shore/Michigan Express,,Sun
13:22:10,146,Inner Lake Shore/Michigan Express,,Sat
08:59:15,146,Inner Lake Shore/Michigan Express,,Sun
22:39:45,146,Inner Lake Shore/Michigan Express,,Sun
12:23:27,146,Inner Lake Shore/Michigan Express,,Sat
15:56:35,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:06:35,146,Inner Lake Shore/Michigan Express,,Sat
17:19:43,146,Inner Lake Shore/Michigan Express,,Sat
16:10:48,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:50:01,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:30:58,146,Inner Lake Shore/Michigan Express,,Sun
14:50:35,146,Inner Lake Shore/Michigan Express,,Sat
23:23:28,146,Inner Lake Shore/Michigan Express,,Sat
13:38:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:22:23,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:59:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:03:40,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:58:10,146,Inner Lake Shore/Michigan Express,,Sat
10:48:53,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:48:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:17:23,146,Inner Lake Shore/Michigan Express,,Sun
09:57:58,146,Inner Lake Shore/Michigan Express,,Sun
17:51:18,146,Inner Lake Shore/Michigan Express,,Sat
08:20:15,146,Inner Lake Shore/Michigan Express,,Sun
11:30:49,146,Inner Lake Shore/Michigan Express,,Sun
16:48:43,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:18:49,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:01:49,146,Inner Lake Shore/Michigan Express,,Sun
18:46:01,146,Inner Lake Shore/Michigan Express,,Sat
16:21:43,146,Inner Lake Shore/Michigan Express,,Sat
10:17:23,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:45:06,146,Inner Lake Shore/Michigan Express,,Sun
07:16:15,146,Inner Lake Shore/Michigan Express,,Sun
18:18:31,146,Inner Lake Shore/Michigan Express,,Sun
18:36:19,146,Inner Lake Shore/Michigan Express,,Sun
17:10:52,146,Inner Lake Shore/Michigan Express,,Sun
13:08:44,146,Inner Lake Shore/Michigan Express,,Sun
13:46:10,146,Inner Lake Shore/Michigan Express,,Sat
17:36:22,146,Inner Lake Shore/Michigan Express,,Sun
15:55:48,146,Inner Lake Shore/Michigan Express,,Sat
09:55:23,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:48:43,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:36:22,146,Inner Lake Shore/Michigan Express,,Sun
06:54:45,146,Inner Lake Shore/Michigan Express,,Sun
14:02:44,146,Inner Lake Shore/Michigan Express,,Sun
23:18:45,146,Inner Lake Shore/Michigan Express,,Sun
15:15:05,146,Inner Lake Shore/Michigan Express,,Sat
12:39:19,146,Inner Lake Shore/Michigan Express,,Sun
