arrival_time,route_short_name,route_long_name,headsign,service_days
14:05:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:59:54,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:29:40,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:57:23,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:04:10,146,Inner Lake Shore/Michigan Express,,Sun
21:41:07,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:10:10,146,Inner Lake Shore/Michigan Express,,Sun
06:44:10,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:57:23,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:16:40,146,Inner Lake Shore/Michigan Express,,Sun
07:19:10,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:13:53,146,Inner Lake Shore/Michigan Express,,Sun
18:01:23,146,Inner Lake Shore/Michigan Express,,Sun
18:58:53,146,Inner Lake Shore/Michigan Express,,Sun
08:20:53,146,Inner Lake Shore/Michigan Express,,Sun
06:55:53,146,Inner Lake Shore/Michigan Express,,Sat
13:55:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:05:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:33:23,146,Inner Lake Shore/Michigan Express,,Sat
18:14:40,146,Inner Lake Shore/Michigan Express,,Sat
07:28:44,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
09:50:42,146,Inner Lake Shore/Michigan Express,,Sat
18:27:53,146,Inner Lake Shore/Michigan Express,,Sun
07:05:54,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
08:47:53,146,Inner Lake Shore/Michigan Express,,Sun
07:20:49,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
12:49:40,146,Inner Lake Shore/Michigan Express,,Sun
10:45:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:41:53,146,Inner Lake Shore/Michigan Express,,Sat
10:05:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:53:27,146,Inner Lake Shore/Michigan Express,,Sat
07:46:53,146,Inner Lake Shore/Michigan Express,,Sat
