arrival_time,route_short_name,route_long_name,headsign,service_days
08:54:11,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:25:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:53:31,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:59:50,146,Inner Lake Shore/Michigan Express,,Sun
21:37:41,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:05:50,146,Inner Lake Shore/Michigan Express,,Sun
06:40:01,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:12:09,146,Inner Lake Shore/Michigan Express,,Sun
21:53:41,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
07:14:50,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:09:50,146,Inner Lake Shore/Michigan Express,,Sun
17:57:09,146,Inner Lake Shore/Michigan Express,,Sun
18:54:50,146,Inner Lake Shore/Michigan Express,,Sun
08:17:01,146,Inner Lake Shore/Michigan Express,,Sun
06:52:11,146,Inner Lake Shore/Michigan Express,,Sat
13:50:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:29:20,146,Inner Lake Shore/Michigan Express,,Sat
18:10:20,146,Inner Lake Shore/Michigan Express,,Sat
07:22:08,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:23:50,146,Inner Lake Shore/Michigan Express,,Sun
07:00:11,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
08:44:01,146,Inner Lake Shore/Michigan Express,,Sun
07:14:40,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
12:45:09,146,Inner Lake Shore/Michigan Express,,Sun
08:38:01,146,Inner Lake Shore/Michigan Express,,Sat
10:01:20,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:48:50,146,Inner Lake Shore/Michigan Express,,Sat
07:43:01,146,Inner Lake Shore/Michigan Express,,Sat
15:55:09,146,Inner Lake Shore/Michigan Express,,Sat
09:08:50,146,Inner Lake Shore/Michigan Express,,Sat
12:36:20,146,Inner Lake Shore/Michigan Express,,Sun
06:46:52,146,Inner Lake Shore/Michigan Express,,Sun
20:28:01,146,Inner Lake Shore/Michigan Express,,Sun
07:30:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:30:09,146,Inner Lake Shore/Michigan Express,,Sun
06:54:27,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
19:29:31,146,Inner Lake Shore/Michigan Express,,Sun
07:07:11,146,Inner Lake Shore/Michigan Express,,Sun
07:52:08,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:37:08,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
08:31:01,146,Inner Lake Shore/Michigan Express,,Sun
22:10:41,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:24:09,146,Inner Lake Shore/Michigan Express,,Sun
06:00:45,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:53:01,146,Inner Lake Shore/Michigan Express,,Sat
10:56:50,146,Inner Lake Shore/Michigan Express,,Sun
15:36:09,146,Inner Lake Shore/Michigan Express,,Sun
18:24:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:17:58,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:09:46,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:57:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:38:09,146,Inner Lake Shore/Michigan Express,,Sat
06:41:30,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:27:01,146,Inner Lake Shore/Michigan Express,,Sun
13:29:09,146,Inner Lake Shore/Michigan Express,,Sat
16:20:39,146,Inner Lake Shore/Michigan Express,,Sat
07:25:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:47:50,146,Inner Lake Shore/Michigan Express,,Sun
21:48:01,146,Inner Lake Shore/Michigan Express,,Sat
17:24:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:14:40,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
14:01:09,146,Inner Lake Shore/Michigan Express,,Sat
09:35:01,146,Inner Lake Shore/Michigan Express,,Sun
10:08:20,146,Inner Lake Shore/Michigan Express,,Sat
08:01:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:09:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:23:50,146,Inner Lake Shore/Michigan Express,,Sat
09:07:01,146,Inner Lake Shore/Michigan Express,,Sun
07:44:08,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:39:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:48:01,146,Inner Lake Shore/Michigan Express,,Sat
12:49:59,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:57:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:47:22,146,Inner Lake Shore/Michigan Express,,Sun
07:32:01,146,Inner Lake Shore/Michigan Express,,Sat
19:38:50,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:36:20,146,Inner Lake Shore/Michigan Express,,Sat
14:01:09,146,Inner Lake Shore/Michigan Express,,Sat
13:50:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
07:53:29,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:03:01,146,Inner Lake Shore/Michigan Express,,Sat
10:38:50,146,Inner Lake Shore/Michigan Express,,Sun
12:32:50,146,Inner Lake Shore/Michigan Express,,Sat
07:20:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:25:29,146,Inner Lake Shore/Michigan Express,,Sat
21:48:01,146,Inner Lake Shore/Michigan Express,,Sun
12:40:50,146,Inner Lake Shore/Michigan Express,,Sat
07:33:08,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:54:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
