arrival_time,route_short_name,route_long_name,headsign,service_days
22:19:30,,Red Line,,Sun
22:49:30,,Red Line,,Sun
23:29:30,,Red Line,,Sun
19:00:30,,Red Line,,Sun
19:38:00,,Red Line,,Sun
23:09:30,,Red Line,,Sun
23:19:30,,Red Line,,Sun
23:59:30,,Red Line,,Sun
24:09:30,,Red Line,,Sun
23:49:30,,Red Line,,Sun
24:29:30,,Red Line,,Sun
24:39:30,,Red Line,,Sun
00:51:30,,Red Line,,Mon
01:15:30,,Red Line,,Mon
22:09:30,,Red Line,,Sun
02:11:30,,Red Line,,Mon
01:56:30,,Red Line,,Mon
02:26:30,,Red Line,,Mon
01:28:30,,Red Line,,Mon
06:14:30,,Red Line,,Sun
06:59:30,,Red Line,,Sun
07:39:30,,Red Line,,Sun
08:39:30,,Red Line,,Sun
09:36:30,,Red Line,,Sun
01:41:30,,Red Line,,Mon
02:41:30,,Red Line,,Mon
03:26:30,,Red Line,,Mon
02:56:30,,Red Line,,Mon
10:00:30,,Red Line,,Sun
10:23:00,,Red Line,,Sun
10:45:30,,Red Line,,Sun
11:00:30,,Red Line,,Sun
10:01:00,,Red Line,,Sat
03:11:30,,Red Line,,Mon
03:41:30,,Red Line,,Mon
12:23:00,,Red Line,,Sun
11:23:00,,Red Line,,Sun
11:45:30,,Red Line,,Sun
12:00:30,,Red Line,,Sun
12:45:30,,Red Line,,Sun
07:39:30,,Red Line,,Sat
06:49:30,,Red Line,,Sat
06:59:30,,Red Line,,Sat
20:15:30,,Red Line,,Sun
13:15:30,,Red Line,,Sun
13:45:30,,Red Line,,Sun
14:15:30,,Red Line,,Sun
14:45:30,,Red Line,,Sun
15:15:30,,Red Line,,Sun
20:53:00,,Red Line,,Sun
21:30:30,,Red Line,,Sun
06:38:30,,Red Line,,Sun
15:45:30,,Red Line,,Sun
16:15:30,,Red Line,,Sun
16:45:30,,Red Line,,Sun
17:15:30,,Red Line,,Sun
07:49:30,,Red Line,,Sun
17:38:00,,Red Line,,Sun
09:52:30,,Red Line,,Sun
17:45:30,,Red Line,,Sun
18:15:30,,Red Line,,Sun
18:45:30,,Red Line,,Sun
19:15:30,,Red Line,,Sun
19:45:30,,Red Line,,Sun
15:38:00,,Red Line,,Sun
15:53:00,,Red Line,,Sun
16:30:30,,Red Line,,Sun
16:23:00,,Red Line,,Sun
20:00:30,,Red Line,,Sun
20:23:00,,Red Line,,Sun
20:38:00,,Red Line,,Sun
21:00:30,,Red Line,,Sun
17:00:30,,Red Line,,Sun
16:00:30,,Red Line,,Sun
16:08:00,,Red Line,,Sun
16:38:00,,Red Line,,Sun
16:53:00,,Red Line,,Sun
21:23:00,,Red Line,,Sun
21:49:30,,Red Line,,Sun
22:29:30,,Red Line,,Sun
23:39:30,,Red Line,,Sun
01:03:30,,Red Line,,Mon
17:53:00,,Red Line,,Sun
17:08:00,,Red Line,,Sun
17:23:00,,Red Line,,Sun
17:30:30,,Red Line,,Sun
18:23:00,,Red Line,,Sun
24:19:30,,Red Line,,Sun
18:00:30,,Red Line,,Sun
18:08:00,,Red Line,,Sun
18:30:30,,Red Line,,Sun
18:38:00,,Red Line,,Sun
18:53:00,,Red Line,,Sun
19:23:00,,Red Line,,Sun
19:30:30,,Red Line,,Sun
19:08:00,,Red Line,,Sun
19:53:00,,Red Line,,Sun
20:08:00,,Red Line,,Sun
20:30:30,,Red Line,,Sun
21:08:00,,Red Line,,Sun
21:15:30,,Red Line,,Sun
21:39:30,,Red Line,,Sun
20:45:30,,Red Line,,Sun
22:39:30,,Red Line,,Sun
22:59:30,,Red Line,,Sun
21:59:30,,Red Line,,Sun
04:11:30,,Red Line,,Sun
03:56:30,,Red Line,,Sun
04:26:30,,Red Line,,Sun
05:26:30,,Red Line,,Sun
04:41:30,,Red Line,,Sun
05:38:30,,Red Line,,Sun
05:11:30,,Red Line,,Sun
05:50:30,,Red Line,,Sun
04:56:30,,Red Line,,Sun
06:02:30,,Red Line,,Sun
06:26:30,,Red Line,,Sun
06:49:30,,Red Line,,Sun
07:09:30,,Red Line,,Sun
07:19:30,,Red Line,,Sun
11:15:30,,Red Line,,Sun
11:38:00,,Red Line,,Sun
11:53:00,,Red Line,,Sun
12:15:30,,Red Line,,Sun
07:29:30,,Red Line,,Sun
07:59:30,,Red Line,,Sun
08:09:30,,Red Line,,Sun
09:19:30,,Red Line,,Sun
08:49:30,,Red Line,,Sun
12:30:30,,Red Line,,Sun
12:38:00,,Red Line,,Sun
12:53:00,,Red Line,,Sun
13:00:30,,Red Line,,Sun
13:23:00,,Red Line,,Sun
08:19:30,,Red Line,,Sun
08:59:30,,Red Line,,Sun
09:44:30,,Red Line,,Sun
09:28:30,,Red Line,,Sun
08:29:30,,Red Line,,Sun
13:30:30,,Red Line,,Sun
13:08:00,,Red Line,,Sun
13:38:00,,Red Line,,Sun
14:00:30,,Red Line,,Sun
13:53:00,,Red Line,,Sun
11:08:00,,Red Line,,Sun
09:09:30,,Red Line,,Sun
10:15:30,,Red Line,,Sun
10:08:00,,Red Line,,Sun
14:08:00,,Red Line,,Sun
14:23:00,,Red Line,,Sun
14:30:30,,Red Line,,Sun
15:00:30,,Red Line,,Sun
10:53:00,,Red Line,,Sun
10:30:30,,Red Line,,Sun
12:08:00,,Red Line,,Sun
10:38:00,,Red Line,,Sun
11:30:30,,Red Line,,Sun
14:38:00,,Red Line,,Sun
15:23:00,,Red Line,,Sun
14:53:00,,Red Line,,Sun
15:08:00,,Red Line,,Sun
15:30:30,,Red Line,,Sun
15:20:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
07:21:30,,Red Line,,Mon,Tue,Wed,Thu,Fri
16:35:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
12:14:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
13:02:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
13:14:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
14:14:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
14:32:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
16:25:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
10:44:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
08:25:30,,Red Line,,Mon,Tue,Wed,Thu,Fri
14:02:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
15:08:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
14:38:00,,Red Line,,Mon,Tue,Wed,Thu,Fri
