arrival_time,route_short_name,route_long_name,headsign,service_days
06:11:06,147,Outer DuSable Lake Shore Express,,Sun
15:46:30,147,Outer DuSable Lake Shore Express,,Sat
21:54:54,147,Outer DuSable Lake Shore Express,,Sat
07:56:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:31:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:50:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:17:30,147,Outer DuSable Lake Shore Express,,Sat
19:07:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:10:24,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:27:18,147,Outer DuSable Lake Shore Express,,Sat
21:30:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
23:55:24,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:00:18,147,Outer DuSable Lake Shore Express,,Sun
05:40:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:47:54,147,Outer DuSable Lake Shore Express,,Sat
08:25:00,147,Outer DuSable Lake Shore Express,,Sun
18:30:18,147,Outer DuSable Lake Shore Express,,Sun
16:27:48,147,Outer DuSable Lake Shore Express,,Sun
17:11:30,147,Outer DuSable Lake Shore Express,,Sun
05:30:36,147,Outer DuSable Lake Shore Express,,Sun
10:17:24,147,Outer DuSable Lake Shore Express,,Sun
15:44:18,147,Outer DuSable Lake Shore Express,,Sun
17:01:00,147,Outer DuSable Lake Shore Express,,Sun
17:54:48,147,Outer DuSable Lake Shore Express,,Sat
14:52:42,147,Outer DuSable Lake Shore Express,,Sat
17:11:18,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:28:12,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:59:48,147,Outer DuSable Lake Shore Express,,Sat
18:50:18,147,Outer DuSable Lake Shore Express,,Sun
12:36:48,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:56:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:13:24,147,Outer DuSable Lake Shore Express,,Sun
20:04:18,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:43:42,147,Outer DuSable Lake Shore Express,,Sat
13:57:30,147,Outer DuSable Lake Shore Express,,Sat
20:19:54,147,Outer DuSable Lake Shore Express,,Sun
21:40:24,147,Outer DuSable Lake Shore Express,,Sun
