arrival_time,route_short_name,route_long_name,headsign,service_days
14:52:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:00:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:00:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:51:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
10:00:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:52:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:51:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:30:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:30:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:26:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:52:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:00:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
18:42:54,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:26:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:52:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:36:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:59:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:18:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
18:18:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:13:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:13:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
10:00:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:26:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
18:18:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:26:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:36:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:35:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:44:05,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:44:05,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:35:44,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:30:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:00:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:30:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:09:05,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
18:42:54,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:59:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:18:15,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:09:05,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
