arrival_time,route_short_name,route_long_name,headsign,service_days
07:29:30,6,Jackson Park Express,,Sun
10:22:38,6,Jackson Park Express,,Sat
01:06:30,6,Jackson Park Express,,Mon
18:34:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:03:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:35:52,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:07:08,6,Jackson Park Express,,Sat
22:21:49,6,Jackson Park Express,,Sun
18:09:38,6,Jackson Park Express,,Sun
06:02:41,6,Jackson Park Express,,Sat
13:59:38,6,Jackson Park Express,,Sun
16:23:51,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
17:49:28,6,Jackson Park Express,,Sun
13:20:08,6,Jackson Park Express,,Sat
16:23:53,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:49:38,6,Jackson Park Express,,Sun
10:26:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:54:34,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:54:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:21:00,6,Jackson Park Express,,Sat
17:59:52,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
07:21:19,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:37:17,6,Jackson Park Express,,Sat
11:39:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:26:38,6,Jackson Park Express,,Sun
20:33:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:43:21,6,Jackson Park Express,,Sat
14:19:17,6,Jackson Park Express,,Sat
18:13:38,6,Jackson Park Express,,Sat
21:23:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:50:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:24:56,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:34:53,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:19:08,6,Jackson Park Express,,Sun
17:47:23,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
20:27:19,6,Jackson Park Express,,Sat
15:14:53,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:23:52,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:54:08,6,Jackson Park Express,,Sat
12:35:08,6,Jackson Park Express,,Sat
21:54:19,6,Jackson Park Express,,Sun
22:08:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:17:00,6,Jackson Park Express,,Sun
10:50:38,6,Jackson Park Express,,Sun
17:37:38,6,Jackson Park Express,,Sat
13:40:08,6,Jackson Park Express,,Sun
20:24:49,6,Jackson Park Express,,Sun
15:44:53,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:04:38,6,Jackson Park Express,,Sat
14:10:17,6,Jackson Park Express,,Sat
20:51:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:07:19,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
07:58:00,6,Jackson Park Express,,Sat
09:50:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:49:08,6,Jackson Park Express,,Sat
13:51:47,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
22:26:39,6,Jackson Park Express,,Sat
13:07:08,6,Jackson Park Express,,Sat
16:34:36,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:50:08,6,Jackson Park Express,,Sat
15:13:08,6,Jackson Park Express,,Sat
00:32:51,6,Jackson Park Express,,Sun
18:54:17,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:07:49,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
14:28:17,6,Jackson Park Express,,Sat
14:09:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
