arrival_time,route_short_name,route_long_name,headsign,service_days
07:31:41,6,Jackson Park Express,,Sun
10:25:22,6,Jackson Park Express,,Sat
01:08:41,6,Jackson Park Express,,Mon
18:37:10,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:05:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:38:27,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:09:52,6,Jackson Park Express,,Sat
22:24:17,6,Jackson Park Express,,Sun
18:12:22,6,Jackson Park Express,,Sun
06:04:36,6,Jackson Park Express,,Sat
14:02:22,6,Jackson Park Express,,Sun
16:26:19,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
17:52:04,6,Jackson Park Express,,Sun
13:22:52,6,Jackson Park Express,,Sat
16:27:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:52:22,6,Jackson Park Express,,Sun
10:28:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:58:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:57:45,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:23:11,6,Jackson Park Express,,Sat
18:02:27,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
07:23:47,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:40:10,6,Jackson Park Express,,Sat
11:41:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:29:22,6,Jackson Park Express,,Sun
20:35:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:45:24,6,Jackson Park Express,,Sat
14:22:10,6,Jackson Park Express,,Sat
18:16:22,6,Jackson Park Express,,Sat
21:25:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:53:34,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:27:57,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:38:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:21:52,6,Jackson Park Express,,Sun
17:50:06,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
20:29:47,6,Jackson Park Express,,Sat
15:18:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:26:27,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:56:52,6,Jackson Park Express,,Sat
12:37:52,6,Jackson Park Express,,Sat
21:56:47,6,Jackson Park Express,,Sun
22:11:34,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:19:11,6,Jackson Park Express,,Sun
10:53:22,6,Jackson Park Express,,Sun
17:40:22,6,Jackson Park Express,,Sat
13:42:52,6,Jackson Park Express,,Sun
20:27:17,6,Jackson Park Express,,Sun
15:48:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:07:22,6,Jackson Park Express,,Sat
14:13:10,6,Jackson Park Express,,Sat
20:53:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:09:33,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
08:00:11,6,Jackson Park Express,,Sat
09:52:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:51:52,6,Jackson Park Express,,Sat
13:54:40,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
22:28:59,6,Jackson Park Express,,Sat
13:09:52,6,Jackson Park Express,,Sat
16:37:45,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:52:52,6,Jackson Park Express,,Sat
15:15:52,6,Jackson Park Express,,Sat
00:34:54,6,Jackson Park Express,,Sun
18:57:10,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
10:10:03,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
14:31:10,6,Jackson Park Express,,Sat
14:12:27,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:59:57,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:47:17,6,Jackson Park Express,,Sat
17:18:45,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:24:33,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
00:37:24,6,Jackson Park Express,,Mon
20:05:52,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:35:11,6,Jackson Park Express,,Sat
08:54:33,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
13:48:27,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:59:52,6,Jackson Park Express,,Sat
21:23:17,6,Jackson Park Express,,Sat
12:47:22,6,Jackson Park Express,,Sat
19:08:10,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
00:49:41,6,Jackson Park Express,,Sun
19:22:52,6,Jackson Park Express,,Sat
21:03:17,6,Jackson Park Express,,Sun
