arrival_time,route_short_name,route_long_name,headsign,service_days
15:46:23,147,Outer DuSable Lake Shore Express,,Sat
19:44:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:53:36,147,Outer DuSable Lake Shore Express,,Sun
06:23:41,147,Outer DuSable Lake Shore Express,,Sun
04:33:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:11:19,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:13:58,147,Outer DuSable Lake Shore Express,,Sat
04:48:07,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:09:32,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:04:15,147,Outer DuSable Lake Shore Express,,Sun
15:47:06,147,Outer DuSable Lake Shore Express,,Sun
20:43:41,147,Outer DuSable Lake Shore Express,,Sat
13:09:53,147,Outer DuSable Lake Shore Express,,Sun
16:56:06,147,Outer DuSable Lake Shore Express,,Sun
21:29:41,147,Outer DuSable Lake Shore Express,,Sat
14:04:23,147,Outer DuSable Lake Shore Express,,Sat
19:26:02,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:02:32,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:31:32,147,Outer DuSable Lake Shore Express,,Sat
17:53:36,147,Outer DuSable Lake Shore Express,,Sun
14:26:53,147,Outer DuSable Lake Shore Express,,Sun
15:29:02,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:04:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:43:58,147,Outer DuSable Lake Shore Express,,Sat
08:08:28,147,Outer DuSable Lake Shore Express,,Sat
19:25:28,147,Outer DuSable Lake Shore Express,,Sun
06:17:28,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:45:49,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:51:15,147,Outer DuSable Lake Shore Express,,Sat
21:39:28,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:03:49,147,Outer DuSable Lake Shore Express,,Sun
05:03:15,147,Outer DuSable Lake Shore Express,,Sat
06:41:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:34:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:37:15,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:48:19,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:29:32,147,Outer DuSable Lake Shore Express,,Sat
16:45:45,147,Outer DuSable Lake Shore Express,,Sat
12:52:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:53:02,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:21:15,147,Outer DuSable Lake Shore Express,,Sat
13:28:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:04:53,147,Outer DuSable Lake Shore Express,,Sun
16:37:15,147,Outer DuSable Lake Shore Express,,Sat
18:46:15,147,Outer DuSable Lake Shore Express,,Sat
06:22:58,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:52:53,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:37:15,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:41:28,147,Outer DuSable Lake Shore Express,,Sun
13:40:45,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:49:32,147,Outer DuSable Lake Shore Express,,Sat
16:18:49,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:03:45,147,Outer DuSable Lake Shore Express,,Sun
10:24:45,147,Outer DuSable Lake Shore Express,,Sun
18:37:15,147,Outer DuSable Lake Shore Express,,Sat
16:20:15,147,Outer DuSable Lake Shore Express,,Sat
15:54:53,147,Outer DuSable Lake Shore Express,,Sat
21:43:41,147,Outer DuSable Lake Shore Express,,Sat
14:55:32,147,Outer DuSable Lake Shore Express,,Sat
12:14:45,147,Outer DuSable Lake Shore Express,,Sun
21:04:41,147,Outer DuSable Lake Shore Express,,Sat
09:54:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:17:28,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:31:41,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
21:01:58,147,Outer DuSable Lake Shore Express,,Sun
16:59:49,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:14:45,147,Outer DuSable Lake Shore Express,,Sun
21:16:41,147,Outer DuSable Lake Shore Express,,Sat
17:36:45,147,Outer DuSable Lake Shore Express,,Sat
14:30:02,147,Outer DuSable Lake Shore Express,,Sat
16:11:45,147,Outer DuSable Lake Shore Express,,Sat
15:01:23,147,Outer DuSable Lake Shore Express,,Sun
18:29:28,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:41:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:03:41,147,Outer DuSable Lake Shore Express,,Sun
11:54:23,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:03:45,147,Outer DuSable Lake Shore Express,,Sun
19:25:28,147,Outer DuSable Lake Shore Express,,Sun
14:41:02,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:36:45,147,Outer DuSable Lake Shore Express,,Sat
16:54:15,147,Outer DuSable Lake Shore Express,,Sat
06:51:32,147,Outer DuSable Lake Shore Express,,Sat
16:20:15,147,Outer DuSable Lake Shore Express,,Sat
17:34:15,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:34:19,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
