arrival_time,route_short_name,route_long_name,headsign,service_days
08:42:00,,Blue Line,,Sun
09:47:00,,Blue Line,,Sun
08:22:00,,Blue Line,,Sun
18:32:00,,Blue Line,,Sun
19:42:00,,Blue Line,,Sun
21:52:00,,Blue Line,,Sun
19:12:00,,Blue Line,,Sun
19:22:00,,Blue Line,,Sun
20:02:00,,Blue Line,,Sun
20:22:00,,Blue Line,,Sun
21:22:00,,Blue Line,,Sun
20:42:00,,Blue Line,,Sun
21:12:00,,Blue Line,,Sun
23:12:00,,Blue Line,,Sun
22:12:00,,Blue Line,,Sun
20:12:00,,Blue Line,,Sun
19:52:00,,Blue Line,,Sun
21:32:00,,Blue Line,,Sun
20:32:00,,Blue Line,,Sun
18:23:00,,Blue Line,,Sun
18:42:00,,Blue Line,,Sun
20:52:00,,Blue Line,,Sun
15:59:00,,Blue Line,,Sun
14:47:00,,Blue Line,,Sun
12:53:00,,Blue Line,,Sun
14:53:00,,Blue Line,,Sun
22:52:00,,Blue Line,,Sun
22:32:00,,Blue Line,,Sun
01:32:00,,Blue Line,,Mon
16:11:00,,Blue Line,,Sun
10:11:00,,Blue Line,,Sun
11:47:00,,Blue Line,,Sun
00:32:00,,Blue Line,,Mon
08:52:00,,Blue Line,,Sun
11:41:00,,Blue Line,,Sun
17:11:00,,Blue Line,,Sun
16:41:00,,Blue Line,,Sun
03:12:00,,Blue Line,,Mon
14:11:00,,Blue Line,,Sun
00:47:00,,Blue Line,,Mon
24:17:00,,Blue Line,,Sun
01:17:00,,Blue Line,,Mon
18:11:00,,Blue Line,,Sun
10:53:00,,Blue Line,,Sun
12:41:00,,Blue Line,,Sun
09:53:00,,Blue Line,,Sun
09:02:00,,Blue Line,,Sun
03:32:00,,Blue Line,,Sun
10:59:00,,Blue Line,,Sun
17:59:00,,Blue Line,,Sun
09:35:00,,Blue Line,,Sun
21:42:00,,Blue Line,,Sun
22:22:00,,Blue Line,,Sun
21:02:00,,Blue Line,,Sun
22:02:00,,Blue Line,,Sun
22:42:00,,Blue Line,,Sun
23:02:00,,Blue Line,,Sun
23:22:00,,Blue Line,,Sun
23:47:00,,Blue Line,,Sun
03:47:00,,Blue Line,,Sun
04:47:00,,Blue Line,,Sun
04:02:00,,Blue Line,,Sun
04:17:00,,Blue Line,,Sun
01:52:00,,Blue Line,,Mon
01:02:00,,Blue Line,,Mon
02:12:00,,Blue Line,,Mon
02:32:00,,Blue Line,,Mon
05:47:00,,Blue Line,,Sun
05:02:00,,Blue Line,,Sun
05:17:00,,Blue Line,,Sun
05:32:00,,Blue Line,,Sun
02:52:00,,Blue Line,,Mon
04:32:00,,Blue Line,,Sun
06:02:00,,Blue Line,,Sun
06:17:00,,Blue Line,,Sun
06:32:00,,Blue Line,,Sun
06:42:00,,Blue Line,,Sun
07:42:00,,Blue Line,,Sun
24:02:00,,Blue Line,,Sun
08:02:00,,Blue Line,,Sun
19:02:00,,Blue Line,,Sun
10:23:00,,Blue Line,,Sun
06:52:00,,Blue Line,,Sun
07:12:00,,Blue Line,,Sun
