arrival_time,route_short_name,route_long_name,headsign,service_days
10:52:26,6,Jackson Park Express,,Sat
18:55:32,6,Jackson Park Express,,Sat
08:34:26,6,Jackson Park Express,,Sat
04:05:08,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
12:41:55,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
16:07:56,6,Jackson Park Express,,Sat
10:49:19,6,Jackson Park Express,,Sun
06:51:13,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:58:31,6,Jackson Park Express,,Sat
20:06:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:59:26,6,Jackson Park Express,,Sun
10:45:56,6,Jackson Park Express,,Sun
10:32:56,6,Jackson Park Express,,Sat
06:35:32,6,Jackson Park Express,,Sun
09:41:20,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
23:50:21,6,Jackson Park Express,,Sat
17:08:01,6,Jackson Park Express,,Sat
04:54:38,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:37:50,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:23:19,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:01:49,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:44:32,6,Jackson Park Express,,Sun
05:00:32,6,Jackson Park Express,,Sun
14:52:01,6,Jackson Park Express,,Sat
10:58:56,6,Jackson Park Express,,Sun
20:23:32,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:31:44,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:01:56,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
18:38:49,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:31:01,6,Jackson Park Express,,Sat
12:14:26,6,Jackson Park Express,,Sun
08:48:26,6,Jackson Park Express,,Sat
23:23:38,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
20:18:26,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:04:55,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
15:49:49,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:26:49,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
21:14:02,6,Jackson Park Express,,Sun
06:50:32,6,Jackson Park Express,,Sat
12:05:07,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:06:08,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
11:18:25,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:57:26,6,Jackson Park Express,,Sat
14:13:19,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
19:37:02,6,Jackson Park Express,,Sat
15:37:01,6,Jackson Park Express,,Sat
12:03:26,6,Jackson Park Express,,Sat
14:09:56,6,Jackson Park Express,,Sat
07:28:38,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:13:56,6,Jackson Park Express,,Sun
18:10:32,6,Jackson Park Express,,Sun
11:14:56,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:38:49,26,South Shore Express,,Mon,Tue,Wed,Thu,Fri
