arrival_time,route_short_name,route_long_name,headsign,service_days
11:12:58,6,Jackson Park Express,,Sat
19:14:58,6,Jackson Park Express,,Sat
08:54:28,6,Jackson Park Express,,Sat
04:22:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:02:35,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
16:28:13,6,Jackson Park Express,,Sat
11:11:13,6,Jackson Park Express,,Sun
07:13:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:19:43,6,Jackson Park Express,,Sat
20:24:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:19:58,6,Jackson Park Express,,Sun
11:06:28,6,Jackson Park Express,,Sun
10:53:28,6,Jackson Park Express,,Sat
06:52:58,6,Jackson Park Express,,Sun
24:05:28,6,Jackson Park Express,,Sat
17:29:13,6,Jackson Park Express,,Sat
05:11:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
05:55:13,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
18:44:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:24:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
08:01:58,6,Jackson Park Express,,Sun
15:13:58,6,Jackson Park Express,,Sat
05:17:28,6,Jackson Park Express,,Sun
11:19:28,6,Jackson Park Express,,Sun
20:41:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:52:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
19:00:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
13:52:58,6,Jackson Park Express,,Sat
12:34:58,6,Jackson Park Express,,Sun
09:08:13,6,Jackson Park Express,,Sat
23:40:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:41:32,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
16:26:32,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
20:38:13,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:35:37,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
16:12:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
21:31:28,6,Jackson Park Express,,Sun
07:07:58,6,Jackson Park Express,,Sat
12:29:13,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
11:41:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:49:46,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
09:17:28,6,Jackson Park Express,,Sat
14:36:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
19:54:28,6,Jackson Park Express,,Sat
15:58:58,6,Jackson Park Express,,Sat
09:35:37,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
12:23:58,6,Jackson Park Express,,Sat
14:30:28,6,Jackson Park Express,,Sat
07:52:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
17:33:58,6,Jackson Park Express,,Sun
18:29:58,6,Jackson Park Express,,Sun
11:36:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
16:26:32,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
14:12:58,6,Jackson Park Express,,Sat
11:17:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
22:48:43,6,Jackson Park Express,,Sat
17:02:58,6,Jackson Park Express,,Sun
20:18:58,6,Jackson Park Express,,Sat
23:51:28,6,Jackson Park Express,,Sat
15:36:28,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
07:58:58,6,Jackson Park Express,,Sat
12:05:13,6,Jackson Park Express,,Sun
13:07:58,6,Jackson Park Express,,Sat
08:06:23,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
20:20:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
15:09:28,6,Jackson Park Express,,Sun
05:26:58,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
14:41:13,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
06:53:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
23:19:28,6,Jackson Park Express,,Sat
07:32:43,6,Jackson Park Express,,Mon,Tue,Wed,Thu,Fri
09:05:07,28,Stony Island,,Mon,Tue,Wed,Thu,Fri
16:09:58,6,Jackson Park Express,,Sat
