arrival_time,route_short_name,route_long_name,headsign,service_days
06:59:34,115,Pullman/115th,,Sat
14:40:46,115,Pullman/115th,,Sun
13:11:16,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
17:56:46,115,Pullman/115th,,Sat
11:39:12,115,Pullman/115th,,Sun
22:38:30,115,Pullman/115th,,Sat
15:34:15,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
15:43:46,115,Pullman/115th,,Sun
12:23:10,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
07:55:46,115,Pullman/115th,,Sat
05:08:04,115,Pullman/115th,,Sat
20:40:08,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
06:08:38,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
21:06:38,115,Pullman/115th,,Sat
10:46:42,115,Pullman/115th,,Sun
11:16:12,115,Pullman/115th,,Sat
06:25:38,115,Pullman/115th,,Sun
21:14:08,115,Pullman/115th,,Sun
18:39:46,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
07:19:46,115,Pullman/115th,,Sat
06:56:04,115,Pullman/115th,,Sun
09:07:10,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
07:50:34,115,Pullman/115th,,Sun
16:01:12,115,Pullman/115th,,Sun
18:44:46,115,Pullman/115th,,Sun
04:33:38,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
16:47:45,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
16:05:12,115,Pullman/115th,,Sat
12:23:46,115,Pullman/115th,,Sun
10:11:42,115,Pullman/115th,,Sun
15:06:40,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
09:41:04,115,Pullman/115th,,Sat
09:08:34,115,Pullman/115th,,Sat
13:14:54,115,Pullman/115th,,Sat
09:37:10,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
15:26:46,115,Pullman/115th,,Sun
14:44:12,115,Pullman/115th,,Sat
13:41:16,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
15:08:42,115,Pullman/115th,,Sun
21:58:46,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
04:53:38,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
11:53:46,115,Pullman/115th,,Sat
16:19:46,115,Pullman/115th,,Sun
20:08:38,115,Pullman/115th,,Sat
09:24:16,115,Pullman/115th,,Sat
20:39:20,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
10:14:46,115,Pullman/115th,,Sat
15:32:42,115,Pullman/115th,,Sat
12:51:42,115,Pullman/115th,,Sat
05:32:16,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
15:48:42,115,Pullman/115th,,Sat
08:55:32,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
19:02:46,115,Pullman/115th,,Sun
21:34:38,115,Pullman/115th,,Sun
17:11:38,115,Pullman/115th,,Sat
12:40:46,115,Pullman/115th,,Sun
20:46:38,115,Pullman/115th,,Sat
06:42:38,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
17:28:38,115,Pullman/115th,,Sat
18:05:38,115,Pullman/115th,,Sun
09:56:38,115,Pullman/115th,,Sat
20:59:30,115,Pullman/115th,,Sun
13:55:46,115,Pullman/115th,,Sun
12:26:16,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
13:23:10,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
10:29:12,115,Pullman/115th,,Sun
07:38:19,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
15:07:54,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
17:32:06,115,Pullman/115th,,Mon,Tue,Wed,Thu,Fri
