arrival_time,route_short_name,route_long_name,headsign,service_days
16:32:13,85,Central,,Sun
20:11:13,85,Central,,Sun
08:30:08,85,Central,,Mon,Tue,Wed,Thu,Fri
06:17:52,85,Central,,Sun
13:20:04,85,Central,,Mon,Tue,Wed,Thu,Fri
17:24:43,85,Central,,Sun
07:03:38,85,Central,,Mon,Tue,Wed,Thu,Fri
05:37:48,85,Central,,Mon,Tue,Wed,Thu,Fri
20:20:38,85,Central,,Mon,Tue,Wed,Thu,Fri
06:54:38,85,Central,,Mon,Tue,Wed,Thu,Fri
10:14:13,85,Central,,Sun
08:45:04,85,Central,,Mon,Tue,Wed,Thu,Fri
12:14:34,85,Central,,Sat
15:59:29,85,Central,,Sat
23:01:43,85,Central,,Mon,Tue,Wed,Thu,Fri
05:15:18,85,Central,,Mon,Tue,Wed,Thu,Fri
22:55:48,85,Central,,Sun
11:21:34,85,Central,,Sat
08:45:04,85,Central,,Mon,Tue,Wed,Thu,Fri
06:16:52,85,Central,,Sat
18:54:38,85,Central,,Sun
20:11:13,85,Central,,Sun
14:59:04,85,Central,,Sat
06:53:18,85,Central,,Sat
12:01:34,85,Central,,Sat
18:00:43,85,Central,,Sun
20:35:43,85,Central,,Sat
20:40:38,85,Central,,Mon,Tue,Wed,Thu,Fri
20:00:38,85,Central,,Mon,Tue,Wed,Thu,Fri
20:00:38,85,Central,,Mon,Tue,Wed,Thu,Fri
09:21:43,85,Central,,Sun
23:22:18,85,Central,,Mon,Tue,Wed,Thu,Fri
14:45:04,85,Central,,Sat
05:04:22,85,Central,,Sun
11:07:34,85,Central,,Sat
05:59:22,85,Central,,Sun
03:50:18,85,Central,,Sat
23:41:13,85,Central,,Sat
04:27:22,85,Central,,Sun
08:35:13,85,Central,,Sat
19:12:43,85,Central,,Sun
14:03:04,85,Central,,Sat
08:51:13,85,Central,,Sat
14:25:04,85,Central,,Mon,Tue,Wed,Thu,Fri
19:39:43,85,Central,,Sat
10:38:38,85,Central,,Sat
17:24:43,85,Central,,Sun
15:43:59,85,Central,,Sat
18:18:43,85,Central,,Sun
13:36:04,85,Central,,Sat
09:03:43,85,Central,,Sun
12:58:38,85,Central,,Sun
11:40:43,85,Central,,Sun
15:46:45,85,Central,,Mon,Tue,Wed,Thu,Fri
07:39:38,85,Central,,Mon,Tue,Wed,Thu,Fri
04:29:48,85,Central,,Mon,Tue,Wed,Thu,Fri
15:08:24,85,Central,,Mon,Tue,Wed,Thu,Fri
12:11:38,85,Central,,Sun
08:02:43,85,Central,,Sat
15:13:59,85,Central,,Sat
10:31:43,85,Central,,Sun
23:41:18,85,Central,,Sun
10:32:34,85,Central,,Mon,Tue,Wed,Thu,Fri
23:17:48,85,Central,,Sun
07:32:18,85,Central,,Sun
06:36:22,85,Central,,Sun
12:50:04,85,Central,,Mon,Tue,Wed,Thu,Fri
05:04:18,85,Central,,Sat
18:34:04,85,Central,,Sat
15:28:59,85,Central,,Sat
08:02:08,85,Central,,Mon,Tue,Wed,Thu,Fri
21:31:13,85,Central,,Sun
18:36:43,85,Central,,Sun
05:58:18,85,Central,,Mon,Tue,Wed,Thu,Fri
13:20:04,85,Central,,Mon,Tue,Wed,Thu,Fri
05:58:52,85,Central,,Sat
07:20:38,85,Central,,Mon,Tue,Wed,Thu,Fri
15:57:13,85,Central,,Sun
14:33:38,85,Central,,Sun
14:59:04,85,Central,,Sat
12:55:34,85,Central,,Sat
09:03:43,85,Central,,Sun
06:36:22,85,Central,,Sun
05:58:18,85,Central,,Mon,Tue,Wed,Thu,Fri
05:22:22,85,Central,,Sat
21:01:08,85,Central,,Mon,Tue,Wed,Thu,Fri
22:01:43,85,Central,,Mon,Tue,Wed,Thu,Fri
14:17:04,85,Central,,Sat
07:39:38,85,Central,,Mon,Tue,Wed,Thu,Fri
21:52:43,85,Central,,Sun
05:58:52,85,Central,,Sat
24:03:13,85,Central,,Sat
15:46:45,85,Central,,Mon,Tue,Wed,Thu,Fri
12:55:34,85,Central,,Sat
22:37:13,85,Central,,Sat
20:55:43,85,Central,,Sat
12:27:08,85,Central,,Sun
15:27:20,85,Central,,Mon,Tue,Wed,Thu,Fri
20:16:13,85,Central,,Sat
08:46:13,85,Central,,Sun
18:17:59,85,Central,,Sat
14:36:34,85,Central,,Mon,Tue,Wed,Thu,Fri
15:13:59,85,Central,,Sat
13:05:04,85,Central,,Mon,Tue,Wed,Thu,Fri
16:16:15,85,Central,,Mon,Tue,Wed,Thu,Fri
09:06:43,85,Central,,Sat
20:51:13,85,Central,,Sun
05:04:22,85,Central,,Mon,Tue,Wed,Thu,Fri
06:17:13,85,Central,,Mon,Tue,Wed,Thu,Fri
12:14:34,85,Central,,Sat
06:54:38,85,Central,,Mon,Tue,Wed,Thu,Fri
23:41:13,85,Central,,Sat
14:02:04,85,Central,,Mon,Tue,Wed,Thu,Fri
14:36:34,85,Central,,Mon,Tue,Wed,Thu,Fri
14:48:59,85,Central,,Mon,Tue,Wed,Thu,Fri
20:31:13,85,Central,,Sun
22:13:43,85,Central,,Sun
22:16:43,85,Central,,Sat
15:47:13,85,Central,,Mon,Tue,Wed,Thu,Fri
07:13:22,85,Central,,Sun
16:30:29,85,Central,,Sat
19:20:34,85,Central,,Mon,Tue,Wed,Thu,Fri
11:40:43,85,Central,,Sun
18:02:40,85,Central,,Mon,Tue,Wed,Thu,Fri
07:11:43,85,Central,,Sat
21:21:43,85,Central,,Mon,Tue,Wed,Thu,Fri
23:17:48,85,Central,,Sun
15:47:13,85,Central,,Mon,Tue,Wed,Thu,Fri
07:03:38,85,Central,,Mon,Tue,Wed,Thu,Fri
04:08:52,85,Central,,Sun
20:40:38,85,Central,,Mon,Tue,Wed,Thu,Fri
14:25:04,85,Central,,Mon,Tue,Wed,Thu,Fri
10:48:04,85,Central,,Mon,Tue,Wed,Thu,Fri
13:14:08,85,Central,,Sun
06:53:18,85,Central,,Sat
19:22:43,85,Central,,Sat
05:59:22,85,Central,,Sun
05:04:22,85,Central,,Sun
17:35:45,85,Central,,Mon,Tue,Wed,Thu,Fri
18:34:04,85,Central,,Sat
24:05:48,85,Central,,Sun
17:46:59,85,Central,,Sat
18:47:54,85,Central,,Mon,Tue,Wed,Thu,Fri
16:14:43,85,Central,,Sun
22:41:43,85,Central,,Mon,Tue,Wed,Thu,Fri
15:43:59,85,Central,,Sat
08:10:18,85,Central,,Sun
21:15:43,85,Central,,Sat
20:51:13,85,Central,,Sun
14:50:04,85,Central,,Sun
18:33:15,85,Central,,Mon,Tue,Wed,Thu,Fri
20:16:13,85,Central,,Sat
11:48:34,85,Central,,Sat
08:19:13,85,Central,,Sat
09:21:43,85,Central,,Sun
11:03:34,85,Central,,Mon,Tue,Wed,Thu,Fri
24:03:13,85,Central,,Sat
04:08:52,85,Central,,Sun
11:50:04,85,Central,,Mon,Tue,Wed,Thu,Fri
15:59:29,85,Central,,Sat
17:00:34,85,Central,,Sat
09:39:13,85,Central,,Sun
22:55:48,85,Central,,Sun
18:02:29,85,Central,,Sat
13:49:34,85,Central,,Sat
12:43:08,85,Central,,Sun
14:02:04,85,Central,,Mon,Tue,Wed,Thu,Fri
07:11:43,85,Central,,Sat
16:59:15,85,Central,,Mon,Tue,Wed,Thu,Fri
15:28:59,85,Central,,Sat
11:06:43,85,Central,,Sun
16:32:13,85,Central,,Sun
19:06:08,85,Central,,Sat
05:26:48,85,Central,,Mon,Tue,Wed,Thu,Fri
05:23:18,85,Central,,Sun
16:26:45,85,Central,,Mon,Tue,Wed,Thu,Fri
10:48:04,85,Central,,Mon,Tue,Wed,Thu,Fri
11:07:34,85,Central,,Sat
10:17:04,85,Central,,Mon,Tue,Wed,Thu,Fri
12:43:08,85,Central,,Sun
13:09:04,85,Central,,Sat
16:14:59,85,Central,,Sat
13:05:04,85,Central,,Mon,Tue,Wed,Thu,Fri
14:33:38,85,Central,,Sun
08:02:43,85,Central,,Sat
16:06:15,85,Central,,Mon,Tue,Wed,Thu,Fri
08:30:08,85,Central,,Mon,Tue,Wed,Thu,Fri
14:50:04,85,Central,,Sun
15:17:20,85,Central,,Mon,Tue,Wed,Thu,Fri
06:54:52,85,Central,,Sun
23:01:43,85,Central,,Mon,Tue,Wed,Thu,Fri
20:31:13,85,Central,,Sun
10:32:34,85,Central,,Mon,Tue,Wed,Thu,Fri
09:22:08,85,Central,,Sat
14:01:38,85,Central,,Sun
12:50:04,85,Central,,Mon,Tue,Wed,Thu,Fri
11:34:34,85,Central,,Mon,Tue,Wed,Thu,Fri
09:31:04,85,Central,,Mon,Tue,Wed,Thu,Fri
04:27:22,85,Central,,Sun
11:23:43,85,Central,,Sun
08:27:48,85,Central,,Sun
07:49:38,85,Central,,Mon,Tue,Wed,Thu,Fri
04:15:18,85,Central,,Mon,Tue,Wed,Thu,Fri
15:40:13,85,Central,,Sun
09:52:43,85,Central,,Sat
23:43:48,85,Central,,Mon,Tue,Wed,Thu,Fri
22:34:43,85,Central,,Sun
16:36:45,85,Central,,Mon,Tue,Wed,Thu,Fri
09:15:34,85,Central,,Mon,Tue,Wed,Thu,Fri
12:20:04,85,Central,,Mon,Tue,Wed,Thu,Fri
17:00:34,85,Central,,Sat
13:14:08,85,Central,,Sun
15:36:45,85,Central,,Mon,Tue,Wed,Thu,Fri
14:48:59,85,Central,,Mon,Tue,Wed,Thu,Fri
07:13:22,85,Central,,Sun
13:22:34,85,Central,,Sat
15:57:13,85,Central,,Sun
08:15:04,85,Central,,Mon,Tue,Wed,Thu,Fri
14:58:24,85,Central,,Mon,Tue,Wed,Thu,Fri
15:07:08,85,Central,,Sun
13:29:38,85,Central,,Sun
08:10:18,85,Central,,Sun
17:46:59,85,Central,,Sat
12:20:04,85,Central,,Mon,Tue,Wed,Thu,Fri
10:53:34,85,Central,,Sat
06:07:48,85,Central,,Mon,Tue,Wed,Thu,Fri
07:20:38,85,Central,,Mon,Tue,Wed,Thu,Fri
12:41:34,85,Central,,Sat
24:05:18,85,Central,,Mon,Tue,Wed,Thu,Fri
14:31:04,85,Central,,Sat
13:49:34,85,Central,,Sat
14:17:38,85,Central,,Sun
12:35:04,85,Central,,Mon,Tue,Wed,Thu,Fri
18:02:40,85,Central,,Mon,Tue,Wed,Thu,Fri
17:16:04,85,Central,,Sat
04:00:18,85,Central,,Mon,Tue,Wed,Thu,Fri
19:22:43,85,Central,,Sat
16:30:29,85,Central,,Sat
12:41:34,85,Central,,Sat
12:35:04,85,Central,,Mon,Tue,Wed,Thu,Fri
07:46:13,85,Central,,Sat
10:01:34,85,Central,,Mon,Tue,Wed,Thu,Fri
06:36:13,85,Central,,Mon,Tue,Wed,Thu,Fri
13:09:04,85,Central,,Sat
17:23:45,85,Central,,Mon,Tue,Wed,Thu,Fri
04:27:18,85,Central,,Sat
18:17:59,85,Central,,Sat
07:12:38,85,Central,,Mon,Tue,Wed,Thu,Fri
04:29:48,85,Central,,Mon,Tue,Wed,Thu,Fri
17:31:34,85,Central,,Sat
17:31:34,85,Central,,Sat
08:27:48,85,Central,,Sun
19:56:43,85,Central,,Sat
09:00:04,85,Central,,Mon,Tue,Wed,Thu,Fri
11:56:08,85,Central,,Sun
08:19:13,85,Central,,Sat
18:54:38,85,Central,,Sun
11:19:04,85,Central,,Mon,Tue,Wed,Thu,Fri
12:27:08,85,Central,,Sun
10:49:13,85,Central,,Sun
06:07:48,85,Central,,Mon,Tue,Wed,Thu,Fri
11:48:34,85,Central,,Sat
22:37:13,85,Central,,Sat
10:14:13,85,Central,,Sun
16:49:43,85,Central,,Sun
15:56:15,85,Central,,Mon,Tue,Wed,Thu,Fri
19:06:08,85,Central,,Sat
22:01:43,85,Central,,Mon,Tue,Wed,Thu,Fri
16:59:15,85,Central,,Mon,Tue,Wed,Thu,Fri
04:45:48,85,Central,,Sat
11:23:43,85,Central,,Sun
04:45:52,85,Central,,Sun
09:37:38,85,Central,,Sat
18:50:04,85,Central,,Sat
15:27:20,85,Central,,Mon,Tue,Wed,Thu,Fri
23:22:18,85,Central,,Mon,Tue,Wed,Thu,Fri
13:29:38,85,Central,,Sun
21:31:13,85,Central,,Sun
17:42:43,85,Central,,Sun
15:36:45,85,Central,,Mon,Tue,Wed,Thu,Fri
04:52:52,85,Central,,Mon,Tue,Wed,Thu,Fri
15:08:24,85,Central,,Mon,Tue,Wed,Thu,Fri
18:18:43,85,Central,,Sun
10:23:38,85,Central,,Sat
16:45:04,85,Central,,Sat
16:49:43,85,Central,,Sun
16:14:59,85,Central,,Sat
09:37:38,85,Central,,Sat
07:29:43,85,Central,,Sat
16:46:45,85,Central,,Mon,Tue,Wed,Thu,Fri
17:11:15,85,Central,,Mon,Tue,Wed,Thu,Fri
16:46:45,85,Central,,Mon,Tue,Wed,Thu,Fri
04:52:52,85,Central,,Mon,Tue,Wed,Thu,Fri
12:58:38,85,Central,,Sun
03:50:18,85,Central,,Sat
19:51:43,85,Central,,Sun
22:21:43,85,Central,,Mon,Tue,Wed,Thu,Fri
14:14:04,85,Central,,Mon,Tue,Wed,Thu,Fri
06:35:18,85,Central,,Sat
07:51:48,85,Central,,Sun
06:16:52,85,Central,,Sat
10:17:04,85,Central,,Mon,Tue,Wed,Thu,Fri
23:19:43,85,Central,,Sat
03:45:18,85,Central,,Mon,Tue,Wed,Thu,Fri
21:52:43,85,Central,,Sun
12:01:34,85,Central,,Sat
10:53:34,85,Central,,Sat
22:41:43,85,Central,,Mon,Tue,Wed,Thu,Fri
05:40:52,85,Central,,Sat
03:30:18,85,Central,,Mon,Tue,Wed,Thu,Fri
10:08:13,85,Central,,Sat
06:54:52,85,Central,,Sun
18:18:15,85,Central,,Mon,Tue,Wed,Thu,Fri
17:48:15,85,Central,,Mon,Tue,Wed,Thu,Fri
08:35:13,85,Central,,Sat
14:31:04,85,Central,,Sat
13:50:04,85,Central,,Mon,Tue,Wed,Thu,Fri
05:26:48,85,Central,,Mon,Tue,Wed,Thu,Fri
04:08:48,85,Central,,Sat
08:51:13,85,Central,,Sat
22:13:43,85,Central,,Sun
09:22:08,85,Central,,Sat
03:30:18,85,Central,,Mon,Tue,Wed,Thu,Fri
09:46:08,85,Central,,Mon,Tue,Wed,Thu,Fri
05:04:22,85,Central,,Mon,Tue,Wed,Thu,Fri
19:12:43,85,Central,,Sun
20:20:38,85,Central,,Mon,Tue,Wed,Thu,Fri
21:56:13,85,Central,,Sat
03:45:18,85,Central,,Mon,Tue,Wed,Thu,Fri
20:35:43,85,Central,,Sat
19:39:43,85,Central,,Sat
09:52:43,85,Central,,Sat
06:17:13,85,Central,,Mon,Tue,Wed,Thu,Fri
19:32:13,85,Central,,Sun
09:56:43,85,Central,,Sun
15:23:38,85,Central,,Sun
04:15:18,85,Central,,Mon,Tue,Wed,Thu,Fri
12:28:04,85,Central,,Sat
13:45:38,85,Central,,Sun
16:16:15,85,Central,,Mon,Tue,Wed,Thu,Fri
18:18:15,85,Central,,Mon,Tue,Wed,Thu,Fri
09:06:43,85,Central,,Sat
11:50:04,85,Central,,Mon,Tue,Wed,Thu,Fri
19:02:59,85,Central,,Mon,Tue,Wed,Thu,Fri
24:05:48,85,Central,,Sun
18:50:04,85,Central,,Sat
09:46:08,85,Central,,Mon,Tue,Wed,Thu,Fri
13:35:04,85,Central,,Mon,Tue,Wed,Thu,Fri
19:51:43,85,Central,,Sun
07:32:18,85,Central,,Sun
10:23:38,85,Central,,Sat
05:40:52,85,Central,,Sat
21:11:13,85,Central,,Sun
06:35:18,85,Central,,Sat
15:23:38,85,Central,,Sun
07:49:38,85,Central,,Mon,Tue,Wed,Thu,Fri
06:45:38,85,Central,,Mon,Tue,Wed,Thu,Fri
03:50:22,85,Central,,Sun
04:41:18,85,Central,,Mon,Tue,Wed,Thu,Fri
22:16:43,85,Central,,Sat
15:40:13,85,Central,,Sun
22:21:43,85,Central,,Mon,Tue,Wed,Thu,Fri
17:23:45,85,Central,,Mon,Tue,Wed,Thu,Fri
14:45:04,85,Central,,Sat
14:58:24,85,Central,,Mon,Tue,Wed,Thu,Fri
23:41:18,85,Central,,Sun
10:31:43,85,Central,,Sun
07:12:38,85,Central,,Mon,Tue,Wed,Thu,Fri
20:55:43,85,Central,,Sat
14:17:04,85,Central,,Sat
21:41:43,85,Central,,Mon,Tue,Wed,Thu,Fri
21:11:13,85,Central,,Sun
03:50:22,85,Central,,Sun
08:46:13,85,Central,,Sun
21:21:43,85,Central,,Mon,Tue,Wed,Thu,Fri
16:36:45,85,Central,,Mon,Tue,Wed,Thu,Fri
07:29:38,85,Central,,Mon,Tue,Wed,Thu,Fri
07:29:43,85,Central,,Sat
11:03:34,85,Central,,Mon,Tue,Wed,Thu,Fri
04:08:48,85,Central,,Sat
14:17:38,85,Central,,Sun
09:39:13,85,Central,,Sun
18:00:43,85,Central,,Sun
06:36:13,85,Central,,Mon,Tue,Wed,Thu,Fri
05:04:18,85,Central,,Sat
21:41:43,85,Central,,Mon,Tue,Wed,Thu,Fri
23:19:43,85,Central,,Sat
18:02:29,85,Central,,Sat
18:36:43,85,Central,,Sun
06:26:43,85,Central,,Mon,Tue,Wed,Thu,Fri
05:22:22,85,Central,,Sat
13:22:34,85,Central,,Sat
09:15:34,85,Central,,Mon,Tue,Wed,Thu,Fri
12:05:04,85,Central,,Mon,Tue,Wed,Thu,Fri
14:14:04,85,Central,,Mon,Tue,Wed,Thu,Fri
16:45:04,85,Central,,Sat
17:07:13,85,Central,,Sun
18:47:54,85,Central,,Mon,Tue,Wed,Thu,Fri
10:38:38,85,Central,,Sat
17:07:13,85,Central,,Sun
05:48:18,85,Central,,Mon,Tue,Wed,Thu,Fri
14:03:04,85,Central,,Sat
04:41:18,85,Central,,Mon,Tue,Wed,Thu,Fri
10:49:13,85,Central,,Sun
11:06:43,85,Central,,Sun
14:01:38,85,Central,,Sun
17:48:15,85,Central,,Mon,Tue,Wed,Thu,Fri
11:35:04,85,Central,,Sat
11:21:34,85,Central,,Sat
11:56:08,85,Central,,Sun
11:19:04,85,Central,,Mon,Tue,Wed,Thu,Fri
24:05:18,85,Central,,Mon,Tue,Wed,Thu,Fri
10:01:34,85,Central,,Mon,Tue,Wed,Thu,Fri
04:45:52,85,Central,,Sun
07:51:48,85,Central,,Sun
05:40:52,85,Central,,Sun
19:39:34,85,Central,,Mon,Tue,Wed,Thu,Fri
21:35:43,85,Central,,Sat
15:56:15,85,Central,,Mon,Tue,Wed,Thu,Fri
12:05:04,85,Central,,Mon,Tue,Wed,Thu,Fri
06:26:43,85,Central,,Mon,Tue,Wed,Thu,Fri
05:23:18,85,Central,,Sun
21:35:43,85,Central,,Sat
17:11:15,85,Central,,Mon,Tue,Wed,Thu,Fri
11:34:34,85,Central,,Mon,Tue,Wed,Thu,Fri
08:15:04,85,Central,,Mon,Tue,Wed,Thu,Fri
09:00:04,85,Central,,Mon,Tue,Wed,Thu,Fri
15:07:08,85,Central,,Sun
17:42:43,85,Central,,Sun
23:43:48,85,Central,,Mon,Tue,Wed,Thu,Fri
05:48:18,85,Central,,Mon,Tue,Wed,Thu,Fri
11:35:04,85,Central,,Sat
16:26:45,85,Central,,Mon,Tue,Wed,Thu,Fri
22:59:13,85,Central,,Sat
21:56:13,85,Central,,Sat
12:11:38,85,Central,,Sun
05:37:48,85,Central,,Mon,Tue,Wed,Thu,Fri
09:31:04,85,Central,,Mon,Tue,Wed,Thu,Fri
19:56:43,85,Central,,Sat
19:20:34,85,Central,,Mon,Tue,Wed,Thu,Fri
13:36:04,85,Central,,Sat
09:56:43,85,Central,,Sun
16:06:15,85,Central,,Mon,Tue,Wed,Thu,Fri
22:59:13,85,Central,,Sat
13:35:04,85,Central,,Mon,Tue,Wed,Thu,Fri
17:35:45,85,Central,,Mon,Tue,Wed,Thu,Fri
07:46:13,85,Central,,Sat
19:39:34,85,Central,,Mon,Tue,Wed,Thu,Fri
21:15:43,85,Central,,Sat
17:16:04,85,Central,,Sat
04:27:18,85,Central,,Sat
08:02:08,85,Central,,Mon,Tue,Wed,Thu,Fri
10:08:13,85,Central,,Sat
04:45:48,85,Central,,Sat
15:17:20,85,Central,,Mon,Tue,Wed,Thu,Fri
18:33:15,85,Central,,Mon,Tue,Wed,Thu,Fri
07:29:38,85,Central,,Mon,Tue,Wed,Thu,Fri
13:50:04,85,Central,,Mon,Tue,Wed,Thu,Fri
16:14:43,85,Central,,Sun
21:01:08,85,Central,,Mon,Tue,Wed,Thu,Fri
