arrival_time,route_short_name,route_long_name,headsign,service_days
06:15:18,147,Outer DuSable Lake Shore Express,,Sun
15:52:20,147,Outer DuSable Lake Shore Express,,Sat
22:00:02,147,Outer DuSable Lake Shore Express,,Sat
08:02:20,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:36:10,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:55:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:23:20,147,Outer DuSable Lake Shore Express,,Sat
19:13:16,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:15:32,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:32:54,147,Outer DuSable Lake Shore Express,,Sat
21:35:58,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
24:00:32,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:05:54,147,Outer DuSable Lake Shore Express,,Sun
05:44:48,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:53:02,147,Outer DuSable Lake Shore Express,,Sat
08:29:40,147,Outer DuSable Lake Shore Express,,Sun
18:35:54,147,Outer DuSable Lake Shore Express,,Sun
16:33:24,147,Outer DuSable Lake Shore Express,,Sun
17:17:20,147,Outer DuSable Lake Shore Express,,Sun
05:34:48,147,Outer DuSable Lake Shore Express,,Sun
10:22:32,147,Outer DuSable Lake Shore Express,,Sun
15:49:54,147,Outer DuSable Lake Shore Express,,Sun
17:06:50,147,Outer DuSable Lake Shore Express,,Sun
18:00:24,147,Outer DuSable Lake Shore Express,,Sat
14:58:46,147,Outer DuSable Lake Shore Express,,Sat
17:18:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:34:16,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:05:24,147,Outer DuSable Lake Shore Express,,Sat
18:55:54,147,Outer DuSable Lake Shore Express,,Sun
12:42:24,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:02:20,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:18:32,147,Outer DuSable Lake Shore Express,,Sun
20:09:54,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:49:46,147,Outer DuSable Lake Shore Express,,Sat
14:03:20,147,Outer DuSable Lake Shore Express,,Sat
20:25:02,147,Outer DuSable Lake Shore Express,,Sun
21:45:32,147,Outer DuSable Lake Shore Express,,Sun
20:43:24,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:05:58,147,Outer DuSable Lake Shore Express,,Sat
23:39:36,147,Outer DuSable Lake Shore Express,,Sun
20:38:32,147,Outer DuSable Lake Shore Express,,Sun
22:20:02,147,Outer DuSable Lake Shore Express,,Sat
14:14:20,147,Outer DuSable Lake Shore Express,,Sat
19:13:24,147,Outer DuSable Lake Shore Express,,Sat
10:35:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:35:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:55:10,147,Outer DuSable Lake Shore Express,,Sat
18:35:54,147,Outer DuSable Lake Shore Express,,Sun
11:28:54,147,Outer DuSable Lake Shore Express,,Sat
18:31:58,147,Outer DuSable Lake Shore Express,,Sat
09:48:32,147,Outer DuSable Lake Shore Express,,Sun
10:37:24,147,Outer DuSable Lake Shore Express,,Sat
17:28:04,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:44:46,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
