arrival_time,route_short_name,route_long_name,headsign,service_days
18:45:39,146,Inner Lake Shore/Michigan Express,,Sun
14:56:17,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:31:47,146,Inner Lake Shore/Michigan Express,,Sat
19:33:09,146,Inner Lake Shore/Michigan Express,,Sun
18:03:47,146,Inner Lake Shore/Michigan Express,,Sat
09:51:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:51:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:25:47,146,Inner Lake Shore/Michigan Express,,Sun
14:01:30,146,Inner Lake Shore/Michigan Express,,Sun
15:04:35,146,Inner Lake Shore/Michigan Express,,Sun
11:30:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:10:39,146,Inner Lake Shore/Michigan Express,,Sun
15:25:09,146,Inner Lake Shore/Michigan Express,,Sat
22:09:47,146,Inner Lake Shore/Michigan Express,,Sun
14:13:09,146,Inner Lake Shore/Michigan Express,,Sat
09:32:22,146,Inner Lake Shore/Michigan Express,,Sun
23:16:09,146,Inner Lake Shore/Michigan Express,,Sun
13:11:09,146,Inner Lake Shore/Michigan Express,,Sat
15:59:17,146,Inner Lake Shore/Michigan Express,,Sat
18:11:47,146,Inner Lake Shore/Michigan Express,,Sat
15:38:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:09:47,146,Inner Lake Shore/Michigan Express,,Sun
15:43:17,146,Inner Lake Shore/Michigan Express,,Sat
24:02:00,146,Inner Lake Shore/Michigan Express,,Sat
14:25:22,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:03:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:50:17,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:46:47,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:35:47,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:48:39,146,Inner Lake Shore/Michigan Express,,Sat
11:30:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:35:17,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:55:39,146,Inner Lake Shore/Michigan Express,,Sun
10:33:00,146,Inner Lake Shore/Michigan Express,,Sun
18:43:01,146,Inner Lake Shore/Michigan Express,,Sat
08:53:22,146,Inner Lake Shore/Michigan Express,,Sun
12:11:30,146,Inner Lake Shore/Michigan Express,,Sun
17:50:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:04:31,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:42:30,146,Inner Lake Shore/Michigan Express,,Sun
19:33:52,146,Inner Lake Shore/Michigan Express,,Sat
16:52:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:15:09,146,Inner Lake Shore/Michigan Express,,Sat
10:59:14,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:25:09,146,Inner Lake Shore/Michigan Express,,Sun
07:48:22,146,Inner Lake Shore/Michigan Express,,Sun
19:00:47,146,Inner Lake Shore/Michigan Express,,Sun
19:17:47,146,Inner Lake Shore/Michigan Express,,Sun
17:56:47,146,Inner Lake Shore/Michigan Express,,Sun
21:19:47,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
06:46:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:52:35,146,Inner Lake Shore/Michigan Express,,Sun
19:14:42,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
14:37:09,146,Inner Lake Shore/Michigan Express,,Sat
18:22:17,146,Inner Lake Shore/Michigan Express,,Sun
16:50:17,146,Inner Lake Shore/Michigan Express,,Sat
10:36:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:50:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:22:17,146,Inner Lake Shore/Michigan Express,,Sun
07:26:30,146,Inner Lake Shore/Michigan Express,,Sun
14:46:35,146,Inner Lake Shore/Michigan Express,,Sun
23:53:30,146,Inner Lake Shore/Michigan Express,,Sun
16:07:47,146,Inner Lake Shore/Michigan Express,,Sat
13:20:00,146,Inner Lake Shore/Michigan Express,,Sun
18:30:39,146,Inner Lake Shore/Michigan Express,,Sun
16:40:47,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:46:22,146,Inner Lake Shore/Michigan Express,,Sat
14:10:35,146,Inner Lake Shore/Michigan Express,,Sun
14:05:22,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:10:52,146,Inner Lake Shore/Michigan Express,,Sun
16:48:45,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
22:58:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:30:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
15:22:35,146,Inner Lake Shore/Michigan Express,,Sun
22:59:47,146,Inner Lake Shore/Michigan Express,,Sun
19:18:22,146,Inner Lake Shore/Michigan Express,,Sat
08:32:22,146,Inner Lake Shore/Michigan Express,,Sun
13:14:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:37:22,146,Inner Lake Shore/Michigan Express,,Sat
14:45:52,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:31:47,146,Inner Lake Shore/Michigan Express,,Sat
21:27:47,146,Inner Lake Shore/Michigan Express,,Sun
19:10:47,146,Inner Lake Shore/Michigan Express,,Sat
09:40:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:01:47,146,Inner Lake Shore/Michigan Express,,Sat
18:49:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:23:39,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:12:52,146,Inner Lake Shore/Michigan Express,,Sun
11:21:14,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:03:09,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
