arrival_time,route_short_name,route_long_name,headsign,service_days
11:36:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
15:24:13,7,Harrison,,Mon,Tue,Wed,Thu
07:52:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
17:06:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
14:04:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
10:32:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
09:11:11,7,Harrison,,Mon,Tue,Wed,Thu,Fri
16:08:43,7,Harrison,,Mon,Tue,Wed,Thu,Fri
19:18:25,7,Harrison,,Mon,Tue,Wed,Thu,Fri
08:06:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
12:38:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
14:32:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
14:24:57,7,Harrison,,Fri
11:20:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
16:23:11,7,Harrison,,Mon,Tue,Wed,Thu,Fri
06:34:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
15:54:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
14:46:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
18:48:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
13:50:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
13:08:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
07:36:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
08:06:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
12:07:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
14:46:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
21:07:25,7,Harrison,,Mon,Tue,Wed,Thu,Fri
09:28:11,7,Harrison,,Mon,Tue,Wed,Thu,Fri
10:48:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
16:52:13,7,Harrison,,Mon,Tue,Wed,Thu,Fri
09:44:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
11:04:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
07:21:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
09:28:11,7,Harrison,,Mon,Tue,Wed,Thu,Fri
07:36:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
15:00:57,7,Harrison,,Mon,Tue,Wed,Thu,Fri
18:48:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
17:35:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
13:50:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
14:18:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
14:32:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
17:21:11,7,Harrison,,Mon,Tue,Wed,Thu,Fri
11:20:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
08:20:27,7,Harrison,,Mon,Tue,Wed,Thu,Fri
08:37:11,7,Harrison,,Mon,Tue,Wed,Thu,Fri
17:35:41,7,Harrison,,Mon,Tue,Wed,Thu,Fri
15:28:43,7,Harrison,,Mon,Tue,Wed,Thu,Fri
