arrival_time,route_short_name,route_long_name,headsign,service_days
08:55:17,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:26:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:54:18,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:00:41,146,Inner Lake Shore/Michigan Express,,Sun
21:38:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:06:41,146,Inner Lake Shore/Michigan Express,,Sun
06:40:48,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:54:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:13:04,146,Inner Lake Shore/Michigan Express,,Sun
07:15:41,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:10:41,146,Inner Lake Shore/Michigan Express,,Sun
17:58:04,146,Inner Lake Shore/Michigan Express,,Sun
18:55:41,146,Inner Lake Shore/Michigan Express,,Sun
08:17:48,146,Inner Lake Shore/Michigan Express,,Sun
06:52:56,146,Inner Lake Shore/Michigan Express,,Sat
13:51:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:30:11,146,Inner Lake Shore/Michigan Express,,Sat
18:11:11,146,Inner Lake Shore/Michigan Express,,Sat
07:23:24,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:24:41,146,Inner Lake Shore/Michigan Express,,Sun
07:01:17,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
08:44:48,146,Inner Lake Shore/Michigan Express,,Sun
07:15:51,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
12:46:04,146,Inner Lake Shore/Michigan Express,,Sun
08:38:48,146,Inner Lake Shore/Michigan Express,,Sat
10:02:11,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:49:41,146,Inner Lake Shore/Michigan Express,,Sat
07:43:48,146,Inner Lake Shore/Michigan Express,,Sat
15:56:04,146,Inner Lake Shore/Michigan Express,,Sat
09:09:41,146,Inner Lake Shore/Michigan Express,,Sat
12:37:11,146,Inner Lake Shore/Michigan Express,,Sun
06:47:33,146,Inner Lake Shore/Michigan Express,,Sun
20:28:48,146,Inner Lake Shore/Michigan Express,,Sun
07:31:01,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:31:04,146,Inner Lake Shore/Michigan Express,,Sun
06:55:30,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
19:30:18,146,Inner Lake Shore/Michigan Express,,Sun
07:07:56,146,Inner Lake Shore/Michigan Express,,Sun
07:53:24,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:38:24,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
08:31:48,146,Inner Lake Shore/Michigan Express,,Sun
22:11:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:25:04,146,Inner Lake Shore/Michigan Express,,Sun
06:01:36,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:53:48,146,Inner Lake Shore/Michigan Express,,Sat
10:57:41,146,Inner Lake Shore/Michigan Express,,Sun
15:37:04,146,Inner Lake Shore/Michigan Express,,Sun
18:25:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:18:56,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:10:38,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:58:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:39:04,146,Inner Lake Shore/Michigan Express,,Sat
06:42:23,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:27:48,146,Inner Lake Shore/Michigan Express,,Sun
13:30:04,146,Inner Lake Shore/Michigan Express,,Sat
16:21:34,146,Inner Lake Shore/Michigan Express,,Sat
07:26:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:48:41,146,Inner Lake Shore/Michigan Express,,Sun
21:48:48,146,Inner Lake Shore/Michigan Express,,Sat
17:25:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:15:51,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
14:02:04,146,Inner Lake Shore/Michigan Express,,Sat
09:35:48,146,Inner Lake Shore/Michigan Express,,Sun
10:09:11,146,Inner Lake Shore/Michigan Express,,Sat
08:02:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:10:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:24:41,146,Inner Lake Shore/Michigan Express,,Sat
09:07:48,146,Inner Lake Shore/Michigan Express,,Sun
07:45:24,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:40:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:48:48,146,Inner Lake Shore/Michigan Express,,Sat
12:50:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:58:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:48:03,146,Inner Lake Shore/Michigan Express,,Sun
07:32:48,146,Inner Lake Shore/Michigan Express,,Sat
19:39:41,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:37:11,146,Inner Lake Shore/Michigan Express,,Sat
14:02:04,146,Inner Lake Shore/Michigan Express,,Sat
13:51:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
07:54:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:03:48,146,Inner Lake Shore/Michigan Express,,Sat
10:39:41,146,Inner Lake Shore/Michigan Express,,Sun
12:33:41,146,Inner Lake Shore/Michigan Express,,Sat
14:26:27,146,Inner Lake Shore/Michigan Express,,Sat
07:21:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:48:48,146,Inner Lake Shore/Michigan Express,,Sun
12:41:41,146,Inner Lake Shore/Michigan Express,,Sat
07:34:24,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:55:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
06:54:18,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:10:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:37:04,146,Inner Lake Shore/Michigan Express,,Sun
18:24:41,146,Inner Lake Shore/Michigan Express,,Sat
15:22:04,146,Inner Lake Shore/Michigan Express,,Sat
06:52:56,146,Inner Lake Shore/Michigan Express,,Sat
19:12:18,146,Inner Lake Shore/Michigan Express,,Sun
22:29:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:23:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:08:48,146,Inner Lake Shore/Michigan Express,,Sun
16:10:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:26:48,146,Inner Lake Shore/Michigan Express,,Sun
12:57:41,146,Inner Lake Shore/Michigan Express,,Sat
07:18:51,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
15:47:34,146,Inner Lake Shore/Michigan Express,,Sat
07:40:01,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:11:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:22:04,146,Inner Lake Shore/Michigan Express,,Sat
16:48:41,146,Inner Lake Shore/Michigan Express,,Sun
15:14:04,146,Inner Lake Shore/Michigan Express,,Sat
06:37:56,146,Inner Lake Shore/Michigan Express,,Sat
11:54:04,146,Inner Lake Shore/Michigan Express,,Sat
10:17:11,146,Inner Lake Shore/Michigan Express,,Sat
06:54:18,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
06:26:10,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
06:22:56,146,Inner Lake Shore/Michigan Express,,Sat
18:55:41,146,Inner Lake Shore/Michigan Express,,Sat
09:39:41,146,Inner Lake Shore/Michigan Express,,Sat
20:09:18,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:28:11,146,Inner Lake Shore/Michigan Express,,Sat
14:32:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:23:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:45:04,146,Inner Lake Shore/Michigan Express,,Sun
15:19:04,146,Inner Lake Shore/Michigan Express,,Sun
06:47:33,146,Inner Lake Shore/Michigan Express,,Sun
21:09:11,146,Inner Lake Shore/Michigan Express,,Sat
12:49:41,146,Inner Lake Shore/Michigan Express,,Sat
06:07:33,146,Inner Lake Shore/Michigan Express,,Sun
12:41:41,146,Inner Lake Shore/Michigan Express,,Sat
09:17:34,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:34:27,146,Inner Lake Shore/Michigan Express,,Sat
11:50:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:42:41,146,Inner Lake Shore/Michigan Express,,Sun
06:27:33,146,Inner Lake Shore/Michigan Express,,Sun
14:07:04,146,Inner Lake Shore/Michigan Express,,Sun
13:22:04,146,Inner Lake Shore/Michigan Express,,Sat
13:22:04,146,Inner Lake Shore/Michigan Express,,Sat
18:24:41,146,Inner Lake Shore/Michigan Express,,Sat
16:13:04,146,Inner Lake Shore/Michigan Express,,Sat
15:30:34,146,Inner Lake Shore/Michigan Express,,Sat
09:47:34,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:12:18,146,Inner Lake Shore/Michigan Express,,Sun
