arrival_time,route_short_name,route_long_name,headsign,service_days
15:42:00,147,Outer DuSable Lake Shore Express,,Sat
19:40:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:49:30,147,Outer DuSable Lake Shore Express,,Sun
06:20:00,147,Outer DuSable Lake Shore Express,,Sun
06:16:30,147,Outer DuSable Lake Shore Express,,Sun
04:30:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:54:00,147,Outer DuSable Lake Shore Express,,Sat
06:07:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:01:30,147,Outer DuSable Lake Shore Express,,Sat
20:10:00,147,Outer DuSable Lake Shore Express,,Sat
04:45:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:04:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:37:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:56:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:25:00,147,Outer DuSable Lake Shore Express,,Sat
19:15:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:05:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:00:00,147,Outer DuSable Lake Shore Express,,Sun
11:17:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:34:30,147,Outer DuSable Lake Shore Express,,Sat
21:37:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:43:00,147,Outer DuSable Lake Shore Express,,Sun
24:02:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:07:30,147,Outer DuSable Lake Shore Express,,Sun
05:46:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:54:30,147,Outer DuSable Lake Shore Express,,Sat
08:31:00,147,Outer DuSable Lake Shore Express,,Sun
20:40:00,147,Outer DuSable Lake Shore Express,,Sat
18:37:30,147,Outer DuSable Lake Shore Express,,Sun
13:05:30,147,Outer DuSable Lake Shore Express,,Sun
16:52:00,147,Outer DuSable Lake Shore Express,,Sun
21:26:00,147,Outer DuSable Lake Shore Express,,Sat
14:00:00,147,Outer DuSable Lake Shore Express,,Sat
16:35:00,147,Outer DuSable Lake Shore Express,,Sun
17:19:00,147,Outer DuSable Lake Shore Express,,Sun
05:36:00,147,Outer DuSable Lake Shore Express,,Sun
19:21:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:58:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:27:00,147,Outer DuSable Lake Shore Express,,Sat
17:49:30,147,Outer DuSable Lake Shore Express,,Sun
10:24:00,147,Outer DuSable Lake Shore Express,,Sun
15:51:30,147,Outer DuSable Lake Shore Express,,Sun
17:08:30,147,Outer DuSable Lake Shore Express,,Sun
14:22:30,147,Outer DuSable Lake Shore Express,,Sun
15:24:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:02:00,147,Outer DuSable Lake Shore Express,,Sat
15:00:30,147,Outer DuSable Lake Shore Express,,Sat
17:20:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:36:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:00:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:07:00,147,Outer DuSable Lake Shore Express,,Sat
18:57:30,147,Outer DuSable Lake Shore Express,,Sun
19:40:00,147,Outer DuSable Lake Shore Express,,Sat
08:04:30,147,Outer DuSable Lake Shore Express,,Sat
19:21:30,147,Outer DuSable Lake Shore Express,,Sun
12:44:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:04:00,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:20:00,147,Outer DuSable Lake Shore Express,,Sun
20:11:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:13:30,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
