arrival_time,route_short_name,route_long_name,headsign,service_days
15:04:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:54:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:41:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
05:39:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:30:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:20:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:59:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
05:54:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:20:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:03:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:39:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:53:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:59:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:24:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:32:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:14:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:39:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:44:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:20:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
14:43:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:15:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:29:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:43:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:28:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:35:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:05:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:24:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:10:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:32:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:13:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:49:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:43:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:34:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:04:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:52:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:29:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:29:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:20:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
05:24:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
14:31:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:12:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
07:47:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:09:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:34:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:19:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
18:03:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:53:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:00:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
17:41:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
15:44:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
08:12:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
09:20:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
06:08:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
16:51:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
14:54:00,,Purple Line,,Mon,Tue,Wed,Thu,Fri
