arrival_time,route_short_name,route_long_name,headsign,service_days
09:34:30,,Red Line,,Sat
09:57:00,,Red Line,,Sat
10:42:00,,Red Line,,Sat
10:04:30,,Red Line,,Sat
14:57:00,,Red Line,,Sat
15:04:30,,Red Line,,Sat
17:05:00,,Red Line,,Sat
16:23:00,,Red Line,,Sat
18:19:00,,Red Line,,Sun
18:49:00,,Red Line,,Sun
19:19:00,,Red Line,,Sun
19:34:00,,Red Line,,Sun
10:12:00,,Red Line,,Sat
10:27:00,,Red Line,,Sat
10:34:30,,Red Line,,Sat
10:57:00,,Red Line,,Sat
16:35:00,,Red Line,,Sat
16:17:00,,Red Line,,Sat
17:17:00,,Red Line,,Sat
16:47:00,,Red Line,,Sat
19:49:00,,Red Line,,Sun
20:11:30,,Red Line,,Sun
20:34:00,,Red Line,,Sun
20:49:00,,Red Line,,Sun
17:35:00,,Red Line,,Sat
17:53:00,,Red Line,,Sat
17:47:00,,Red Line,,Sat
18:05:00,,Red Line,,Sat
18:17:00,,Red Line,,Sat
18:23:00,,Red Line,,Sat
18:35:00,,Red Line,,Sat
16:53:00,,Red Line,,Sat
21:36:00,,Red Line,,Sun
22:34:00,,Red Line,,Sun
23:34:00,,Red Line,,Sun
01:26:00,,Red Line,,Mon
18:41:00,,Red Line,,Sat
19:42:00,,Red Line,,Sat
15:47:00,,Red Line,,Sat
15:53:00,,Red Line,,Sat
23:26:30,,Red Line,,Sat
24:04:00,,Red Line,,Sat
23:34:00,,Red Line,,Sat
23:41:30,,Red Line,,Sat
18:59:00,,Red Line,,Sat
19:29:00,,Red Line,,Sat
19:05:00,,Red Line,,Sat
20:11:30,,Red Line,,Sat
23:56:30,,Red Line,,Sat
24:14:00,,Red Line,,Sat
22:41:30,,Red Line,,Sat
01:24:00,,Red Line,,Sun
19:56:30,,Red Line,,Sat
19:11:00,,Red Line,,Sat
19:35:00,,Red Line,,Sat
20:04:00,,Red Line,,Sat
24:54:00,,Red Line,,Sat
02:19:00,,Red Line,,Sun
02:04:00,,Red Line,,Sun
01:36:00,,Red Line,,Sun
