arrival_time,route_short_name,route_long_name,headsign,service_days
14:06:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:01:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:30:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:58:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:05:00,146,Inner Lake Shore/Michigan Express,,Sun
21:41:40,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:11:00,146,Inner Lake Shore/Michigan Express,,Sun
06:45:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:58:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:17:30,146,Inner Lake Shore/Michigan Express,,Sun
07:20:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:14:35,146,Inner Lake Shore/Michigan Express,,Sun
18:02:05,146,Inner Lake Shore/Michigan Express,,Sun
18:59:35,146,Inner Lake Shore/Michigan Express,,Sun
08:21:35,146,Inner Lake Shore/Michigan Express,,Sun
06:56:35,146,Inner Lake Shore/Michigan Express,,Sat
13:56:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:06:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:34:05,146,Inner Lake Shore/Michigan Express,,Sat
18:15:30,146,Inner Lake Shore/Michigan Express,,Sat
07:30:02,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
09:51:31,146,Inner Lake Shore/Michigan Express,,Sat
18:28:35,146,Inner Lake Shore/Michigan Express,,Sun
07:07:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
08:48:35,146,Inner Lake Shore/Michigan Express,,Sun
07:22:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
12:50:30,146,Inner Lake Shore/Michigan Express,,Sun
10:45:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:42:35,146,Inner Lake Shore/Michigan Express,,Sat
10:06:56,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:54:26,146,Inner Lake Shore/Michigan Express,,Sat
07:47:35,146,Inner Lake Shore/Michigan Express,,Sat
16:00:30,146,Inner Lake Shore/Michigan Express,,Sat
09:14:00,146,Inner Lake Shore/Michigan Express,,Sat
12:41:30,146,Inner Lake Shore/Michigan Express,,Sun
06:51:05,146,Inner Lake Shore/Michigan Express,,Sun
20:32:35,146,Inner Lake Shore/Michigan Express,,Sun
07:35:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:35:30,146,Inner Lake Shore/Michigan Express,,Sun
07:01:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
19:34:05,146,Inner Lake Shore/Michigan Express,,Sun
15:14:31,146,Inner Lake Shore/Michigan Express,,Sun
16:08:01,146,Inner Lake Shore/Michigan Express,,Sun
07:11:35,146,Inner Lake Shore/Michigan Express,,Sun
08:00:02,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:45:02,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
08:35:35,146,Inner Lake Shore/Michigan Express,,Sun
22:15:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:29:05,146,Inner Lake Shore/Michigan Express,,Sun
06:06:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:57:35,146,Inner Lake Shore/Michigan Express,,Sat
11:02:00,146,Inner Lake Shore/Michigan Express,,Sun
15:41:30,146,Inner Lake Shore/Michigan Express,,Sun
18:30:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:24:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:15:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:03:26,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:43:30,146,Inner Lake Shore/Michigan Express,,Sat
06:47:01,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
07:31:35,146,Inner Lake Shore/Michigan Express,,Sun
13:34:30,146,Inner Lake Shore/Michigan Express,,Sat
16:26:00,146,Inner Lake Shore/Michigan Express,,Sat
07:30:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:06:31,146,Inner Lake Shore/Michigan Express,,Sat
16:53:00,146,Inner Lake Shore/Michigan Express,,Sun
21:52:35,146,Inner Lake Shore/Michigan Express,,Sat
17:30:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
