arrival_time,route_short_name,route_long_name,headsign,service_days
17:57:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:20:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:51:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:55:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:31:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:50:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:50:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:55:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:31:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:20:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:38:57,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:38:36,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:46:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:11:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:17:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:46:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:21:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:51:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:38:57,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:33:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
08:21:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:59:36,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:59:36,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:04:57,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:11:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
14:20:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:12:57,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:51:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:38:36,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:57:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
15:20:27,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
06:33:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:21:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:51:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
07:17:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
09:21:01,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
17:04:57,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
16:12:57,54A,North Cicero/Skokie Blvd.,,Mon,Tue,Wed,Thu,Fri
