arrival_time,route_short_name,route_long_name,headsign,service_days
08:57:00,,Blue Line,,Sun
10:02:00,,Blue Line,,Sun
08:37:00,,Blue Line,,Sun
18:47:00,,Blue Line,,Sun
19:57:00,,Blue Line,,Sun
19:47:00,,Blue Line,,Sun
22:07:00,,Blue Line,,Sun
19:27:00,,Blue Line,,Sun
19:37:00,,Blue Line,,Sun
20:17:00,,Blue Line,,Sun
20:37:00,,Blue Line,,Sun
21:37:00,,Blue Line,,Sun
21:27:00,,Blue Line,,Sun
23:27:00,,Blue Line,,Sun
22:27:00,,Blue Line,,Sun
20:27:00,,Blue Line,,Sun
20:07:00,,Blue Line,,Sun
21:47:00,,Blue Line,,Sun
20:47:00,,Blue Line,,Sun
18:38:00,,Blue Line,,Sun
18:57:00,,Blue Line,,Sun
21:07:00,,Blue Line,,Sun
16:14:00,,Blue Line,,Sun
15:02:00,,Blue Line,,Sun
13:08:00,,Blue Line,,Sun
15:08:00,,Blue Line,,Sun
23:07:00,,Blue Line,,Sun
22:47:00,,Blue Line,,Sun
01:47:00,,Blue Line,,Mon
16:26:00,,Blue Line,,Sun
10:26:00,,Blue Line,,Sun
12:02:00,,Blue Line,,Sun
00:47:00,,Blue Line,,Mon
09:07:00,,Blue Line,,Sun
11:56:00,,Blue Line,,Sun
17:26:00,,Blue Line,,Sun
16:56:00,,Blue Line,,Sun
03:27:00,,Blue Line,,Mon
14:26:00,,Blue Line,,Sun
01:02:00,,Blue Line,,Mon
24:32:00,,Blue Line,,Sun
18:26:00,,Blue Line,,Sun
11:08:00,,Blue Line,,Sun
12:56:00,,Blue Line,,Sun
10:08:00,,Blue Line,,Sun
01:32:00,,Blue Line,,Mon
09:17:00,,Blue Line,,Sun
03:47:00,,Blue Line,,Sun
11:14:00,,Blue Line,,Sun
18:14:00,,Blue Line,,Sun
09:50:00,,Blue Line,,Sun
20:57:00,,Blue Line,,Sun
21:57:00,,Blue Line,,Sun
22:37:00,,Blue Line,,Sun
