arrival_time,route_short_name,route_long_name,headsign,service_days
06:14:14,147,Outer DuSable Lake Shore Express,,Sun
15:50:51,147,Outer DuSable Lake Shore Express,,Sat
21:58:44,147,Outer DuSable Lake Shore Express,,Sat
08:00:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:34:59,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:53:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:21:51,147,Outer DuSable Lake Shore Express,,Sat
19:11:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:14:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:31:29,147,Outer DuSable Lake Shore Express,,Sat
21:34:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
23:59:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:04:29,147,Outer DuSable Lake Shore Express,,Sun
05:43:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:51:44,147,Outer DuSable Lake Shore Express,,Sat
08:28:29,147,Outer DuSable Lake Shore Express,,Sun
18:34:29,147,Outer DuSable Lake Shore Express,,Sun
16:31:59,147,Outer DuSable Lake Shore Express,,Sun
17:15:51,147,Outer DuSable Lake Shore Express,,Sun
05:33:44,147,Outer DuSable Lake Shore Express,,Sun
10:21:14,147,Outer DuSable Lake Shore Express,,Sun
15:48:29,147,Outer DuSable Lake Shore Express,,Sun
17:05:21,147,Outer DuSable Lake Shore Express,,Sun
17:58:59,147,Outer DuSable Lake Shore Express,,Sat
14:57:14,147,Outer DuSable Lake Shore Express,,Sat
17:16:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:32:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:03:59,147,Outer DuSable Lake Shore Express,,Sat
18:54:29,147,Outer DuSable Lake Shore Express,,Sun
12:40:59,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:00:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:17:14,147,Outer DuSable Lake Shore Express,,Sun
20:08:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:48:14,147,Outer DuSable Lake Shore Express,,Sat
14:01:51,147,Outer DuSable Lake Shore Express,,Sat
20:23:44,147,Outer DuSable Lake Shore Express,,Sun
21:44:14,147,Outer DuSable Lake Shore Express,,Sun
20:41:59,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:04:36,147,Outer DuSable Lake Shore Express,,Sat
23:38:21,147,Outer DuSable Lake Shore Express,,Sun
20:37:14,147,Outer DuSable Lake Shore Express,,Sun
22:18:44,147,Outer DuSable Lake Shore Express,,Sat
14:12:51,147,Outer DuSable Lake Shore Express,,Sat
19:11:59,147,Outer DuSable Lake Shore Express,,Sat
10:33:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
10:33:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
08:53:59,147,Outer DuSable Lake Shore Express,,Sat
18:34:29,147,Outer DuSable Lake Shore Express,,Sun
11:27:29,147,Outer DuSable Lake Shore Express,,Sat
18:30:36,147,Outer DuSable Lake Shore Express,,Sat
09:47:14,147,Outer DuSable Lake Shore Express,,Sun
10:35:59,147,Outer DuSable Lake Shore Express,,Sat
17:26:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:43:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
21:58:44,147,Outer DuSable Lake Shore Express,,Sat
13:44:14,147,Outer DuSable Lake Shore Express,,Sun
17:44:59,147,Outer DuSable Lake Shore Express,,Sat
08:28:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:47:14,147,Outer DuSable Lake Shore Express,,Sat
22:38:51,147,Outer DuSable Lake Shore Express,,Sun
19:27:36,147,Outer DuSable Lake Shore Express,,Sat
14:39:44,147,Outer DuSable Lake Shore Express,,Sat
19:24:29,147,Outer DuSable Lake Shore Express,,Sun
16:06:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:01:14,147,Outer DuSable Lake Shore Express,,Sun
15:54:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:33:29,147,Outer DuSable Lake Shore Express,,Sun
19:58:44,147,Outer DuSable Lake Shore Express,,Sat
16:16:21,147,Outer DuSable Lake Shore Express,,Sat
16:41:51,147,Outer DuSable Lake Shore Express,,Sat
20:38:44,147,Outer DuSable Lake Shore Express,,Sat
11:27:29,147,Outer DuSable Lake Shore Express,,Sat
17:31:21,147,Outer DuSable Lake Shore Express,,Sat
20:08:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:16:44,147,Outer DuSable Lake Shore Express,,Sat
06:52:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:18:44,147,Outer DuSable Lake Shore Express,,Sat
20:13:44,147,Outer DuSable Lake Shore Express,,Sat
20:23:59,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
24:19:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:04:29,147,Outer DuSable Lake Shore Express,,Sun
16:33:21,147,Outer DuSable Lake Shore Express,,Sat
12:02:06,147,Outer DuSable Lake Shore Express,,Sun
09:11:21,147,Outer DuSable Lake Shore Express,,Sat
15:06:44,147,Outer DuSable Lake Shore Express,,Sat
14:56:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:47:06,147,Outer DuSable Lake Shore Express,,Sat
23:19:51,147,Outer DuSable Lake Shore Express,,Sun
06:31:44,147,Outer DuSable Lake Shore Express,,Sun
05:32:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:28:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:16:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:24:51,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:41:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
11:43:29,147,Outer DuSable Lake Shore Express,,Sat
05:20:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:27:59,147,Outer DuSable Lake Shore Express,,Sat
12:47:29,147,Outer DuSable Lake Shore Express,,Sat
15:06:44,147,Outer DuSable Lake Shore Express,,Sat
11:07:59,147,Outer DuSable Lake Shore Express,,Sat
22:18:51,147,Outer DuSable Lake Shore Express,,Sun
14:44:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:42:06,147,Outer DuSable Lake Shore Express,,Sun
22:01:44,147,Outer DuSable Lake Shore Express,,Sun
15:54:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:03:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
20:37:14,147,Outer DuSable Lake Shore Express,,Sun
21:13:14,147,Outer DuSable Lake Shore Express,,Sat
16:49:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
12:10:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:31:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:14:29,147,Outer DuSable Lake Shore Express,,Sun
10:35:59,147,Outer DuSable Lake Shore Express,,Sat
09:34:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
22:38:51,147,Outer DuSable Lake Shore Express,,Sun
06:47:44,147,Outer DuSable Lake Shore Express,,Sun
14:40:36,147,Outer DuSable Lake Shore Express,,Sun
16:07:51,147,Outer DuSable Lake Shore Express,,Sat
16:14:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
13:55:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:08:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
07:13:44,147,Outer DuSable Lake Shore Express,,Sun
10:04:14,147,Outer DuSable Lake Shore Express,,Sun
18:04:29,147,Outer DuSable Lake Shore Express,,Sun
19:38:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:14:29,147,Outer DuSable Lake Shore Express,,Sun
17:58:59,147,Outer DuSable Lake Shore Express,,Sat
21:53:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:35:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:11:59,147,Outer DuSable Lake Shore Express,,Sat
13:03:29,147,Outer DuSable Lake Shore Express,,Sat
04:53:52,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:34:59,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:21:29,147,Outer DuSable Lake Shore Express,,Sun
10:19:59,147,Outer DuSable Lake Shore Express,,Sat
23:39:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:10:36,147,Outer DuSable Lake Shore Express,,Sat
18:38:36,147,Outer DuSable Lake Shore Express,,Sat
21:39:14,147,Outer DuSable Lake Shore Express,,Sat
21:04:44,147,Outer DuSable Lake Shore Express,,Sat
22:41:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:15:21,147,Outer DuSable Lake Shore Express,,Sat
14:22:21,147,Outer DuSable Lake Shore Express,,Sat
05:41:52,147,Outer DuSable Lake Shore Express,,Sat
17:58:36,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:10:36,147,Outer DuSable Lake Shore Express,,Sat
20:59:59,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
06:19:14,147,Outer DuSable Lake Shore Express,,Sat
15:30:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
05:20:44,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:50:21,147,Outer DuSable Lake Shore Express,,Sat
19:38:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:47:14,147,Outer DuSable Lake Shore Express,,Sun
24:18:06,147,Outer DuSable Lake Shore Express,,Sat
20:55:44,147,Outer DuSable Lake Shore Express,,Sat
15:48:29,147,Outer DuSable Lake Shore Express,,Sun
13:33:14,147,Outer DuSable Lake Shore Express,,Sun
15:04:29,147,Outer DuSable Lake Shore Express,,Sun
17:23:21,147,Outer DuSable Lake Shore Express,,Sat
22:59:21,147,Outer DuSable Lake Shore Express,,Sun
05:11:59,147,Outer DuSable Lake Shore Express,,Sat
12:25:06,147,Outer DuSable Lake Shore Express,,Sun
08:08:29,147,Outer DuSable Lake Shore Express,,Sun
18:47:06,147,Outer DuSable Lake Shore Express,,Sat
19:04:29,147,Outer DuSable Lake Shore Express,,Sun
11:43:29,147,Outer DuSable Lake Shore Express,,Sat
12:36:36,147,Outer DuSable Lake Shore Express,,Sun
17:43:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
14:19:21,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:42:21,147,Outer DuSable Lake Shore Express,,Sat
16:58:21,147,Outer DuSable Lake Shore Express,,Sat
12:25:59,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
19:51:44,147,Outer DuSable Lake Shore Express,,Sat
23:58:06,147,Outer DuSable Lake Shore Express,,Sat
08:48:29,147,Outer DuSable Lake Shore Express,,Sun
24:19:14,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
18:04:36,147,Outer DuSable Lake Shore Express,,Sat
12:59:36,147,Outer DuSable Lake Shore Express,,Sun
16:06:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
17:43:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
16:24:51,147,Outer DuSable Lake Shore Express,,Sat
07:12:06,147,Outer DuSable Lake Shore Express,,Sat
08:43:06,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
15:26:29,147,Outer DuSable Lake Shore Express,,Sun
20:30:14,147,Outer DuSable Lake Shore Express,,Sat
18:50:29,147,Outer DuSable Lake Shore Express,,Mon,Tue,Wed,Thu,Fri
09:47:59,147,Outer DuSable Lake Shore Express,,Sat
