arrival_time,route_short_name,route_long_name,headsign,service_days
07:25:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:41:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:17:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:14:30,,Brown Line,,Sun
15:54:30,,Brown Line,,Sun
15:24:30,,Brown Line,,Sun
20:54:30,,Brown Line,,Sun
22:44:30,,Brown Line,,Sun
22:14:30,,Brown Line,,Sun
15:44:30,,Brown Line,,Sun
16:04:30,,Brown Line,,Sun
16:14:30,,Brown Line,,Sun
16:24:30,,Brown Line,,Sun
20:14:30,,Brown Line,,Sun
20:24:30,,Brown Line,,Sun
21:14:30,,Brown Line,,Sun
23:26:30,,Brown Line,,Sun
21:44:30,,Brown Line,,Sun
21:54:30,,Brown Line,,Sun
23:04:30,,Brown Line,,Sun
22:54:30,,Brown Line,,Sun
23:38:30,,Brown Line,,Sun
23:14:30,,Brown Line,,Sun
23:50:30,,Brown Line,,Sun
24:02:30,,Brown Line,,Sun
24:14:30,,Brown Line,,Sun
02:14:30,,Brown Line,,Mon
11:44:30,,Brown Line,,Sun
01:14:30,,Brown Line,,Mon
21:34:30,,Brown Line,,Sun
07:59:30,,Brown Line,,Sun
08:14:30,,Brown Line,,Sun
06:14:30,,Brown Line,,Sun
24:29:30,,Brown Line,,Sun
24:44:30,,Brown Line,,Sun
24:59:30,,Brown Line,,Sun
10:34:30,,Brown Line,,Sun
19:34:30,,Brown Line,,Sun
20:34:30,,Brown Line,,Sun
08:26:30,,Brown Line,,Sun
08:38:30,,Brown Line,,Sun
08:50:30,,Brown Line,,Sun
09:02:30,,Brown Line,,Sun
07:29:30,,Brown Line,,Sun
06:29:30,,Brown Line,,Sun
06:44:30,,Brown Line,,Sun
01:59:30,,Brown Line,,Sun
02:14:30,,Brown Line,,Sun
05:44:30,,Brown Line,,Sat
05:59:30,,Brown Line,,Sat
09:14:30,,Brown Line,,Sun
09:26:30,,Brown Line,,Sun
09:38:30,,Brown Line,,Sun
07:14:30,,Brown Line,,Sun
07:44:30,,Brown Line,,Sun
06:59:30,,Brown Line,,Sun
07:08:30,,Brown Line,,Sat
07:20:30,,Brown Line,,Sat
07:32:30,,Brown Line,,Sat
09:50:30,,Brown Line,,Sun
10:02:30,,Brown Line,,Sun
10:14:30,,Brown Line,,Sun
01:29:30,,Brown Line,,Mon
01:44:30,,Brown Line,,Mon
19:14:30,,Brown Line,,Sun
21:04:30,,Brown Line,,Sun
22:34:30,,Brown Line,,Sun
05:14:30,,Brown Line,,Sat
05:29:30,,Brown Line,,Sat
10:24:30,,Brown Line,,Sun
10:44:30,,Brown Line,,Sun
10:54:30,,Brown Line,,Sun
11:04:30,,Brown Line,,Sun
21:24:30,,Brown Line,,Sun
19:54:30,,Brown Line,,Sun
22:24:30,,Brown Line,,Sun
06:29:30,,Brown Line,,Sat
06:44:30,,Brown Line,,Sat
06:56:30,,Brown Line,,Sat
11:14:30,,Brown Line,,Sun
11:24:30,,Brown Line,,Sun
11:34:30,,Brown Line,,Sun
22:04:30,,Brown Line,,Sun
12:54:30,,Brown Line,,Sun
01:59:30,,Brown Line,,Mon
11:54:30,,Brown Line,,Sun
12:04:30,,Brown Line,,Sun
12:14:30,,Brown Line,,Sun
17:34:30,,Brown Line,,Sun
16:34:30,,Brown Line,,Sun
16:44:30,,Brown Line,,Sun
12:24:30,,Brown Line,,Sun
12:34:30,,Brown Line,,Sun
12:44:30,,Brown Line,,Sun
13:34:30,,Brown Line,,Sun
16:54:30,,Brown Line,,Sun
17:04:30,,Brown Line,,Sun
17:14:30,,Brown Line,,Sun
13:04:30,,Brown Line,,Sun
13:14:30,,Brown Line,,Sun
13:24:30,,Brown Line,,Sun
17:24:30,,Brown Line,,Sun
17:44:30,,Brown Line,,Sun
17:54:30,,Brown Line,,Sun
18:04:30,,Brown Line,,Sun
13:44:30,,Brown Line,,Sun
13:54:30,,Brown Line,,Sun
14:04:30,,Brown Line,,Sun
18:44:30,,Brown Line,,Sun
18:14:30,,Brown Line,,Sun
18:24:30,,Brown Line,,Sun
14:14:30,,Brown Line,,Sun
14:54:30,,Brown Line,,Sun
14:24:30,,Brown Line,,Sun
14:34:30,,Brown Line,,Sun
18:54:30,,Brown Line,,Sun
19:04:30,,Brown Line,,Sun
19:24:30,,Brown Line,,Sun
14:44:30,,Brown Line,,Sun
15:04:30,,Brown Line,,Sun
15:34:30,,Brown Line,,Sun
18:34:30,,Brown Line,,Sun
19:44:30,,Brown Line,,Sun
20:04:30,,Brown Line,,Sun
20:44:30,,Brown Line,,Sun
18:13:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
20:07:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:27:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:32:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:55:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:11:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:47:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:17:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
05:44:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:10:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:37:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:40:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:17:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:25:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
07:48:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:27:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:02:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:37:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:37:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
19:37:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:49:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:43:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:55:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:45:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:15:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
11:38:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:42:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
13:38:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
12:38:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:08:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
12:08:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
13:08:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:19:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:30:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:27:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:47:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:03:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:49:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:35:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:14:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:24:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:34:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
20:59:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:37:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
21:29:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:04:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
05:29:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:14:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
23:44:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
20:29:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:42:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:07:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:24:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
05:14:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:44:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
01:44:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
02:29:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
02:44:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
07:58:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:59:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
01:29:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
10:12:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
08:39:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:37:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:01:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
01:59:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
16:43:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
02:14:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
17:01:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
21:52:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
24:34:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:02:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:12:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:25:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
01:14:30,,Brown Line,,Tue,Wed,Thu,Fri,Sat
08:04:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:07:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
19:08:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
19:22:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:39:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:17:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:52:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
09:57:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:30:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:38:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:53:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:51:30,,Brown Line,,Sat
14:26:00,,Brown Line,,Sat
13:52:00,,Brown Line,,Sat
10:14:30,,Brown Line,,Sat
20:06:00,,Brown Line,,Sat
11:10:30,,Brown Line,,Sat
19:40:30,,Brown Line,,Sat
10:07:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:22:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
10:33:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:15:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:00:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:08:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
14:09:00,,Brown Line,,Sat
14:43:00,,Brown Line,,Sat
15:08:30,,Brown Line,,Sat
15:25:30,,Brown Line,,Sat
22:44:30,,Brown Line,,Sat
20:44:30,,Brown Line,,Sat
21:24:30,,Brown Line,,Sat
15:30:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:49:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:23:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:43:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
15:55:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:07:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:13:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:16:00,,Brown Line,,Sat
15:17:00,,Brown Line,,Sat
16:08:00,,Brown Line,,Sat
22:04:30,,Brown Line,,Sat
23:24:30,,Brown Line,,Sat
24:04:30,,Brown Line,,Sat
16:19:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:32:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:25:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:31:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:22:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
17:47:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
18:07:30,,Brown Line,,Mon,Tue,Wed,Thu,Fri
16:16:30,,Brown Line,,Sat
15:51:00,,Brown Line,,Sat
17:24:30,,Brown Line,,Sat
17:58:30,,Brown Line,,Sat
17:07:30,,Brown Line,,Sat
17:41:30,,Brown Line,,Sat
12:52:30,,Brown Line,,Sat
20:37:00,,Brown Line,,Mon,Tue,Wed,Thu,Fri
