arrival_time,route_short_name,route_long_name,headsign,service_days
21:42:41,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
05:36:11,81W,West Lawrence,,Sat
19:01:11,81W,West Lawrence,,Sat
22:16:41,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
13:05:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
14:45:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
13:02:41,81W,West Lawrence,,Sun
16:43:11,81W,West Lawrence,,Sat
06:13:25,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
14:02:11,81W,West Lawrence,,Sat
17:02:41,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
21:19:11,81W,West Lawrence,,Sat
12:07:11,81W,West Lawrence,,Sat
20:32:41,81W,West Lawrence,,Sun
12:40:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
15:58:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
20:34:41,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
13:05:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
05:55:25,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
07:07:02,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
20:34:41,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
16:21:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
19:30:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
10:09:18,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
07:48:02,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
19:30:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
08:40:11,81W,West Lawrence,,Sat
15:58:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
15:02:41,81W,West Lawrence,,Sun
15:35:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
10:09:18,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
13:55:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
09:02:11,81W,West Lawrence,,Sun
15:57:11,81W,West Lawrence,,Sat
17:41:11,81W,West Lawrence,,Mon,Tue,Wed,Thu,Fri
10:12:11,81W,West Lawrence,,Sat
