arrival_time,route_short_name,route_long_name,headsign,service_days
17:36:46,52A,South Kedzie,,Sat
06:50:02,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
07:49:58,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
22:01:33,52A,South Kedzie,,Sat
08:26:58,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
19:24:44,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
04:37:03,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
15:36:57,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
15:21:27,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
21:30:32,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
15:30:00,52A,South Kedzie,,Sat
12:37:28,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
09:22:48,52A,South Kedzie,,Sun
05:18:33,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
18:53:14,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
19:40:16,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
07:53:33,52A,South Kedzie,,Sun
17:29:16,52A,South Kedzie,,Sun
14:26:58,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
20:17:16,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
09:55:14,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
14:13:30,52A,South Kedzie,,Sat
19:24:44,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
10:21:18,52A,South Kedzie,,Sun
16:04:27,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
07:22:30,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
18:40:14,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
13:22:30,52A,South Kedzie,,Sat
10:14:14,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
12:56:28,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
11:42:30,52A,South Kedzie,,Sat
12:32:30,52A,South Kedzie,,Sat
13:14:46,52A,South Kedzie,,Sun
13:35:28,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
13:22:30,52A,South Kedzie,,Sat
11:14:14,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
18:21:16,52A,South Kedzie,,Sun
17:55:16,52A,South Kedzie,,Sun
12:48:46,52A,South Kedzie,,Sun
08:02:58,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
05:57:48,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
11:50:02,52A,South Kedzie,,Sun
22:01:33,52A,South Kedzie,,Sat
17:02:57,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
12:17:28,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
18:53:14,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
17:33:57,52A,South Kedzie,,Mon,Tue,Wed,Thu,Fri
