arrival_time,route_short_name,route_long_name,headsign,service_days
18:47:55,146,Inner Lake Shore/Michigan Express,,Sun
14:58:44,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:34:14,146,Inner Lake Shore/Michigan Express,,Sat
19:35:25,146,Inner Lake Shore/Michigan Express,,Sun
18:06:14,146,Inner Lake Shore/Michigan Express,,Sat
09:53:35,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:53:35,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:28:14,146,Inner Lake Shore/Michigan Express,,Sun
14:03:35,146,Inner Lake Shore/Michigan Express,,Sun
15:06:46,146,Inner Lake Shore/Michigan Express,,Sun
11:32:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:12:55,146,Inner Lake Shore/Michigan Express,,Sun
15:27:25,146,Inner Lake Shore/Michigan Express,,Sat
22:12:14,146,Inner Lake Shore/Michigan Express,,Sun
14:15:25,146,Inner Lake Shore/Michigan Express,,Sat
09:34:16,146,Inner Lake Shore/Michigan Express,,Sun
23:18:25,146,Inner Lake Shore/Michigan Express,,Sun
13:13:25,146,Inner Lake Shore/Michigan Express,,Sat
16:01:44,146,Inner Lake Shore/Michigan Express,,Sat
18:14:14,146,Inner Lake Shore/Michigan Express,,Sat
15:41:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:12:14,146,Inner Lake Shore/Michigan Express,,Sun
15:45:44,146,Inner Lake Shore/Michigan Express,,Sat
24:04:05,146,Inner Lake Shore/Michigan Express,,Sat
14:27:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:05:16,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:52:44,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:49:14,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:38:14,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:50:55,146,Inner Lake Shore/Michigan Express,,Sat
11:32:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:37:44,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:57:55,146,Inner Lake Shore/Michigan Express,,Sun
10:35:05,146,Inner Lake Shore/Michigan Express,,Sun
18:45:48,146,Inner Lake Shore/Michigan Express,,Sat
08:55:16,146,Inner Lake Shore/Michigan Express,,Sun
12:13:35,146,Inner Lake Shore/Michigan Express,,Sun
17:52:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:07:18,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:44:35,146,Inner Lake Shore/Michigan Express,,Sun
19:36:27,146,Inner Lake Shore/Michigan Express,,Sat
16:55:30,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:17:25,146,Inner Lake Shore/Michigan Express,,Sat
11:01:36,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:27:25,146,Inner Lake Shore/Michigan Express,,Sun
07:50:16,146,Inner Lake Shore/Michigan Express,,Sun
19:03:14,146,Inner Lake Shore/Michigan Express,,Sun
19:20:14,146,Inner Lake Shore/Michigan Express,,Sun
17:59:14,146,Inner Lake Shore/Michigan Express,,Sun
21:22:14,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
06:48:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
13:54:46,146,Inner Lake Shore/Michigan Express,,Sun
19:17:06,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
14:39:25,146,Inner Lake Shore/Michigan Express,,Sat
18:24:44,146,Inner Lake Shore/Michigan Express,,Sun
16:52:44,146,Inner Lake Shore/Michigan Express,,Sat
10:38:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:52:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:24:44,146,Inner Lake Shore/Michigan Express,,Sun
07:28:35,146,Inner Lake Shore/Michigan Express,,Sun
14:48:46,146,Inner Lake Shore/Michigan Express,,Sun
23:55:35,146,Inner Lake Shore/Michigan Express,,Sun
16:10:14,146,Inner Lake Shore/Michigan Express,,Sat
13:22:05,146,Inner Lake Shore/Michigan Express,,Sun
18:32:55,146,Inner Lake Shore/Michigan Express,,Sun
16:43:14,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:48:16,146,Inner Lake Shore/Michigan Express,,Sat
14:12:46,146,Inner Lake Shore/Michigan Express,,Sun
14:07:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
08:12:46,146,Inner Lake Shore/Michigan Express,,Sun
16:51:22,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
23:00:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:33:30,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
15:24:46,146,Inner Lake Shore/Michigan Express,,Sun
23:02:14,146,Inner Lake Shore/Michigan Express,,Sun
19:20:57,146,Inner Lake Shore/Michigan Express,,Sat
08:34:16,146,Inner Lake Shore/Michigan Express,,Sun
13:17:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:39:16,146,Inner Lake Shore/Michigan Express,,Sat
14:48:27,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:34:14,146,Inner Lake Shore/Michigan Express,,Sat
21:30:14,146,Inner Lake Shore/Michigan Express,,Sun
19:13:14,146,Inner Lake Shore/Michigan Express,,Sat
09:42:05,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:04:14,146,Inner Lake Shore/Michigan Express,,Sat
18:51:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:25:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:14:46,146,Inner Lake Shore/Michigan Express,,Sun
11:23:36,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:05:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:48:43,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
14:37:44,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:42:36,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:25:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:02:14,136,Sheridan/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:14:14,146,Inner Lake Shore/Michigan Express,,Sat
23:42:55,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:28:44,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:52:04,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
14:17:44,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:26:25,146,Inner Lake Shore/Michigan Express,,Sat
10:50:25,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:35:55,146,Inner Lake Shore/Michigan Express,,Sun
14:07:57,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:47:18,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
09:34:16,146,Inner Lake Shore/Michigan Express,,Sun
23:18:25,146,Inner Lake Shore/Michigan Express,,Sun
15:24:46,146,Inner Lake Shore/Michigan Express,,Sun
15:15:35,146,Inner Lake Shore/Michigan Express,,Sun
20:35:14,146,Inner Lake Shore/Michigan Express,,Sat
