arrival_time,route_short_name,route_long_name,headsign,service_days
18:58:00,146,Inner Lake Shore/Michigan Express,,Sun
15:10:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
07:16:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:45:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
21:44:00,146,Inner Lake Shore/Michigan Express,,Sat
11:51:00,146,Inner Lake Shore/Michigan Express,,Sun
19:45:00,146,Inner Lake Shore/Michigan Express,,Sun
21:30:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:57:00,146,Inner Lake Shore/Michigan Express,,Sun
10:04:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
10:04:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
06:31:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:38:00,146,Inner Lake Shore/Michigan Express,,Sun
14:13:30,146,Inner Lake Shore/Michigan Express,,Sun
13:03:00,146,Inner Lake Shore/Michigan Express,,Sun
21:46:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
07:06:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
11:43:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:01:00,146,Inner Lake Shore/Michigan Express,,Sun
17:48:00,146,Inner Lake Shore/Michigan Express,,Sun
18:46:00,146,Inner Lake Shore/Michigan Express,,Sun
08:09:00,146,Inner Lake Shore/Michigan Express,,Sun
06:45:00,146,Inner Lake Shore/Michigan Express,,Sat
13:41:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
20:22:30,146,Inner Lake Shore/Michigan Express,,Sun
15:38:00,146,Inner Lake Shore/Michigan Express,,Sat
22:22:00,146,Inner Lake Shore/Michigan Express,,Sun
14:26:00,146,Inner Lake Shore/Michigan Express,,Sat
19:21:00,146,Inner Lake Shore/Michigan Express,,Sat
18:01:30,146,Inner Lake Shore/Michigan Express,,Sat
09:43:00,146,Inner Lake Shore/Michigan Express,,Sun
23:29:00,146,Inner Lake Shore/Michigan Express,,Sun
18:15:00,146,Inner Lake Shore/Michigan Express,,Sun
08:36:00,146,Inner Lake Shore/Michigan Express,,Sun
12:36:00,146,Inner Lake Shore/Michigan Express,,Sun
13:24:30,146,Inner Lake Shore/Michigan Express,,Sat
16:12:00,146,Inner Lake Shore/Michigan Express,,Sat
08:30:00,146,Inner Lake Shore/Michigan Express,,Sat
18:24:30,146,Inner Lake Shore/Michigan Express,,Sat
09:52:30,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
12:40:00,146,Inner Lake Shore/Michigan Express,,Sat
07:35:00,146,Inner Lake Shore/Michigan Express,,Sat
15:46:00,146,Inner Lake Shore/Michigan Express,,Sat
15:53:00,146,Inner Lake Shore/Michigan Express,,Mon,Tue,Wed,Thu,Fri
22:22:00,146,Inner Lake Shore/Michigan Express,,Sun
15:56:00,146,Inner Lake Shore/Michigan Express,,Sat
