arrival_time,route_short_name,route_long_name,headsign,service_days
17:07:23,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
15:34:12,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:51:21,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:22:51,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:26:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:35:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:30:21,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:34:51,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:55:53,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
16:43:23,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
16:04:12,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:31:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
16:55:53,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
15:49:12,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:11:08,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
19:00:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:49:51,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:11:16,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:10:08,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:28:12,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:00:38,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:56:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:04:01,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
19:34:16,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:24:53,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:18:23,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:49:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:24:53,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:21:51,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:45:38,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:35:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
19:34:16,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
16:43:23,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
16:16:12,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:13:21,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:38:51,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
17:26:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
16:06:38,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:48:08,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:29:16,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
18:40:31,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
19:05:24,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:21:08,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
18:52:59,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
15:55:01,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
17:37:08,148,Clarendon/Michigan Express,,Mon,Tue,Wed,Thu,Fri
16:13:53,135,Clarendon/LaSalle Express,,Mon,Tue,Wed,Thu,Fri
